species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_E10539g,C. albicans,orf19.460,Cluster8420
K. lactis,gene:KLLA0_E24707g,C. albicans,orf19.1421,Cluster843
C. albicans,orf19.879,K. lactis,gene:KLLA0_E16699g,Cluster8436
K. lactis,gene:KLLA0_F03509g,C. albicans,orf19.4177,Cluster8437
C. albicans,orf19.1180,K. lactis,gene:KLLA0_E00969g,Cluster8438
C. albicans,orf19.4655,K. lactis,gene:KLLA0_D15378g,Cluster8439
C. albicans,orf19.6942,K. lactis,gene:KLLA0_F13002g,Cluster844
C. albicans,orf19.2602,K. lactis,gene:KLLA0_E00397g,Cluster8440
K. lactis,gene:KLLA0_B01287g,C. albicans,orf19.7402,Cluster8441
C. albicans,orf19.4623.3,K. lactis,gene:KLLA0_B12056g,Cluster8442
C. albicans,orf19.4563,K. lactis,gene:KLLA0_F03058g,Cluster8443
K. lactis,gene:KLLA0_F12672g,C. albicans,orf19.3659,Cluster8444
K. lactis,gene:KLLA0_F15807g,C. albicans,orf19.1311,Cluster8445
C. albicans,orf19.542,K. lactis,gene:KLLA0_D11352g,Cluster8448
K. lactis,gene:KLLA0_C01155g,C. albicans,orf19.734,Cluster8449
C. albicans,orf19.3481,K. lactis,gene:KLLA0_B02310g,Cluster845
C. albicans,orf19.7218,K. lactis,gene:KLLA0_C01496g,Cluster8450
K. lactis,gene:KLLA0_D02420g,C. albicans,orf19.2787,Cluster8451
C. albicans,orf19.6202,K. lactis,gene:KLLA0_D02442g,Cluster8453
K. lactis,gene:KLLA0_F16907g,C. albicans,orf19.1671,Cluster8455
K. lactis,gene:KLLA0_D03454g,C. albicans,orf19.313,Cluster8456
K. lactis,gene:KLLA0_D03454g,C. albicans,orf19.360,Cluster8456
K. lactis,gene:KLLA0_B03047g,C. albicans,orf19.5953,Cluster8457
C. albicans,orf19.2601,K. lactis,gene:KLLA0_C15059g,Cluster846
C. albicans,orf19.6843,K. lactis,gene:KLLA0_D04136g,Cluster8473
C. albicans,orf19.544.1,K. lactis,gene:KLLA0_B11836g,Cluster8475
C. albicans,orf19.6304,K. lactis,gene:KLLA0_E08933g,Cluster8486
K. lactis,gene:KLLA0_D03146g,C. albicans,orf19.3482,Cluster8494
K. lactis,gene:KLLA0_D04092g,C. albicans,orf19.4784,Cluster8498
C. albicans,orf19.4726,K. lactis,gene:KLLA0_E02399g,Cluster8499
C. albicans,orf19.3902,K. lactis,gene:KLLA0_D08646g,Cluster85
K. lactis,gene:KLLA0_D08030g,C. albicans,orf19.1032,Cluster8500
C. albicans,orf19.4756,K. lactis,gene:KLLA0_D19789g,Cluster8501
K. lactis,gene:KLLA0_E02267g,C. albicans,orf19.5078,Cluster8502
C. albicans,orf19.7160,K. lactis,gene:KLLA0_D08910g,Cluster8503
K. lactis,gene:KLLA0_E12497g,C. albicans,orf19.5908,Cluster8504
C. albicans,orf19.5087,K. lactis,gene:KLLA0_C18359g,Cluster8505
K. lactis,gene:KLLA0_F17523g,C. albicans,orf19.387,Cluster8506
K. lactis,gene:KLLA0_D09240g,C. albicans,orf19.7053,Cluster851
C. albicans,orf19.3689,K. lactis,gene:KLLA0_B05709g,Cluster8516
C. albicans,orf19.6423,K. lactis,gene:KLLA0_B07513g,Cluster8517
K. lactis,gene:KLLA0_F05555g,C. albicans,orf19.7188,Cluster852
C. albicans,orf19.7208,K. lactis,gene:KLLA0_B11946g,Cluster8529
C. albicans,orf19.4388,K. lactis,gene:KLLA0_F27291g,Cluster8530
K. lactis,gene:KLLA0_C18799g,C. albicans,orf19.1086,Cluster8531
C. albicans,orf19.1223,K. lactis,gene:KLLA0_D14905g,Cluster8532
K. lactis,gene:KLLA0_E15819g,C. albicans,orf19.5971,Cluster8533
C. albicans,orf19.1868,K. lactis,gene:KLLA0_F15103g,Cluster8534
K. lactis,gene:KLLA0_C00979g,C. albicans,orf19.3049,Cluster8535
K. lactis,gene:KLLA0_B10560g,C. albicans,orf19.3423,Cluster8536
C. albicans,orf19.7050,K. lactis,gene:KLLA0_F23650g,Cluster8537
C. albicans,orf19.4538,K. lactis,gene:KLLA0_F09383g,Cluster8538
K. lactis,gene:KLLA0_F02519g,C. albicans,orf19.2597,Cluster8540
C. albicans,orf19.7049,K. lactis,gene:KLLA0_F27577g,Cluster8543
C. albicans,orf19.3546,K. lactis,gene:KLLA0_D00418g,Cluster8544
C. albicans,orf19.3895,K. lactis,gene:KLLA0_C04730g,Cluster8545
C. albicans,orf19.5397,K. lactis,gene:KLLA0_A08888g,Cluster8548
C. albicans,orf19.2179,K. lactis,gene:KLLA0_C19272g,Cluster8549
K. lactis,gene:KLLA0_A00682g,C. albicans,orf19.7057,Cluster8550
K. lactis,gene:KLLA0_F18865g,C. albicans,orf19.5363,Cluster8551
C. albicans,orf19.5977,K. lactis,gene:KLLA0_C08239g,Cluster8552
K. lactis,gene:KLLA0_A00803g,C. albicans,orf19.7086,Cluster8553
C. albicans,orf19.709,K. lactis,gene:KLLA0_A05093g,Cluster8554
K. lactis,gene:KLLA0_E13751g,C. albicans,orf19.443,Cluster8555
C. albicans,orf19.5516,K. lactis,gene:KLLA0_B02288g,Cluster8556
K. lactis,gene:KLLA0_E19361g,C. albicans,orf19.252,Cluster8557
K. lactis,gene:KLLA0_F25806g,C. albicans,orf19.2216,Cluster8558
K. lactis,gene:KLLA0_E14895g,C. albicans,orf19.3715,Cluster8569
C. albicans,orf19.2630,K. lactis,gene:KLLA0_E05259g,Cluster8572
K. lactis,gene:KLLA0_C07513g,C. albicans,orf19.5410,Cluster8577
K. lactis,gene:KLLA0_E06491g,C. albicans,orf19.5910,Cluster8578
C. albicans,orf19.7642,K. lactis,gene:KLLA0_C12353g,Cluster858
C. albicans,orf19.2629,K. lactis,gene:KLLA0_E05281g,Cluster8580
K. lactis,gene:KLLA0_D02112g,C. albicans,orf19.6405,Cluster8583
C. albicans,orf19.3396,K. lactis,gene:KLLA0_C12221g,Cluster8584
K. lactis,gene:KLLA0_B07062g,C. albicans,orf19.550,Cluster8586
K. lactis,gene:KLLA0_B13607g,C. albicans,orf19.4242,Cluster8587
K. lactis,gene:KLLA0_A06215g,C. albicans,orf19.2927,Cluster8588
K. lactis,gene:KLLA0_F23155g,C. albicans,orf19.1754,Cluster8591
C. albicans,orf19.2304,K. lactis,gene:KLLA0_E04621g,Cluster8594
K. lactis,gene:KLLA0_D18711g,C. albicans,orf19.4005,Cluster8595
C. albicans,orf19.399,K. lactis,gene:KLLA0_B12716g,Cluster8596
C. albicans,orf19.3775,K. lactis,gene:KLLA0_C08525g,Cluster8598
C. albicans,orf19.5640,K. lactis,gene:KLLA0_C15455g,Cluster8599
C. albicans,orf19.3169,K. lactis,gene:KLLA0_C09504g,Cluster86
C. albicans,orf19.5274,K. lactis,gene:KLLA0_C01969g,Cluster8600
K. lactis,gene:KLLA0_F22561g,C. albicans,orf19.5799,Cluster8601
K. lactis,gene:KLLA0_F14795g,C. albicans,orf19.7634,Cluster8602
C. albicans,orf19.1052,K. lactis,gene:KLLA0_F13310g,Cluster8604
C. albicans,orf19.4793,K. lactis,gene:KLLA0_C09889g,Cluster8605
K. lactis,gene:KLLA0_C07557g,C. albicans,orf19.6934,Cluster8606
K. lactis,gene:KLLA0_C06358g,C. albicans,orf19.3617,Cluster8607
K. lactis,gene:KLLA0_E07657g,C. albicans,orf19.2042,Cluster8608
C. albicans,orf19.536,K. lactis,gene:KLLA0_E23453g,Cluster8609
C. albicans,orf19.7531,K. lactis,gene:KLLA0_E18283g,Cluster861
C. albicans,orf19.2616,K. lactis,gene:KLLA0_C02035g,Cluster8610
K. lactis,gene:KLLA0_F10395g,C. albicans,orf19.2422,Cluster8611
C. albicans,orf19.3211,K. lactis,gene:KLLA0_E13201g,Cluster8613
K. lactis,gene:KLLA0_C12023g,C. albicans,orf19.2610,Cluster8618
K. lactis,gene:KLLA0_F23628g,C. albicans,orf19.7051,Cluster862
K. lactis,gene:KLLA0_F22946g,C. albicans,orf19.4144,Cluster8620
K. lactis,gene:KLLA0_C00550g,C. albicans,orf19.3782.2,Cluster8622
C. albicans,orf19.4525,K. lactis,gene:KLLA0_D04202g,Cluster8623
C. albicans,orf19.5244,K. lactis,gene:KLLA0_B07249g,Cluster8624
K. lactis,gene:KLLA0_E19735g,C. albicans,orf19.7282,Cluster8625
C. albicans,orf19.7596,K. lactis,gene:KLLA0_B12628g,Cluster8626
K. lactis,gene:KLLA0_B12628g,C. albicans,orf19.7597,Cluster8626
K. lactis,gene:KLLA0_F19470g,C. albicans,orf19.3307,Cluster8627
K. lactis,gene:KLLA0_C01452g,C. albicans,orf19.5639,Cluster8628
C. albicans,orf19.5535,K. lactis,gene:KLLA0_A06193g,Cluster8629
C. albicans,orf19.3633,K. lactis,gene:KLLA0_C11803g,Cluster8630
C. albicans,orf19.6011,K. lactis,gene:KLLA0_C06182g,Cluster8631
C. albicans,orf19.5067,K. lactis,gene:KLLA0_E17007g,Cluster8632
C. albicans,orf19.5069,K. lactis,gene:KLLA0_A07051g,Cluster8633
C. albicans,orf19.7118,K. lactis,gene:KLLA0_C17754g,Cluster8634
K. lactis,gene:KLLA0_E13575g,C. albicans,orf19.3628,Cluster8635
C. albicans,orf19.3630,K. lactis,gene:KLLA0_C11847g,Cluster8636
K. lactis,gene:KLLA0_D10285g,C. albicans,orf19.3626,Cluster8637
K. lactis,gene:KLLA0_E14257g,C. albicans,orf19.1642,Cluster8638
K. lactis,gene:KLLA0_F03817g,C. albicans,orf19.3468,Cluster8639
C. albicans,orf19.274,K. lactis,gene:KLLA0_C02453g,Cluster8640
C. albicans,orf19.968,K. lactis,gene:KLLA0_D08624g,Cluster8641
C. albicans,orf19.961.2,K. lactis,gene:KLLA0_F19250g,Cluster8642
C. albicans,orf19.4670,K. lactis,gene:KLLA0_C17072g,Cluster8643
K. lactis,gene:KLLA0_F07073g,C. albicans,orf19.909,Cluster8644
C. albicans,orf19.5917,K. lactis,gene:KLLA0_F10109g,Cluster8645
K. lactis,gene:KLLA0_F10109g,C. albicans,orf19.4961,Cluster8645
K. lactis,gene:KLLA0_D00440g,C. albicans,orf19.967,Cluster8646
K. lactis,gene:KLLA0_F20636g,C. albicans,orf19.4752,Cluster8647
C. albicans,orf19.5912,K. lactis,gene:KLLA0_E12519g,Cluster8652
K. lactis,gene:KLLA0_B03267g,C. albicans,orf19.5214,Cluster8653
K. lactis,gene:KLLA0_A09867g,C. albicans,orf19.3976,Cluster8654
K. lactis,gene:KLLA0_B02266g,C. albicans,orf19.3478,Cluster8655
K. lactis,gene:KLLA0_B02464g,C. albicans,orf19.3483,Cluster8656
K. lactis,gene:KLLA0_C07084g,C. albicans,orf19.4606,Cluster8657
K. lactis,gene:KLLA0_B08866g,C. albicans,orf19.4601,Cluster8658
K. lactis,gene:KLLA0_A02233g,C. albicans,orf19.7605,Cluster8659
C. albicans,orf19.7108,K. lactis,gene:KLLA0_E15071g,Cluster866
K. lactis,gene:KLLA0_D16830g,C. albicans,orf19.814,Cluster8660
C. albicans,orf19.97,K. lactis,gene:KLLA0_C02343g,Cluster8661
K. lactis,gene:KLLA0_C02365g,C. albicans,orf19.84,Cluster8662
C. albicans,orf19.4730,K. lactis,gene:KLLA0_F03707g,Cluster8669
K. lactis,gene:KLLA0_D11462g,C. albicans,orf19.810,Cluster8678
K. lactis,gene:KLLA0_F17633g,C. albicans,orf19.493,Cluster868
C. albicans,orf19.6868,K. lactis,gene:KLLA0_D11022g,Cluster8682
C. albicans,orf19.6868,K. lactis,gene:KLLA0_D11000g,Cluster8682
C. albicans,orf19.3950,K. lactis,gene:KLLA0_F14971g,Cluster8683
K. lactis,gene:KLLA0_D13750g,C. albicans,orf19.1388,Cluster8685
C. albicans,orf19.1065,K. lactis,gene:KLLA0_E20527g,Cluster8687
K. lactis,gene:KLLA0_D14993g,C. albicans,orf19.81,Cluster8688
C. albicans,orf19.6171,K. lactis,gene:KLLA0_F03531g,Cluster8689
K. lactis,gene:KLLA0_B06479g,C. albicans,orf19.941,Cluster869
C. albicans,orf19.4206,K. lactis,gene:KLLA0_E03015g,Cluster8692
K. lactis,gene:KLLA0_B06369g,C. albicans,orf19.5465,Cluster8694
K. lactis,gene:KLLA0_F10571g,C. albicans,orf19.2196,Cluster8695
K. lactis,gene:KLLA0_B12584g,C. albicans,orf19.1613,Cluster8697
K. lactis,gene:KLLA0_E17843g,C. albicans,orf19.5221,Cluster8698
K. lactis,gene:KLLA0_A10461g,C. albicans,orf19.7098,Cluster8699
C. albicans,orf19.1560,K. lactis,gene:KLLA0_B04906g,Cluster87
K. lactis,gene:KLLA0_F17754g,C. albicans,orf19.6287,Cluster870
K. lactis,gene:KLLA0_C01133g,C. albicans,orf19.71,Cluster8700
K. lactis,gene:KLLA0_F02211g,C. albicans,orf19.5567,Cluster8701
K. lactis,gene:KLLA0_F12254g,C. albicans,orf19.3173,Cluster8702
K. lactis,gene:KLLA0_F03465g,C. albicans,orf19.3535,Cluster8704
C. albicans,orf19.7190,K. lactis,gene:KLLA0_B05159g,Cluster8705
C. albicans,orf19.4583,K. lactis,gene:KLLA0_E09703g,Cluster8707
C. albicans,orf19.4131,K. lactis,gene:KLLA0_C01067g,Cluster8718
K. lactis,gene:KLLA0_F17864g,C. albicans,orf19.4447,Cluster8726
C. albicans,orf19.5870,K. lactis,gene:KLLA0_E18723g,Cluster8730
K. lactis,gene:KLLA0_F03212g,C. albicans,orf19.3931,Cluster8736
C. albicans,orf19.2480.1,K. lactis,gene:KLLA0_E20593g,Cluster8737
C. albicans,orf19.105,K. lactis,gene:KLLA0_F24728g,Cluster874
C. albicans,orf19.99,K. lactis,gene:KLLA0_F24728g,Cluster874
K. lactis,gene:KLLA0_A00979g,C. albicans,orf19.5052,Cluster8740
C. albicans,orf19.2483,K. lactis,gene:KLLA0_A06149g,Cluster8741
C. albicans,orf19.4966,K. lactis,gene:KLLA0_E13443g,Cluster8742
K. lactis,gene:KLLA0_F09911g,C. albicans,orf19.3496,Cluster8743
C. albicans,orf19.4009,K. lactis,gene:KLLA0_D02992g,Cluster8745
C. albicans,orf19.7460,K. lactis,gene:KLLA0_E07547g,Cluster8746
K. lactis,gene:KLLA0_B00473g,C. albicans,orf19.4933,Cluster8747
K. lactis,gene:KLLA0_B01023g,C. albicans,orf19.6378,Cluster8753
C. albicans,orf19.992,K. lactis,gene:KLLA0_F03883g,Cluster8756
C. albicans,orf19.1477,K. lactis,gene:KLLA0_A05005g,Cluster8761
K. lactis,gene:KLLA0_D18887g,C. albicans,orf19.3685,Cluster8763
K. lactis,gene:KLLA0_D12738g,C. albicans,orf19.385,Cluster8764
K. lactis,gene:KLLA0_F17259g,C. albicans,orf19.6036,Cluster8765
K. lactis,gene:KLLA0_D11154g,C. albicans,orf19.6127,Cluster8776
K. lactis,gene:KLLA0_E09109g,C. albicans,orf19.236,Cluster8778
K. lactis,gene:KLLA0_F04499g,C. albicans,orf19.236,Cluster8778
K. lactis,gene:KLLA0_A09757g,C. albicans,orf19.3973,Cluster8779
K. lactis,gene:KLLA0_B05621g,C. albicans,orf19.5751,Cluster8780
C. albicans,orf19.7325,K. lactis,gene:KLLA0_D03630g,Cluster8782
K. lactis,gene:KLLA0_B07997g,C. albicans,orf19.3947,Cluster8783
C. albicans,orf19.761,K. lactis,gene:KLLA0_E18855g,Cluster8784
K. lactis,gene:KLLA0_E03367g,C. albicans,orf19.7617,Cluster8785
C. albicans,orf19.1095,K. lactis,gene:KLLA0_E20703g,Cluster8786
C. albicans,orf19.1093,K. lactis,gene:KLLA0_E20725g,Cluster8787
C. albicans,orf19.3554,K. lactis,gene:KLLA0_F13640g,Cluster879
C. albicans,orf19.1486,K. lactis,gene:KLLA0_D02002g,Cluster8791
C. albicans,orf19.524,K. lactis,gene:KLLA0_F12606g,Cluster88
C. albicans,orf19.5926,K. lactis,gene:KLLA0_E02839g,Cluster8800
K. lactis,gene:KLLA0_E07745g,C. albicans,orf19.7329,Cluster8803
K. lactis,gene:KLLA0_C18656g,C. albicans,orf19.1085,Cluster8804
K. lactis,gene:KLLA0_F25322g,C. albicans,orf19.51,Cluster8809
C. albicans,orf19.6923,K. lactis,gene:KLLA0_B01067g,Cluster8810
C. albicans,orf19.2670,K. lactis,gene:KLLA0_E12651g,Cluster8811
C. albicans,orf19.2319,K. lactis,gene:KLLA0_E21165g,Cluster8812
C. albicans,orf19.7393,K. lactis,gene:KLLA0_F16885g,Cluster8813
K. lactis,gene:KLLA0_B11704g,C. albicans,orf19.4031,Cluster8815
K. lactis,gene:KLLA0_E13641g,C. albicans,orf19.7422,Cluster8816
C. albicans,orf19.5418,K. lactis,gene:KLLA0_E04401g,Cluster8817
K. lactis,gene:KLLA0_B10142g,C. albicans,orf19.3494,Cluster8818
K. lactis,gene:KLLA0_E14037g,C. albicans,orf19.2150,Cluster8819
C. albicans,orf19.828,K. lactis,gene:KLLA0_D12562g,Cluster8820
C. albicans,orf19.6039,K. lactis,gene:KLLA0_F17798g,Cluster8821
K. lactis,gene:KLLA0_C11781g,C. albicans,orf19.4863,Cluster8822
K. lactis,gene:KLLA0_B10175g,C. albicans,orf19.1570,Cluster8823
K. lactis,gene:KLLA0_F21274g,C. albicans,orf19.1161,Cluster8824
K. lactis,gene:KLLA0_B09405g,C. albicans,orf19.4410,Cluster8825
K. lactis,gene:KLLA0_D04906g,C. albicans,orf19.7080,Cluster8826
C. albicans,orf19.1647,K. lactis,gene:KLLA0_F25058g,Cluster8838
K. lactis,gene:KLLA0_D19382g,C. albicans,orf19.4172,Cluster8839
C. albicans,orf19.7178,K. lactis,gene:KLLA0_A10153g,Cluster8841
C. albicans,orf19.2270,K. lactis,gene:KLLA0_A03740g,Cluster8842
K. lactis,gene:KLLA0_E19031g,C. albicans,orf19.5541,Cluster8843
K. lactis,gene:KLLA0_C02739g,C. albicans,orf19.3043,Cluster8846
K. lactis,gene:KLLA0_E18767g,C. albicans,orf19.5871,Cluster8847
K. lactis,gene:KLLA0_F22451g,C. albicans,orf19.1941,Cluster8848
C. albicans,orf19.3400,K. lactis,gene:KLLA0_C03630g,Cluster8860
C. albicans,orf19.5500,K. lactis,gene:KLLA0_A04037g,Cluster8863
C. albicans,orf19.4441,K. lactis,gene:KLLA0_A00572g,Cluster8864
K. lactis,gene:KLLA0_F16258g,C. albicans,orf19.7378,Cluster8865
K. lactis,gene:KLLA0_E18349g,C. albicans,orf19.3260,Cluster8866
K. lactis,gene:KLLA0_D05423g,C. albicans,orf19.4929,Cluster8867
K. lactis,gene:KLLA0_D19536g,C. albicans,orf19.2401,Cluster8868
K. lactis,gene:KLLA0_E09175g,C. albicans,orf19.1297,Cluster8869
C. albicans,orf19.1994,K. lactis,gene:KLLA0_B00803g,Cluster8870
C. albicans,orf19.2106,K. lactis,gene:KLLA0_C18161g,Cluster8871
C. albicans,orf19.4432,K. lactis,gene:KLLA0_E17073g,Cluster8872
C. albicans,orf19.4759,K. lactis,gene:KLLA0_F03641g,Cluster8873
K. lactis,gene:KLLA0_A06996g,C. albicans,orf19.3007.2,Cluster8874
K. lactis,gene:KLLA0_B00451g,C. albicans,orf19.4287,Cluster8876
K. lactis,gene:KLLA0_D19929g,C. albicans,orf19.4287,Cluster8876
K. lactis,gene:KLLA0_F21010g,C. albicans,orf19.5113,Cluster8877
K. lactis,gene:KLLA0_B09064g,C. albicans,orf19.3997,Cluster8878
K. lactis,gene:KLLA0_F00528g,C. albicans,orf19.5288,Cluster8879
C. albicans,orf19.769,K. lactis,gene:KLLA0_F00506g,Cluster8880
C. albicans,orf19.7267,K. lactis,gene:KLLA0_E17117g,Cluster8881
C. albicans,orf19.4233,K. lactis,gene:KLLA0_C09020g,Cluster8882
K. lactis,gene:KLLA0_F23441g,C. albicans,orf19.2988,Cluster8883
K. lactis,gene:KLLA0_D12342g,C. albicans,orf19.7600,Cluster8885
C. albicans,orf19.7676,K. lactis,gene:KLLA0_D05511g,Cluster8886
C. albicans,orf19.3724,K. lactis,gene:KLLA0_D01023g,Cluster8887
K. lactis,gene:KLLA0_C11649g,C. albicans,orf19.372,Cluster8890
C. albicans,orf19.5867,K. lactis,gene:KLLA0_D14377g,Cluster8893
K. lactis,gene:KLLA0_E07701g,C. albicans,orf19.5457,Cluster8894
C. albicans,orf19.364,K. lactis,gene:KLLA0_B04752g,Cluster8895
C. albicans,orf19.706,K. lactis,gene:KLLA0_A05159g,Cluster8896
K. lactis,gene:KLLA0_F01298g,C. albicans,orf19.4534,Cluster8897
K. lactis,gene:KLLA0_C11473g,C. albicans,orf19.6091,Cluster8898
C. albicans,orf19.7370,K. lactis,gene:KLLA0_C03762g,Cluster8899
K. lactis,gene:KLLA0_E21649g,C. albicans,orf19.6950,Cluster8900
K. lactis,gene:KLLA0_C11319g,C. albicans,orf19.1605,Cluster8901
C. albicans,orf19.7257,K. lactis,gene:KLLA0_C10032g,Cluster8902
C. albicans,orf19.3844,K. lactis,gene:KLLA0_E13707g,Cluster8906
K. lactis,gene:KLLA0_B14234g,C. albicans,orf19.7446,Cluster8907
K. lactis,gene:KLLA0_F18722g,C. albicans,orf19.4044,Cluster8908
C. albicans,orf19.7552,K. lactis,gene:KLLA0_D10351g,Cluster8909
K. lactis,gene:KLLA0_F16016g,C. albicans,orf19.4088,Cluster8912
K. lactis,gene:KLLA0_B11814g,C. albicans,orf19.542.2,Cluster8913
C. albicans,orf19.1163,K. lactis,gene:KLLA0_F21626g,Cluster8916
K. lactis,gene:KLLA0_D15224g,C. albicans,orf19.1643,Cluster8917
C. albicans,orf19.6889,K. lactis,gene:KLLA0_D07304g,Cluster8918
C. albicans,orf19.2436,K. lactis,gene:KLLA0_C07216g,Cluster8919
K. lactis,gene:KLLA0_E02729g,C. albicans,orf19.5919,Cluster892
C. albicans,orf19.3561,K. lactis,gene:KLLA0_C04345g,Cluster8920
K. lactis,gene:KLLA0_F08877g,C. albicans,orf19.793,Cluster8921
C. albicans,orf19.3545,K. lactis,gene:KLLA0_C04191g,Cluster8922
K. lactis,gene:KLLA0_D07810g,C. albicans,orf19.4909,Cluster8923
K. lactis,gene:KLLA0_C07645g,C. albicans,orf19.354,Cluster8926
K. lactis,gene:KLLA0_A09295g,C. albicans,orf19.1160,Cluster8927
K. lactis,gene:KLLA0_D13596g,C. albicans,orf19.2921,Cluster8928
K. lactis,gene:KLLA0_F15708g,C. albicans,orf19.5148,Cluster8929
C. albicans,orf19.2587,K. lactis,gene:KLLA0_B00385g,Cluster893
C. albicans,orf19.1303,K. lactis,gene:KLLA0_E14807g,Cluster8932
C. albicans,orf19.117,K. lactis,gene:KLLA0_D02024g,Cluster8934
K. lactis,gene:KLLA0_E00639g,C. albicans,orf19.6551,Cluster8935
C. albicans,orf19.6987,K. lactis,gene:KLLA0_F12892g,Cluster8936
C. albicans,orf19.974,K. lactis,gene:KLLA0_F09735g,Cluster8937
K. lactis,gene:KLLA0_F00418g,C. albicans,orf19.6789,Cluster8938
K. lactis,gene:KLLA0_B13277g,C. albicans,orf19.1949,Cluster8939
K. lactis,gene:KLLA0_C07865g,C. albicans,orf19.5780,Cluster894
C. albicans,orf19.89,K. lactis,gene:KLLA0_E04093g,Cluster8940
C. albicans,orf19.1881,K. lactis,gene:KLLA0_F20163g,Cluster895
K. lactis,gene:KLLA0_A04884g,C. albicans,orf19.2094,Cluster8951
K. lactis,gene:KLLA0_D11770g,C. albicans,orf19.6851,Cluster8953
K. lactis,gene:KLLA0_E06667g,C. albicans,orf19.6854,Cluster8954
C. albicans,orf19.3064,K. lactis,gene:KLLA0_F02035g,Cluster8955
C. albicans,orf19.685,K. lactis,gene:KLLA0_F13464g,Cluster8956
K. lactis,gene:KLLA0_F07513g,C. albicans,orf19.6291,Cluster8957
C. albicans,orf19.7377,K. lactis,gene:KLLA0_F16324g,Cluster8958
K. lactis,gene:KLLA0_D11748g,C. albicans,orf19.6848,Cluster8959
K. lactis,gene:KLLA0_E23563g,C. albicans,orf19.3579,Cluster8960
K. lactis,gene:KLLA0_C01870g,C. albicans,orf19.667.1,Cluster8966
K. lactis,gene:KLLA0_D16896g,C. albicans,orf19.6360,Cluster897
C. albicans,orf19.4175,K. lactis,gene:KLLA0_F14212g,Cluster8981
C. albicans,orf19.5025,K. lactis,gene:KLLA0_E09835g,Cluster8982
K. lactis,gene:KLLA0_E07481g,C. albicans,orf19.687.1,Cluster8983
C. albicans,orf19.6090,K. lactis,gene:KLLA0_C11495g,Cluster8984
K. lactis,gene:KLLA0_C18865g,C. albicans,orf19.3161,Cluster8985
K. lactis,gene:KLLA0_C12617g,C. albicans,orf19.4675,Cluster8986
K. lactis,gene:KLLA0_C17820g,C. albicans,orf19.2728,Cluster8987
C. albicans,orf19.7368,K. lactis,gene:KLLA0_E08779g,Cluster8988
C. albicans,orf19.6766,K. lactis,gene:KLLA0_D08206g,Cluster8989
K. lactis,gene:KLLA0_E11045g,C. albicans,orf19.2563,Cluster8990
C. albicans,orf19.2261,K. lactis,gene:KLLA0_C14388g,Cluster8991
K. lactis,gene:KLLA0_A11814g,C. albicans,orf19.6213,Cluster8993
K. lactis,gene:KLLA0_A09251g,C. albicans,orf19.3308,Cluster8997
C. albicans,orf19.5987,K. lactis,gene:KLLA0_C12903g,Cluster90
C. albicans,orf19.1476,K. lactis,gene:KLLA0_F09097g,Cluster900
C. albicans,orf19.1618,K. lactis,gene:KLLA0_F13596g,Cluster9002
C. albicans,orf19.2297,K. lactis,gene:KLLA0_E12805g,Cluster9004
C. albicans,orf19.4295,K. lactis,gene:KLLA0_E21847g,Cluster9007
K. lactis,gene:KLLA0_F27071g,C. albicans,orf19.6693,Cluster9010
K. lactis,gene:KLLA0_E20989g,C. albicans,orf19.7627,Cluster9011
C. albicans,orf19.2228,K. lactis,gene:KLLA0_C15719g,Cluster9013
K. lactis,gene:KLLA0_C15521g,C. albicans,orf19.2072,Cluster9014
C. albicans,orf19.2925,K. lactis,gene:KLLA0_F17072g,Cluster9015
K. lactis,gene:KLLA0_A11484g,C. albicans,orf19.6698,Cluster9017
C. albicans,orf19.7038,K. lactis,gene:KLLA0_C06006g,Cluster9018
C. albicans,orf19.5568,K. lactis,gene:KLLA0_D02200g,Cluster902
C. albicans,orf19.953.1,K. lactis,gene:KLLA0_E00463g,Cluster9020
C. albicans,orf19.210,K. lactis,gene:KLLA0_E23145g,Cluster9021
K. lactis,gene:KLLA0_C10923g,C. albicans,orf19.3986,Cluster9026
K. lactis,gene:KLLA0_A10681g,C. albicans,orf19.1538,Cluster903
C. albicans,orf19.991,K. lactis,gene:KLLA0_D13464g,Cluster9032
C. albicans,orf19.1221,K. lactis,gene:KLLA0_B02420g,Cluster9035
K. lactis,gene:KLLA0_F17413g,C. albicans,orf19.2070,Cluster9037
K. lactis,gene:KLLA0_B04774g,C. albicans,orf19.3720,Cluster9039
C. albicans,orf19.3477,K. lactis,gene:KLLA0_B02244g,Cluster904
C. albicans,orf19.5328,K. lactis,gene:KLLA0_F12430g,Cluster9041
C. albicans,orf19.7321,K. lactis,gene:KLLA0_C12749g,Cluster9043
K. lactis,gene:KLLA0_D03542g,C. albicans,orf19.5188,Cluster9044
K. lactis,gene:KLLA0_F20966g,C. albicans,orf19.5384,Cluster9045
C. albicans,orf19.7363,K. lactis,gene:KLLA0_E03697g,Cluster9046
C. albicans,orf19.5978,K. lactis,gene:KLLA0_F00638g,Cluster9047
C. albicans,orf19.3531,K. lactis,gene:KLLA0_F16445g,Cluster9048
K. lactis,gene:KLLA0_E16259g,C. albicans,orf19.7447,Cluster905
C. albicans,orf19.2827,K. lactis,gene:KLLA0_E13003g,Cluster9050
C. albicans,orf19.5061,K. lactis,gene:KLLA0_A00957g,Cluster9051
C. albicans,orf19.3412,K. lactis,gene:KLLA0_C08679g,Cluster9052
