cluster_id,original_id,species
Cluster9149,orf19.6967,C_albicans
Cluster9150,orf19.1766,C_albicans
Cluster9151,orf19.4712,C_albicans
Cluster9152,orf19.6957,C_albicans
Cluster9153,orf19.5719,C_albicans
Cluster9154,orf19.638,C_albicans
Cluster9154,gene-YOR388C,S_cerevisiae
Cluster9155,orf19.5717,C_albicans
Cluster9156,gene-YDR194W-A,S_cerevisiae
Cluster9157,gene-YGL223C,S_cerevisiae
Cluster9157,CAGL0I06919g,C_glabrata
Cluster9157,gene:KLLA0_A01430g,K_lactis
Cluster9158,orf19.2989,C_albicans
Cluster9158,CAGL0J08272g,C_glabrata
Cluster9158,gene-YNL274C,S_cerevisiae
Cluster9158,gene:KLLA0_C02167g,K_lactis
Cluster9159,orf19.7428,C_albicans
Cluster9159,gene:KLLA0_C14256g,K_lactis
Cluster9159,CAGL0K11528g,C_glabrata
Cluster9159,gene-YKL114C,S_cerevisiae
Cluster9160,orf19.4463,C_albicans
Cluster9161,gene-YLR466W,S_cerevisiae
Cluster9162,orf19.6592,C_albicans
Cluster9163,CAGL0M08470r,C_glabrata
Cluster9164,orf19.35,C_albicans
Cluster9165,orf19.4711,C_albicans
Cluster9166,gene-YNCN0017W,S_cerevisiae
Cluster9167,orf19.317,C_albicans
Cluster9167,gene-YLR209C,S_cerevisiae
Cluster9167,CAGL0J08800g,C_glabrata
Cluster9167,gene:KLLA0_C16621g,K_lactis
Cluster9168,orf19.31,C_albicans
Cluster9169,orf19.4867,C_albicans
Cluster9169,gene:KLLA0_B07579g,K_lactis
Cluster9169,gene-YJL187C,S_cerevisiae
Cluster9169,CAGL0K00693g,C_glabrata
Cluster9170,gene:KLLA0_F17281g,K_lactis
Cluster9170,gene-YLR038C,S_cerevisiae
Cluster9170,CAGL0A03542g,C_glabrata
Cluster9170,orf19.1082.1,C_albicans
Cluster9171,orf19.2528,C_albicans
Cluster9171,gene-YNL039W,S_cerevisiae
Cluster9171,CAGL0G01584g,C_glabrata
Cluster9171,gene:KLLA0_E08471g,K_lactis
Cluster9172,orf19.7144,C_albicans
Cluster9172,gene-YKR084C,S_cerevisiae
Cluster9172,CAGL0G02255g,C_glabrata
Cluster9172,gene:KLLA0_A07799g,K_lactis
Cluster9173,orf19.3177,C_albicans
Cluster9173,gene:KLLA0_F24794g,K_lactis
Cluster9173,gene-YDL036C,S_cerevisiae
Cluster9173,CAGL0K01485g,C_glabrata
Cluster9173,CAGL0C05291g,C_glabrata
Cluster9173,gene-YOL066C,S_cerevisiae
Cluster9174,orf19.3114,C_albicans
Cluster9174,gene-YLR165C,S_cerevisiae
Cluster9174,CAGL0H02717g,C_glabrata
Cluster9174,gene:KLLA0_D18172g,K_lactis
Cluster9175,orf19.5947,C_albicans
Cluster9175,gene:KLLA0_D17358g,K_lactis
Cluster9175,CAGL0E00847g,C_glabrata
Cluster9175,gene-YDR170C,S_cerevisiae
Cluster9176,CAGL0G02563g,C_glabrata
Cluster9176,orf19.3815,C_albicans
Cluster9177,gene:KLLA0_B08998g,K_lactis
Cluster9177,gene-YPR080W,S_cerevisiae
Cluster9177,gene-YBR118W,S_cerevisiae
Cluster9177,CAGL0K07832g,C_glabrata
Cluster9177,CAGL0D01188g,C_glabrata
Cluster9177,orf19.382,C_albicans
Cluster9178,gene:KLLA0_F14553g,K_lactis
Cluster9178,gene-YGR169C,S_cerevisiae
Cluster9178,CAGL0I08789g,C_glabrata
Cluster9178,orf19.2788,C_albicans
Cluster9179,orf19.7207,C_albicans
Cluster9179,CAGL0I06765g,C_glabrata
Cluster9179,gene-YER144C,S_cerevisiae
Cluster9180,gene:KLLA0_E21077g,K_lactis
Cluster9180,CAGL0B01507g,C_glabrata
Cluster9180,gene-YOL140W,S_cerevisiae
Cluster9180,orf19.3770,C_albicans
Cluster9181,orf19.3769,C_albicans
Cluster9181,CAGL0G07997g,C_glabrata
Cluster9181,gene-YNR039C,S_cerevisiae
Cluster9181,gene:KLLA0_F06897g,K_lactis
Cluster9182,orf19.2552,C_albicans
Cluster9183,orf19.2529,C_albicans
Cluster9183,gene-YNL038W,S_cerevisiae
Cluster9183,gene:KLLA0_E08493g,K_lactis
Cluster9184,orf19.3166,C_albicans
Cluster9184,CAGL0B01551g,C_glabrata
Cluster9184,gene-YDR141C,S_cerevisiae
Cluster9184,gene:KLLA0_F17930g,K_lactis
Cluster9185,CAGL0I03036g,C_glabrata
Cluster9185,gene-YNL284C,S_cerevisiae
Cluster9185,orf19.3532,C_albicans
Cluster9186,gene-YOR310C,S_cerevisiae
Cluster9186,CAGL0I09790g,C_glabrata
Cluster9186,gene:KLLA0_F08613g,K_lactis
Cluster9186,orf19.1199,C_albicans
Cluster9187,orf19.5698,C_albicans
Cluster9187,gene:KLLA0_F19272g,K_lactis
Cluster9187,gene-YDR116C,S_cerevisiae
Cluster9187,CAGL0B01815g,C_glabrata
Cluster9188,CAGL0B01705g,C_glabrata
Cluster9188,gene-YDR108W,S_cerevisiae
Cluster9188,gene:KLLA0_F18953g,K_lactis
Cluster9188,orf19.3764,C_albicans
Cluster9189,gene:KLLA0_E20175g,K_lactis
Cluster9189,gene-YBL059C-A,S_cerevisiae
Cluster9189,orf19.1336.2,C_albicans
Cluster9190,orf19.413.1,C_albicans
Cluster9190,gene-YHR021C,S_cerevisiae
Cluster9191,orf19.4189,C_albicans
Cluster9192,CAGL0H05247g,C_glabrata
Cluster9192,gene-YPL068C,S_cerevisiae
Cluster9193,gene:KLLA0_D06259g,K_lactis
Cluster9193,CAGL0L03498g,C_glabrata
Cluster9193,gene-YJL094C,S_cerevisiae
Cluster9194,gene:KLLA0_D03278g,K_lactis
Cluster9194,gene-YPL201C,S_cerevisiae
Cluster9194,CAGL0G09064g,C_glabrata
Cluster9195,CAGL0M13563g,C_glabrata
Cluster9196,CAGL0J11847r,C_glabrata
Cluster9197,gene-YER044C-A,S_cerevisiae
Cluster9198,gene:KLLA0_D17127g,K_lactis
Cluster9198,CAGL0M04620g,C_glabrata
Cluster9199,CAGL0L08536g,C_glabrata
Cluster9200,gene-YPL062W,S_cerevisiae
Cluster9201,CAGL0K10906g,C_glabrata
Cluster9202,orf19.5489,C_albicans
Cluster9203,orf19.3583,C_albicans
Cluster9203,gene-YIL063C,S_cerevisiae
Cluster9203,CAGL0M12617g,C_glabrata
Cluster9203,gene:KLLA0_C07953g,K_lactis
Cluster9204,gene-YDR157W,S_cerevisiae
Cluster9205,gene-YLR255C,S_cerevisiae
Cluster9206,gene:KLLA0_B05885g,K_lactis
Cluster9207,gene:KLLA0_B04092g,K_lactis
Cluster9208,gene:KLLA0_A01474g,K_lactis
Cluster9209,gene:KLLA0_B09042g,K_lactis
Cluster9210,CAGL0J01617r,C_glabrata
Cluster9210,gene-YNCG0028W,S_cerevisiae
Cluster9210,gene-YNCJ0029W,S_cerevisiae
Cluster9211,orf19.1936,C_albicans
Cluster9211,gene:KLLA0_A03806g,K_lactis
Cluster9211,CAGL0M08910g,C_glabrata
Cluster9211,gene-YDR477W,S_cerevisiae
Cluster9212,gene:KLLA0_A00825g,K_lactis
Cluster9213,gene:KLLA0_B04224g,K_lactis
Cluster9214,gene:KLLA0_B03894g,K_lactis
Cluster9214,gene-YJR138W,S_cerevisiae
Cluster9214,CAGL0M00352g,C_glabrata
Cluster9214,orf19.2949,C_albicans
Cluster9215,CAGL0J08954g,C_glabrata
Cluster9215,gene-YLR216C,S_cerevisiae
Cluster9215,gene:KLLA0_F05093g,K_lactis
Cluster9215,orf19.7654,C_albicans
Cluster9216,orf19.7421,C_albicans
Cluster9216,gene:KLLA0_C08635g,K_lactis
Cluster9216,gene-YHR057C,S_cerevisiae
Cluster9216,CAGL0H01529g,C_glabrata
Cluster9216,CAGL0J03520g,C_glabrata
Cluster9216,gene-YCR069W,S_cerevisiae
Cluster9216,gene-YNR028W,S_cerevisiae
Cluster9217,orf19.1517,C_albicans
Cluster9217,gene-YDR035W,S_cerevisiae
Cluster9217,CAGL0H10142g,C_glabrata
Cluster9217,gene:KLLA0_F18744g,K_lactis
Cluster9218,gene:KLLA0_E23321g,K_lactis
Cluster9218,gene-YPL070W,S_cerevisiae
Cluster9218,CAGL0H05291g,C_glabrata
Cluster9218,orf19.3737,C_albicans
Cluster9219,gene:KLLA0_F15862g,K_lactis
Cluster9219,CAGL0J08712g,C_glabrata
Cluster9219,gene-YAL022C,S_cerevisiae
Cluster9219,orf19.4174,C_albicans
Cluster9220,orf19.4060,C_albicans
Cluster9220,CAGL0C01573g,C_glabrata
Cluster9220,gene-YBR249C,S_cerevisiae
Cluster9220,gene:KLLA0_F06556g,K_lactis
Cluster9221,CAGL0D03828g,C_glabrata
Cluster9221,gene-YHR058C,S_cerevisiae
Cluster9221,gene:KLLA0_C10186g,K_lactis
Cluster9221,orf19.7420,C_albicans
Cluster9221,orf19.7397.3,C_albicans
Cluster9222,orf19.3872,C_albicans
Cluster9222,CAGL0J00187g,C_glabrata
Cluster9222,gene-YGR026W,S_cerevisiae
Cluster9222,gene:KLLA0_B06215g,K_lactis
Cluster9223,gene:KLLA0_A11605g,K_lactis
Cluster9223,CAGL0K09823g,C_glabrata
Cluster9223,gene-YNL138W-A,S_cerevisiae
Cluster9223,orf19.1150.1,C_albicans
Cluster9224,gene-YHR101C,S_cerevisiae
Cluster9224,CAGL0L11528g,C_glabrata
Cluster9224,gene:KLLA0_E21737g,K_lactis
Cluster9224,orf19.2334,C_albicans
Cluster9225,CAGL0G00902g,C_glabrata
Cluster9225,gene-YLR335W,S_cerevisiae
Cluster9225,gene:KLLA0_B06138g,K_lactis
Cluster9225,orf19.6665,C_albicans
Cluster9226,CAGL0G05918g,C_glabrata
Cluster9226,gene-YHR142W,S_cerevisiae
Cluster9226,gene:KLLA0_D07854g,K_lactis
Cluster9226,orf19.2444,C_albicans
Cluster9227,gene:KLLA0_A10219g,K_lactis
Cluster9227,gene-YHR206W,S_cerevisiae
Cluster9227,CAGL0F09097g,C_glabrata
Cluster9227,orf19.971,C_albicans
Cluster9228,orf19.4746,C_albicans
Cluster9228,gene:KLLA0_B10736g,K_lactis
Cluster9228,CAGL0I06490g,C_glabrata
Cluster9228,gene-YPR169W,S_cerevisiae
Cluster9229,orf19.3854,C_albicans
Cluster9229,gene-YCR008W,S_cerevisiae
Cluster9229,CAGL0L07810g,C_glabrata
Cluster9230,gene-YEL048C,S_cerevisiae
Cluster9230,CAGL0L01155g,C_glabrata
Cluster9230,gene:KLLA0_F16731g,K_lactis
Cluster9230,orf19.2888,C_albicans
Cluster9231,gene-YBR097W,S_cerevisiae
Cluster9231,CAGL0H08437g,C_glabrata
Cluster9231,gene:KLLA0_B11924g,K_lactis
Cluster9231,orf19.130,C_albicans
Cluster9232,orf19.4602,C_albicans
Cluster9232,gene:KLLA0_F25960g,K_lactis
Cluster9232,gene-YKL085W,S_cerevisiae
Cluster9232,CAGL0L05236g,C_glabrata
Cluster9233,orf19.2675,C_albicans
Cluster9233,gene:KLLA0_A09537g,K_lactis
Cluster9233,CAGL0M13475g,C_glabrata
Cluster9233,gene-YMR288W,S_cerevisiae
Cluster9234,orf19.173,C_albicans
Cluster9234,CAGL0L03916g,C_glabrata
Cluster9235,orf19.2823,C_albicans
Cluster9235,gene-YPR065W,S_cerevisiae
Cluster9235,CAGL0D05434g,C_glabrata
Cluster9235,gene:KLLA0_B11495g,K_lactis
Cluster9236,orf19.90,C_albicans
Cluster9236,gene-YFL042C,S_cerevisiae
Cluster9236,CAGL0K12760g,C_glabrata
Cluster9237,CAGL0M00132g,C_glabrata
Cluster9238,CAGL0E06644g,C_glabrata
Cluster9239,gene:KLLA0_E13949g,K_lactis
Cluster9240,gene:KLLA0_E13927g,K_lactis
Cluster9241,orf19.2624,C_albicans
Cluster9242,gene:KLLA0_E13883g,K_lactis
Cluster9243,orf19.2620,C_albicans
Cluster9244,orf19.7341.1,C_albicans
Cluster9245,CaglfMt29,unknown
Cluster9245,gene-tV(UAC)Q,unknown
Cluster9246,CAGL0I04510g,C_glabrata
Cluster9247,CAGL0M09361g,C_glabrata
Cluster9247,gene-YBL105C,S_cerevisiae
Cluster9247,gene:KLLA0_E06447g,K_lactis
Cluster9247,orf19.5901,C_albicans
Cluster9248,orf19.4423,C_albicans
Cluster9248,CAGL0M01386g,C_glabrata
Cluster9248,CAGL0F03267g,C_glabrata
Cluster9248,gene-YDR326C,S_cerevisiae
Cluster9248,gene:KLLA0_E16919g,K_lactis
Cluster9249,CaalfMp04,unknown
Cluster9250,gene:KLLA0_B05082g,K_lactis
Cluster9250,gene-YML062C,S_cerevisiae
Cluster9250,CAGL0L11220g,C_glabrata
Cluster9251,gene-YNL155C-A,S_cerevisiae
Cluster9252,CAGL0D03872g,C_glabrata
Cluster9252,gene:KLLA0_C10230g,K_lactis
Cluster9253,gene:KLLA0_F20878g,K_lactis
Cluster9254,orf19.4571,C_albicans
Cluster9255,gene:KLLA0_D08954g,K_lactis
Cluster9255,CAGL0L00539g,C_glabrata
Cluster9255,gene-YMR184W,S_cerevisiae
Cluster9256,CAGL0I08767g,C_glabrata
Cluster9257,orf19.1725,C_albicans
Cluster9258,CAGL0M07697r,C_glabrata
Cluster9259,CAGL0G09603g,C_glabrata
Cluster9260,gene-YHR213W-B,S_cerevisiae
Cluster9261,gene-YOR316C-A,S_cerevisiae
Cluster9262,CAGL0D05566g,C_glabrata
Cluster9262,gene-YLL012W,S_cerevisiae
Cluster9262,orf19.1887,C_albicans
Cluster9263,gene:KLLA0_F13838g,K_lactis
Cluster9264,CAGL0H02497g,C_glabrata
Cluster9265,CAGL0A03762r,C_glabrata
Cluster9265,gene-YNCK0012C,S_cerevisiae
Cluster9266,CAGL0L04906r,C_glabrata
Cluster9266,gene-YNCM0020W,S_cerevisiae
Cluster9267,gene-YLL064C,S_cerevisiae
Cluster9268,gene-YHR214W,S_cerevisiae
Cluster9269,gene-YOR314W,S_cerevisiae
Cluster9270,gene-YHR046C,S_cerevisiae
Cluster9270,CAGL0J00319g,C_glabrata
Cluster9271,orf19.2050,C_albicans
Cluster9271,gene-YKL140W,S_cerevisiae
Cluster9271,CAGL0D01980g,C_glabrata
Cluster9272,orf19.3858,C_albicans
Cluster9272,CAGL0M07337g,C_glabrata
Cluster9272,gene-YPL055C,S_cerevisiae
Cluster9272,gene:KLLA0_B09834g,K_lactis
Cluster9273,orf19.1832,C_albicans
Cluster9273,gene:KLLA0_D05060g,K_lactis
Cluster9273,CAGL0L06138g,C_glabrata
Cluster9273,gene-YGL186C,S_cerevisiae
Cluster9274,CAGL0A04521g,C_glabrata
Cluster9274,gene-YER102W,S_cerevisiae
Cluster9274,gene:KLLA0_E20461g,K_lactis
Cluster9275,orf19.2650.1,C_albicans
Cluster9275,gene:KLLA0_E13355g,K_lactis
Cluster9275,gene-YDL045W-A,S_cerevisiae
Cluster9275,CAGL0K01375g,C_glabrata
Cluster9276,gene-YHR120W,S_cerevisiae
Cluster9276,CAGL0L13002g,C_glabrata
Cluster9276,gene:KLLA0_F24156g,K_lactis
Cluster9276,orf19.496,C_albicans
Cluster9277,gene:KLLA0_D03366g,K_lactis
Cluster9277,gene-YGL075C,S_cerevisiae
Cluster9277,CAGL0H03421g,C_glabrata
Cluster9278,gene:KLLA0_E19251g,K_lactis
Cluster9278,gene-YOR389W,S_cerevisiae
Cluster9279,CAGL0I11000g,C_glabrata
Cluster9279,gene:KLLA0_B14498g,K_lactis
Cluster9279,CAGL0E06600g,C_glabrata
Cluster9279,orf19.3279,C_albicans
Cluster9280,CAGL0F09251g,C_glabrata
Cluster9280,orf19.4072,C_albicans
Cluster9281,CAGL0B00154g,C_glabrata
Cluster9281,orf19.4975,C_albicans
Cluster9282,CAGL0D00143g,C_glabrata
Cluster9282,orf19.5399,C_albicans
Cluster9283,orf19.7012,C_albicans
Cluster9283,CAGL0L08734g,C_glabrata
Cluster9283,gene-YPL013C,S_cerevisiae
Cluster9283,gene:KLLA0_F27247g,K_lactis
Cluster9284,gene:KLLA0_E03521g,K_lactis
Cluster9284,CAGL0K06523g,C_glabrata
Cluster9284,gene-YDR469W,S_cerevisiae
Cluster9284,orf19.3899,C_albicans
Cluster9285,gene:KLLA0_C00440g,K_lactis
Cluster9285,gene-YCL064C,S_cerevisiae
Cluster9285,CAGL0B00286g,C_glabrata
Cluster9285,orf19.1996,C_albicans
Cluster9286,orf19.7404,C_albicans
Cluster9286,gene:KLLA0_E01805g,K_lactis
Cluster9286,gene-YIL169C,S_cerevisiae
Cluster9287,orf19.5009,C_albicans
Cluster9287,gene:KLLA0_D00836g,K_lactis
Cluster9287,CAGL0A01067g,C_glabrata
Cluster9287,gene-YPL263C,S_cerevisiae
Cluster9288,gene:KLLA0_F22583g,K_lactis
Cluster9288,gene-YJL014W,S_cerevisiae
Cluster9288,CAGL0G06908g,C_glabrata
Cluster9288,orf19.4004,C_albicans
Cluster9289,orf19.2709,C_albicans
Cluster9289,gene-YGR285C,S_cerevisiae
Cluster9289,CAGL0G00154g,C_glabrata
Cluster9289,gene:KLLA0_F03124g,K_lactis
Cluster9290,gene:KLLA0_C09823g,K_lactis
Cluster9290,CAGL0G07469g,C_glabrata
Cluster9290,gene-YOR254C,S_cerevisiae
Cluster9290,orf19.491,C_albicans
Cluster9291,orf19.2068,C_albicans
Cluster9291,CAGL0K03245g,C_glabrata
Cluster9291,gene:KLLA0_F25410g,K_lactis
Cluster9292,orf19.3930,C_albicans
Cluster9292,gene:KLLA0_E10011g,K_lactis
Cluster9293,gene:KLLA0_B04422g,K_lactis
Cluster9293,gene-YIR029W,S_cerevisiae
Cluster9293,orf19.2065,C_albicans
Cluster9294,orf19.2066.1,C_albicans
Cluster9294,gene:KLLA0_B04400g,K_lactis
Cluster9294,gene-YML081C-A,S_cerevisiae
Cluster9294,CAGL0H04191g,C_glabrata
Cluster9295,orf19.3084,C_albicans
Cluster9295,gene-YDR181C,S_cerevisiae
Cluster9295,CAGL0F05775g,C_glabrata
Cluster9295,gene:KLLA0_D18216g,K_lactis
Cluster9296,gene-YDR044W,S_cerevisiae
Cluster9296,CAGL0K12100g,C_glabrata
Cluster9296,gene:KLLA0_F18546g,K_lactis
Cluster9296,orf19.2803,C_albicans
Cluster9297,orf19.3463,C_albicans
Cluster9297,gene:KLLA0_F06666g,K_lactis
Cluster9297,CAGL0J05412g,C_glabrata
Cluster9297,gene-YGL099W,S_cerevisiae
Cluster9298,orf19.2809,C_albicans
Cluster9298,gene-YER024W,S_cerevisiae
Cluster9298,CAGL0I08305g,C_glabrata
Cluster9298,gene:KLLA0_D10637g,K_lactis
Cluster9299,gene:KLLA0_E16941g,K_lactis
Cluster9299,CAGL0M01364g,C_glabrata
Cluster9299,gene-YDR328C,S_cerevisiae
Cluster9299,orf19.4427,C_albicans
Cluster9300,orf19.3938,C_albicans
Cluster9300,gene:KLLA0_E01101g,K_lactis
Cluster9300,CAGL0C04697g,C_glabrata
Cluster9300,gene-YJR101W,S_cerevisiae
Cluster9301,orf19.7100,C_albicans
Cluster9301,gene:KLLA0_D09779g,K_lactis
Cluster9301,CAGL0D03036g,C_glabrata
Cluster9301,gene-YJR001W,S_cerevisiae
Cluster9302,orf19.5892,C_albicans
Cluster9302,gene-YJR036C,S_cerevisiae
Cluster9302,CAGL0I01672g,C_glabrata
Cluster9302,gene:KLLA0_E22551g,K_lactis
Cluster9303,CAGL0M10956g,C_glabrata
Cluster9303,gene-YCR073W-A,S_cerevisiae
Cluster9304,gene-YHR163W,S_cerevisiae
Cluster9304,gene:KLLA0_A05390g,K_lactis
Cluster9305,orf19.5968,C_albicans
Cluster9305,gene:KLLA0_F05313g,K_lactis
Cluster9305,gene-YDL135C,S_cerevisiae
Cluster9305,CAGL0J09152g,C_glabrata
Cluster9306,gene-YHL004W,S_cerevisiae
Cluster9306,CAGL0K02717g,C_glabrata
Cluster9306,gene:KLLA0_B13519g,K_lactis
Cluster9306,orf19.5747,C_albicans
Cluster9307,gene-YIL005W,S_cerevisiae
Cluster9307,CAGL0J02068g,C_glabrata
Cluster9307,gene:KLLA0_D14014g,K_lactis
Cluster9307,orf19.1392,C_albicans
Cluster9308,orf19.1265,C_albicans
Cluster9308,gene-YMR218C,S_cerevisiae
Cluster9308,CAGL0F03949g,C_glabrata
Cluster9308,gene:KLLA0_C07128g,K_lactis
Cluster9309,gene-YDR003W,S_cerevisiae
Cluster9309,CAGL0M10417g,C_glabrata
Cluster9309,gene-YBR005W,S_cerevisiae
Cluster9309,gene:KLLA0_E17469g,K_lactis
Cluster9309,orf19.3586,C_albicans
Cluster9310,orf19.1662,C_albicans
Cluster9310,gene:KLLA0_F22176g,K_lactis
Cluster9310,CAGL0A02387g,C_glabrata
Cluster9310,gene-YDR347W,S_cerevisiae
Cluster9311,gene:KLLA0_D07634g,K_lactis
Cluster9311,CAGL0J04202g,C_glabrata
Cluster9311,gene-YFL014W,S_cerevisiae
Cluster9311,orf19.3548.1,C_albicans
Cluster9312,orf19.1349,C_albicans
Cluster9312,gene:KLLA0_E17447g,K_lactis
Cluster9313,gene-YER160C,S_cerevisiae
Cluster9314,gene-YHL049C,S_cerevisiae
Cluster9315,gene-YJL170C,S_cerevisiae
Cluster9315,gene:KLLA0_A06578g,K_lactis
Cluster9316,gene-YBL100W-B,S_cerevisiae
Cluster9317,orf19.2177,C_albicans
Cluster9318,CAGL0M11550g,C_glabrata
Cluster9318,gene-YLR103C,S_cerevisiae
Cluster9318,gene:KLLA0_F19822g,K_lactis
Cluster9318,orf19.1988,C_albicans
Cluster9319,orf19.2472.1,C_albicans
Cluster9320,gene:KLLA0_B01870g,K_lactis
Cluster9321,orf19.1063,C_albicans
Cluster9321,gene:KLLA0_E17161g,K_lactis
Cluster9321,CAGL0C04235g,C_glabrata
Cluster9321,gene-YBR004C,S_cerevisiae
Cluster9322,orf19.4092,C_albicans
Cluster9322,CAGL0G07821g,C_glabrata
Cluster9322,gene-YGR102C,S_cerevisiae
Cluster9322,gene:KLLA0_D15246g,K_lactis
Cluster9323,gene:KLLA0_B10054g,K_lactis
Cluster9323,CAGL0H07381g,C_glabrata
Cluster9323,gene-YDR482C,S_cerevisiae
Cluster9323,orf19.4875,C_albicans
Cluster9324,orf19.3696,C_albicans
Cluster9324,CAGL0K09592g,C_glabrata
Cluster9324,gene-YNL131W,S_cerevisiae
Cluster9324,gene:KLLA0_F24376g,K_lactis
Cluster9325,CAGL0C01435g,C_glabrata
Cluster9325,gene-YPL183W-A,S_cerevisiae
Cluster9325,gene:KLLA0_E18921g,K_lactis
Cluster9325,orf19.760,C_albicans
Cluster9326,gene-YER137C,S_cerevisiae
Cluster9326,gene:KLLA0_F09229g,K_lactis
Cluster9326,orf19.515,C_albicans
Cluster9327,gene-YJL096W,S_cerevisiae
Cluster9327,CAGL0L03542g,C_glabrata
Cluster9327,gene:KLLA0_F14168g,K_lactis
Cluster9327,orf19.5161,C_albicans
Cluster9328,CAGL0G09801g,C_glabrata
Cluster9328,gene-YPR175W,S_cerevisiae
Cluster9328,gene:KLLA0_E04775g,K_lactis
Cluster9328,orf19.7564,C_albicans
Cluster9329,orf19.7210,C_albicans
Cluster9329,CAGL0B03817g,C_glabrata
Cluster9329,gene-YJR008W,S_cerevisiae
Cluster9329,gene:KLLA0_A11836g,K_lactis
Cluster9330,gene:KLLA0_A05027g,K_lactis
Cluster9330,gene-YGL011C,S_cerevisiae
Cluster9330,CAGL0A00407g,C_glabrata
Cluster9330,orf19.5378,C_albicans
Cluster9331,orf19.764,C_albicans
Cluster9331,CAGL0H03245g,C_glabrata
Cluster9331,gene-YGL083W,S_cerevisiae
Cluster9331,gene:KLLA0_E19207g,K_lactis
Cluster9332,gene:KLLA0_F21208g,K_lactis
Cluster9332,gene-YJL109C,S_cerevisiae
Cluster9332,CAGL0G04411g,C_glabrata
Cluster9332,orf19.7215,C_albicans
Cluster9333,orf19.3458,C_albicans
Cluster9333,CAGL0E01639g,C_glabrata
Cluster9333,gene-YOL129W,S_cerevisiae
Cluster9333,gene:KLLA0_E07415g,K_lactis
Cluster9334,CaglfMt17,unknown
Cluster9335,gene-YDR020C,S_cerevisiae
Cluster9335,CAGL0M06589g,C_glabrata
Cluster9335,gene:KLLA0_B06710g,K_lactis
Cluster9335,orf19.2487,C_albicans
Cluster9336,gene:KLLA0_B14278g,K_lactis
Cluster9336,gene-YKL210W,S_cerevisiae
Cluster9336,CAGL0K00319g,C_glabrata
Cluster9336,orf19.7438,C_albicans
Cluster9337,orf19.1636,C_albicans
Cluster9337,gene-YCL032W,S_cerevisiae
Cluster9337,CAGL0B00858g,C_glabrata
Cluster9337,gene:KLLA0_C01386g,K_lactis
Cluster9338,gene-YNCG0022W,S_cerevisiae
Cluster9339,gene-YNCB0015W,S_cerevisiae
Cluster9340,gene-YNCL0050C,S_cerevisiae
Cluster9340,CAGL0E00297r,C_glabrata
Cluster9340,gene-YNCG0031W,S_cerevisiae
Cluster9341,gene-YNCC0005W,S_cerevisiae
Cluster9341,CAGL0J04730r,C_glabrata
Cluster9342,gene-YNCB0016W,S_cerevisiae
Cluster9342,CAGL0A03850r,C_glabrata
Cluster9343,CAGL0D05038r,C_glabrata
Cluster9343,gene-YNCK0006C,S_cerevisiae
Cluster9344,CAGL0K01947g,C_glabrata
Cluster9345,gene-YNCM0012W,S_cerevisiae
Cluster9346,orf19.7314,C_albicans
Cluster9347,orf19.4634,C_albicans
Cluster9347,gene:KLLA0_B00737g,K_lactis
Cluster9347,CAGL0K09416g,C_glabrata
Cluster9347,gene-YGL211W,S_cerevisiae
Cluster9348,gene-YBL095W,S_cerevisiae
Cluster9348,CAGL0M09537g,C_glabrata
Cluster9348,gene:KLLA0_E06777g,K_lactis
Cluster9348,orf19.3548,C_albicans
Cluster9349,CAGL0I06424g,C_glabrata
Cluster9349,gene-YPR172W,S_cerevisiae
Cluster9349,orf19.4220,C_albicans
Cluster9350,gene-YAR015W,S_cerevisiae
Cluster9350,CAGL0I04444g,C_glabrata
Cluster9350,gene:KLLA0_C04235g,K_lactis
Cluster9350,orf19.7484,C_albicans
Cluster9351,orf19.1590,C_albicans
Cluster9352,gene:KLLA0_A09955g,K_lactis
Cluster9352,CAGL0G00440g,C_glabrata
Cluster9352,gene-YMR296C,S_cerevisiae
Cluster9352,orf19.6438,C_albicans
Cluster9353,orf19.5165,C_albicans
Cluster9353,gene-YNR029C,S_cerevisiae
Cluster9353,CAGL0M10747g,C_glabrata
Cluster9353,gene:KLLA0_C08613g,K_lactis
Cluster9354,orf19.1571,C_albicans
Cluster9354,gene:KLLA0_E11881g,K_lactis
Cluster9354,gene-YCR010C,S_cerevisiae
Cluster9354,CAGL0L07766g,C_glabrata
Cluster9354,CAGL0M03465g,C_glabrata
Cluster9354,gene-YNR002C,S_cerevisiae
Cluster9355,orf19.5890,C_albicans
Cluster9356,orf19.1935,C_albicans
Cluster9357,orf19.6348,C_albicans
Cluster9358,gene:KLLA0_C17930g,K_lactis
Cluster9358,gene-YLR329W,S_cerevisiae
Cluster9358,CAGL0G00792g,C_glabrata
Cluster9359,orf19.7443,C_albicans
Cluster9360,orf19.4528.1,C_albicans
Cluster9361,gene:KLLA0_C19250g,K_lactis
Cluster9361,gene-YNR062C,S_cerevisiae
Cluster9362,CAGL0H09900r,C_glabrata
Cluster9362,gene-YNCD0007C,S_cerevisiae
Cluster9362,gene-YNCB0011C,S_cerevisiae
Cluster9362,CAGL0K11704r,C_glabrata
Cluster9362,gene:KLLA0_A10593g,K_lactis
Cluster9363,orf19.4529,C_albicans
Cluster9364,gene-YNCI0013W,S_cerevisiae
Cluster9365,CAGL0M08668g,C_glabrata
Cluster9365,gene-YDR266C,S_cerevisiae
Cluster9365,gene:KLLA0_E16655g,K_lactis
Cluster9365,orf19.3449,C_albicans
