cluster_id,genes,gene_list,size,species_count
Cluster9250,gene:KLLA0_B05082g gene-YML062C CAGL0L11220g,"['gene:KLLA0_B05082g', 'gene-YML062C', 'CAGL0L11220g']",3,3
Cluster9251,gene-YNL155C-A,['gene-YNL155C-A'],1,1
Cluster9252,CAGL0D03872g gene:KLLA0_C10230g,"['CAGL0D03872g', 'gene:KLLA0_C10230g']",2,2
Cluster9253,gene:KLLA0_F20878g,['gene:KLLA0_F20878g'],1,1
Cluster9254,orf19.4571,['orf19.4571'],1,1
Cluster9255,gene:KLLA0_D08954g CAGL0L00539g gene-YMR184W,"['gene:KLLA0_D08954g', 'CAGL0L00539g', 'gene-YMR184W']",3,3
Cluster9256,CAGL0I08767g,['CAGL0I08767g'],1,1
Cluster9257,orf19.1725,['orf19.1725'],1,1
Cluster9258,CAGL0M07697r,['CAGL0M07697r'],1,1
Cluster9259,CAGL0G09603g,['CAGL0G09603g'],1,1
Cluster9260,gene-YHR213W-B,['gene-YHR213W-B'],1,1
Cluster9261,gene-YOR316C-A,['gene-YOR316C-A'],1,1
Cluster9262,CAGL0D05566g gene-YLL012W orf19.1887,"['CAGL0D05566g', 'gene-YLL012W', 'orf19.1887']",3,3
Cluster9263,gene:KLLA0_F13838g,['gene:KLLA0_F13838g'],1,1
Cluster9264,CAGL0H02497g,['CAGL0H02497g'],1,1
Cluster9265,CAGL0A03762r gene-YNCK0012C,"['CAGL0A03762r', 'gene-YNCK0012C']",2,2
Cluster9266,CAGL0L04906r gene-YNCM0020W,"['CAGL0L04906r', 'gene-YNCM0020W']",2,2
Cluster9267,gene-YLL064C,['gene-YLL064C'],1,1
Cluster9268,gene-YHR214W,['gene-YHR214W'],1,1
Cluster9269,gene-YOR314W,['gene-YOR314W'],1,1
Cluster9270,gene-YHR046C CAGL0J00319g,"['gene-YHR046C', 'CAGL0J00319g']",2,2
Cluster9271,orf19.2050 gene-YKL140W CAGL0D01980g,"['orf19.2050', 'gene-YKL140W', 'CAGL0D01980g']",3,3
Cluster9272,orf19.3858 CAGL0M07337g gene-YPL055C gene:KLLA0_B09834g,"['orf19.3858', 'CAGL0M07337g', 'gene-YPL055C', 'gene:KLLA0_B09834g']",4,4
Cluster9273,orf19.1832 gene:KLLA0_D05060g CAGL0L06138g gene-YGL186C,"['orf19.1832', 'gene:KLLA0_D05060g', 'CAGL0L06138g', 'gene-YGL186C']",4,4
Cluster9274,CAGL0A04521g gene-YER102W gene:KLLA0_E20461g,"['CAGL0A04521g', 'gene-YER102W', 'gene:KLLA0_E20461g']",3,3
Cluster9275,orf19.2650.1 gene:KLLA0_E13355g gene-YDL045W-A CAGL0K01375g,"['orf19.2650.1', 'gene:KLLA0_E13355g', 'gene-YDL045W-A', 'CAGL0K01375g']",4,4
Cluster9276,gene-YHR120W CAGL0L13002g gene:KLLA0_F24156g orf19.496,"['gene-YHR120W', 'CAGL0L13002g', 'gene:KLLA0_F24156g', 'orf19.496']",4,4
Cluster9277,gene:KLLA0_D03366g gene-YGL075C CAGL0H03421g,"['gene:KLLA0_D03366g', 'gene-YGL075C', 'CAGL0H03421g']",3,3
Cluster9278,gene:KLLA0_E19251g gene-YOR389W,"['gene:KLLA0_E19251g', 'gene-YOR389W']",2,2
Cluster9279,CAGL0I11000g gene:KLLA0_B14498g CAGL0E06600g orf19.3279,"['CAGL0I11000g', 'gene:KLLA0_B14498g', 'CAGL0E06600g', 'orf19.3279']",4,3
Cluster9280,CAGL0F09251g orf19.4072,"['CAGL0F09251g', 'orf19.4072']",2,2
Cluster9281,CAGL0B00154g orf19.4975,"['CAGL0B00154g', 'orf19.4975']",2,2
Cluster9282,CAGL0D00143g orf19.5399,"['CAGL0D00143g', 'orf19.5399']",2,2
Cluster9283,orf19.7012 CAGL0L08734g gene-YPL013C gene:KLLA0_F27247g,"['orf19.7012', 'CAGL0L08734g', 'gene-YPL013C', 'gene:KLLA0_F27247g']",4,4
Cluster9284,gene:KLLA0_E03521g CAGL0K06523g gene-YDR469W orf19.3899,"['gene:KLLA0_E03521g', 'CAGL0K06523g', 'gene-YDR469W', 'orf19.3899']",4,4
Cluster9285,gene:KLLA0_C00440g gene-YCL064C CAGL0B00286g orf19.1996,"['gene:KLLA0_C00440g', 'gene-YCL064C', 'CAGL0B00286g', 'orf19.1996']",4,4
Cluster9286,orf19.7404 gene:KLLA0_E01805g gene-YIL169C,"['orf19.7404', 'gene:KLLA0_E01805g', 'gene-YIL169C']",3,3
Cluster9287,orf19.5009 gene:KLLA0_D00836g CAGL0A01067g gene-YPL263C,"['orf19.5009', 'gene:KLLA0_D00836g', 'CAGL0A01067g', 'gene-YPL263C']",4,4
Cluster9288,gene:KLLA0_F22583g gene-YJL014W CAGL0G06908g orf19.4004,"['gene:KLLA0_F22583g', 'gene-YJL014W', 'CAGL0G06908g', 'orf19.4004']",4,4
Cluster9289,orf19.2709 gene-YGR285C CAGL0G00154g gene:KLLA0_F03124g,"['orf19.2709', 'gene-YGR285C', 'CAGL0G00154g', 'gene:KLLA0_F03124g']",4,4
Cluster9290,gene:KLLA0_C09823g CAGL0G07469g gene-YOR254C orf19.491,"['gene:KLLA0_C09823g', 'CAGL0G07469g', 'gene-YOR254C', 'orf19.491']",4,4
Cluster9291,orf19.2068 CAGL0K03245g gene:KLLA0_F25410g,"['orf19.2068', 'CAGL0K03245g', 'gene:KLLA0_F25410g']",3,3
Cluster9292,orf19.3930 gene:KLLA0_E10011g,"['orf19.3930', 'gene:KLLA0_E10011g']",2,2
Cluster9293,gene:KLLA0_B04422g gene-YIR029W orf19.2065,"['gene:KLLA0_B04422g', 'gene-YIR029W', 'orf19.2065']",3,3
Cluster9294,orf19.2066.1 gene:KLLA0_B04400g gene-YML081C-A CAGL0H04191g,"['orf19.2066.1', 'gene:KLLA0_B04400g', 'gene-YML081C-A', 'CAGL0H04191g']",4,4
Cluster9295,orf19.3084 gene-YDR181C CAGL0F05775g gene:KLLA0_D18216g,"['orf19.3084', 'gene-YDR181C', 'CAGL0F05775g', 'gene:KLLA0_D18216g']",4,4
Cluster9296,gene-YDR044W CAGL0K12100g gene:KLLA0_F18546g orf19.2803,"['gene-YDR044W', 'CAGL0K12100g', 'gene:KLLA0_F18546g', 'orf19.2803']",4,4
Cluster9297,orf19.3463 gene:KLLA0_F06666g CAGL0J05412g gene-YGL099W,"['orf19.3463', 'gene:KLLA0_F06666g', 'CAGL0J05412g', 'gene-YGL099W']",4,4
Cluster9298,orf19.2809 gene-YER024W CAGL0I08305g gene:KLLA0_D10637g,"['orf19.2809', 'gene-YER024W', 'CAGL0I08305g', 'gene:KLLA0_D10637g']",4,4
Cluster9299,gene:KLLA0_E16941g CAGL0M01364g gene-YDR328C orf19.4427,"['gene:KLLA0_E16941g', 'CAGL0M01364g', 'gene-YDR328C', 'orf19.4427']",4,4
Cluster9300,orf19.3938 gene:KLLA0_E01101g CAGL0C04697g gene-YJR101W,"['orf19.3938', 'gene:KLLA0_E01101g', 'CAGL0C04697g', 'gene-YJR101W']",4,4
Cluster9301,orf19.7100 gene:KLLA0_D09779g CAGL0D03036g gene-YJR001W,"['orf19.7100', 'gene:KLLA0_D09779g', 'CAGL0D03036g', 'gene-YJR001W']",4,4
Cluster9302,orf19.5892 gene-YJR036C CAGL0I01672g gene:KLLA0_E22551g,"['orf19.5892', 'gene-YJR036C', 'CAGL0I01672g', 'gene:KLLA0_E22551g']",4,4
Cluster9303,CAGL0M10956g gene-YCR073W-A,"['CAGL0M10956g', 'gene-YCR073W-A']",2,2
Cluster9304,gene-YHR163W gene:KLLA0_A05390g,"['gene-YHR163W', 'gene:KLLA0_A05390g']",2,2
Cluster9305,orf19.5968 gene:KLLA0_F05313g gene-YDL135C CAGL0J09152g,"['orf19.5968', 'gene:KLLA0_F05313g', 'gene-YDL135C', 'CAGL0J09152g']",4,4
Cluster9306,gene-YHL004W CAGL0K02717g gene:KLLA0_B13519g orf19.5747,"['gene-YHL004W', 'CAGL0K02717g', 'gene:KLLA0_B13519g', 'orf19.5747']",4,4
Cluster9307,gene-YIL005W CAGL0J02068g gene:KLLA0_D14014g orf19.1392,"['gene-YIL005W', 'CAGL0J02068g', 'gene:KLLA0_D14014g', 'orf19.1392']",4,4
Cluster9308,orf19.1265 gene-YMR218C CAGL0F03949g gene:KLLA0_C07128g,"['orf19.1265', 'gene-YMR218C', 'CAGL0F03949g', 'gene:KLLA0_C07128g']",4,4
Cluster9309,gene-YDR003W CAGL0M10417g gene-YBR005W gene:KLLA0_E17469g orf19.3586,"['gene-YDR003W', 'CAGL0M10417g', 'gene-YBR005W', 'gene:KLLA0_E17469g', 'orf19.3586']",5,4
Cluster9310,orf19.1662 gene:KLLA0_F22176g CAGL0A02387g gene-YDR347W,"['orf19.1662', 'gene:KLLA0_F22176g', 'CAGL0A02387g', 'gene-YDR347W']",4,4
Cluster9311,gene:KLLA0_D07634g CAGL0J04202g gene-YFL014W orf19.3548.1,"['gene:KLLA0_D07634g', 'CAGL0J04202g', 'gene-YFL014W', 'orf19.3548.1']",4,4
Cluster9312,orf19.1349 gene:KLLA0_E17447g,"['orf19.1349', 'gene:KLLA0_E17447g']",2,2
Cluster9313,gene-YER160C,['gene-YER160C'],1,1
Cluster9314,gene-YHL049C,['gene-YHL049C'],1,1
Cluster9315,gene-YJL170C gene:KLLA0_A06578g,"['gene-YJL170C', 'gene:KLLA0_A06578g']",2,2
Cluster9316,gene-YBL100W-B,['gene-YBL100W-B'],1,1
Cluster9317,orf19.2177,['orf19.2177'],1,1
Cluster9318,CAGL0M11550g gene-YLR103C gene:KLLA0_F19822g orf19.1988,"['CAGL0M11550g', 'gene-YLR103C', 'gene:KLLA0_F19822g', 'orf19.1988']",4,4
Cluster9319,orf19.2472.1,['orf19.2472.1'],1,1
Cluster9320,gene:KLLA0_B01870g,['gene:KLLA0_B01870g'],1,1
Cluster9321,orf19.1063 gene:KLLA0_E17161g CAGL0C04235g gene-YBR004C,"['orf19.1063', 'gene:KLLA0_E17161g', 'CAGL0C04235g', 'gene-YBR004C']",4,4
Cluster9322,orf19.4092 CAGL0G07821g gene-YGR102C gene:KLLA0_D15246g,"['orf19.4092', 'CAGL0G07821g', 'gene-YGR102C', 'gene:KLLA0_D15246g']",4,4
Cluster9323,gene:KLLA0_B10054g CAGL0H07381g gene-YDR482C orf19.4875,"['gene:KLLA0_B10054g', 'CAGL0H07381g', 'gene-YDR482C', 'orf19.4875']",4,4
Cluster9324,orf19.3696 CAGL0K09592g gene-YNL131W gene:KLLA0_F24376g,"['orf19.3696', 'CAGL0K09592g', 'gene-YNL131W', 'gene:KLLA0_F24376g']",4,4
Cluster9325,CAGL0C01435g gene-YPL183W-A gene:KLLA0_E18921g orf19.760,"['CAGL0C01435g', 'gene-YPL183W-A', 'gene:KLLA0_E18921g', 'orf19.760']",4,4
Cluster9326,gene-YER137C gene:KLLA0_F09229g orf19.515,"['gene-YER137C', 'gene:KLLA0_F09229g', 'orf19.515']",3,3
Cluster9327,gene-YJL096W CAGL0L03542g gene:KLLA0_F14168g orf19.5161,"['gene-YJL096W', 'CAGL0L03542g', 'gene:KLLA0_F14168g', 'orf19.5161']",4,4
Cluster9328,CAGL0G09801g gene-YPR175W gene:KLLA0_E04775g orf19.7564,"['CAGL0G09801g', 'gene-YPR175W', 'gene:KLLA0_E04775g', 'orf19.7564']",4,4
Cluster9329,orf19.7210 CAGL0B03817g gene-YJR008W gene:KLLA0_A11836g,"['orf19.7210', 'CAGL0B03817g', 'gene-YJR008W', 'gene:KLLA0_A11836g']",4,4
Cluster9330,gene:KLLA0_A05027g gene-YGL011C CAGL0A00407g orf19.5378,"['gene:KLLA0_A05027g', 'gene-YGL011C', 'CAGL0A00407g', 'orf19.5378']",4,4
Cluster9331,orf19.764 CAGL0H03245g gene-YGL083W gene:KLLA0_E19207g,"['orf19.764', 'CAGL0H03245g', 'gene-YGL083W', 'gene:KLLA0_E19207g']",4,4
Cluster9332,gene:KLLA0_F21208g gene-YJL109C CAGL0G04411g orf19.7215,"['gene:KLLA0_F21208g', 'gene-YJL109C', 'CAGL0G04411g', 'orf19.7215']",4,4
Cluster9333,orf19.3458 CAGL0E01639g gene-YOL129W gene:KLLA0_E07415g,"['orf19.3458', 'CAGL0E01639g', 'gene-YOL129W', 'gene:KLLA0_E07415g']",4,4
Cluster9334,CaglfMt17,['CaglfMt17'],1,0
Cluster9335,gene-YDR020C CAGL0M06589g gene:KLLA0_B06710g orf19.2487,"['gene-YDR020C', 'CAGL0M06589g', 'gene:KLLA0_B06710g', 'orf19.2487']",4,4
Cluster9336,gene:KLLA0_B14278g gene-YKL210W CAGL0K00319g orf19.7438,"['gene:KLLA0_B14278g', 'gene-YKL210W', 'CAGL0K00319g', 'orf19.7438']",4,4
Cluster9337,orf19.1636 gene-YCL032W CAGL0B00858g gene:KLLA0_C01386g,"['orf19.1636', 'gene-YCL032W', 'CAGL0B00858g', 'gene:KLLA0_C01386g']",4,4
Cluster9338,gene-YNCG0022W,['gene-YNCG0022W'],1,1
Cluster9339,gene-YNCB0015W,['gene-YNCB0015W'],1,1
Cluster9340,gene-YNCL0050C CAGL0E00297r gene-YNCG0031W,"['gene-YNCL0050C', 'CAGL0E00297r', 'gene-YNCG0031W']",3,2
Cluster9341,gene-YNCC0005W CAGL0J04730r,"['gene-YNCC0005W', 'CAGL0J04730r']",2,2
Cluster9342,gene-YNCB0016W CAGL0A03850r,"['gene-YNCB0016W', 'CAGL0A03850r']",2,2
Cluster9343,CAGL0D05038r gene-YNCK0006C,"['CAGL0D05038r', 'gene-YNCK0006C']",2,2
Cluster9344,CAGL0K01947g,['CAGL0K01947g'],1,1
Cluster9345,gene-YNCM0012W,['gene-YNCM0012W'],1,1
Cluster9346,orf19.7314,['orf19.7314'],1,1
Cluster9347,orf19.4634 gene:KLLA0_B00737g CAGL0K09416g gene-YGL211W,"['orf19.4634', 'gene:KLLA0_B00737g', 'CAGL0K09416g', 'gene-YGL211W']",4,4
Cluster9348,gene-YBL095W CAGL0M09537g gene:KLLA0_E06777g orf19.3548,"['gene-YBL095W', 'CAGL0M09537g', 'gene:KLLA0_E06777g', 'orf19.3548']",4,4
Cluster9349,CAGL0I06424g gene-YPR172W orf19.4220,"['CAGL0I06424g', 'gene-YPR172W', 'orf19.4220']",3,3
Cluster9350,gene-YAR015W CAGL0I04444g gene:KLLA0_C04235g orf19.7484,"['gene-YAR015W', 'CAGL0I04444g', 'gene:KLLA0_C04235g', 'orf19.7484']",4,4
Cluster9351,orf19.1590,['orf19.1590'],1,1
Cluster9352,gene:KLLA0_A09955g CAGL0G00440g gene-YMR296C orf19.6438,"['gene:KLLA0_A09955g', 'CAGL0G00440g', 'gene-YMR296C', 'orf19.6438']",4,4
Cluster9353,orf19.5165 gene-YNR029C CAGL0M10747g gene:KLLA0_C08613g,"['orf19.5165', 'gene-YNR029C', 'CAGL0M10747g', 'gene:KLLA0_C08613g']",4,4
Cluster9354,orf19.1571 gene:KLLA0_E11881g gene-YCR010C CAGL0L07766g CAGL0M03465g gene-YNR002C,"['orf19.1571', 'gene:KLLA0_E11881g', 'gene-YCR010C', 'CAGL0L07766g', 'CAGL0M03465g', 'gene-YNR002C']",6,4
Cluster9355,orf19.5890,['orf19.5890'],1,1
Cluster9356,orf19.1935,['orf19.1935'],1,1
Cluster9357,orf19.6348,['orf19.6348'],1,1
Cluster9358,gene:KLLA0_C17930g gene-YLR329W CAGL0G00792g,"['gene:KLLA0_C17930g', 'gene-YLR329W', 'CAGL0G00792g']",3,3
Cluster9359,orf19.7443,['orf19.7443'],1,1
Cluster9360,orf19.4528.1,['orf19.4528.1'],1,1
Cluster9361,gene:KLLA0_C19250g gene-YNR062C,"['gene:KLLA0_C19250g', 'gene-YNR062C']",2,2
Cluster9362,CAGL0H09900r gene-YNCD0007C gene-YNCB0011C CAGL0K11704r gene:KLLA0_A10593g,"['CAGL0H09900r', 'gene-YNCD0007C', 'gene-YNCB0011C', 'CAGL0K11704r', 'gene:KLLA0_A10593g']",5,3
Cluster9363,orf19.4529,['orf19.4529'],1,1
Cluster9364,gene-YNCI0013W,['gene-YNCI0013W'],1,1
Cluster9365,CAGL0M08668g gene-YDR266C gene:KLLA0_E16655g orf19.3449,"['CAGL0M08668g', 'gene-YDR266C', 'gene:KLLA0_E16655g', 'orf19.3449']",4,4
Cluster9366,orf19.3447 CAGL0B00506g gene-YCL052C gene:KLLA0_C00759g,"['orf19.3447', 'CAGL0B00506g', 'gene-YCL052C', 'gene:KLLA0_C00759g']",4,4
Cluster9367,orf19.3446 gene:KLLA0_B14300g gene-YJR074W CAGL0F00319g,"['orf19.3446', 'gene:KLLA0_B14300g', 'gene-YJR074W', 'CAGL0F00319g']",4,4
Cluster9368,orf19.3449.2 gene:KLLA0_E16633g CAGL0H04389g gene-YHR100C,"['orf19.3449.2', 'gene:KLLA0_E16633g', 'CAGL0H04389g', 'gene-YHR100C']",4,4
Cluster9369,orf19.4967 gene:KLLA0_D03971g gene-YLL018C-A CAGL0D06578g,"['orf19.4967', 'gene:KLLA0_D03971g', 'gene-YLL018C-A', 'CAGL0D06578g']",4,4
Cluster9370,orf19.3287 gene:KLLA0_D11220g CAGL0M07678g gene-YMR014W,"['orf19.3287', 'gene:KLLA0_D11220g', 'CAGL0M07678g', 'gene-YMR014W']",4,4
Cluster9371,orf19.6740 gene:KLLA0_D03883g gene-YLL036C CAGL0D02772g,"['orf19.6740', 'gene:KLLA0_D03883g', 'gene-YLL036C', 'CAGL0D02772g']",4,4
Cluster9372,orf19.7058 gene:KLLA0_A00715g gene-YFR048W CAGL0C01969g,"['orf19.7058', 'gene:KLLA0_A00715g', 'gene-YFR048W', 'CAGL0C01969g']",4,4
Cluster9373,orf19.4393 CAGL0H03993g gene-YNR001C,"['orf19.4393', 'CAGL0H03993g', 'gene-YNR001C']",3,3
Cluster9374,orf19.2107 gene-YGR007W CAGL0F08723g gene:KLLA0_C18139g,"['orf19.2107', 'gene-YGR007W', 'CAGL0F08723g', 'gene:KLLA0_C18139g']",4,4
Cluster9375,orf19.4326 CAGL0I09768g gene-YOR308C gene:KLLA0_F08591g,"['orf19.4326', 'CAGL0I09768g', 'gene-YOR308C', 'gene:KLLA0_F08591g']",4,4
Cluster9376,gene:KLLA0_C05852g CAGL0J11792g gene-YML043C orf19.718,"['gene:KLLA0_C05852g', 'CAGL0J11792g', 'gene-YML043C', 'orf19.718']",4,4
Cluster9377,orf19.1224 gene:KLLA0_A00242g,"['orf19.1224', 'gene:KLLA0_A00242g']",2,2
Cluster9378,CAGL0I10747g gene-YPR138C gene:KLLA0_B11033g CAGL0D04928g gene-YGR121C orf19.1614,"['CAGL0I10747g', 'gene-YPR138C', 'gene:KLLA0_B11033g', 'CAGL0D04928g', 'gene-YGR121C', 'orf19.1614']",6,4
Cluster9379,CAGL0G04719g gene-YNL106C orf19.7052,"['CAGL0G04719g', 'gene-YNL106C', 'orf19.7052']",3,3
Cluster9380,orf19.1373 gene:KLLA0_D13860g CAGL0J02134g gene-YIL002C,"['orf19.1373', 'gene:KLLA0_D13860g', 'CAGL0J02134g', 'gene-YIL002C']",4,4
Cluster9381,gene-YFR049W CAGL0A04697g gene:KLLA0_D11550g,"['gene-YFR049W', 'CAGL0A04697g', 'gene:KLLA0_D11550g']",3,3
Cluster9382,gene:KLLA0_A00847g gene-YGL240W CAGL0H07799g orf19.5056,"['gene:KLLA0_A00847g', 'gene-YGL240W', 'CAGL0H07799g', 'orf19.5056']",4,4
Cluster9383,gene:KLLA0_D04598g CAGL0K10384g gene-YFR019W orf19.1513,"['gene:KLLA0_D04598g', 'CAGL0K10384g', 'gene-YFR019W', 'orf19.1513']",4,4
Cluster9384,orf19.1479 gene-YGL023C CAGL0A00187g gene:KLLA0_C17006g,"['orf19.1479', 'gene-YGL023C', 'CAGL0A00187g', 'gene:KLLA0_C17006g']",4,4
Cluster9385,gene:KLLA0_F01012g gene-YCL025C,"['gene:KLLA0_F01012g', 'gene-YCL025C']",2,2
Cluster9386,gene:KLLA0_D07744g CAGL0J06028g gene-YNL142W gene:KLLA0_D07766g orf19.5672,"['gene:KLLA0_D07744g', 'CAGL0J06028g', 'gene-YNL142W', 'gene:KLLA0_D07766g', 'orf19.5672']",5,4
Cluster9387,CaglfMp09 gene-Q0085 CaalfMp06,"['CaglfMp09', 'gene-Q0085', 'CaalfMp06']",3,0
Cluster9388,orf19.6499,['orf19.6499'],1,1
Cluster9389,orf19.712 gene:KLLA0_D01045g CAGL0B03641g gene-YEL061C,"['orf19.712', 'gene:KLLA0_D01045g', 'CAGL0B03641g', 'gene-YEL061C']",4,4
Cluster9390,orf19.696 gene:KLLA0_F25102g CAGL0K12430g gene-YFL026W,"['orf19.696', 'gene:KLLA0_F25102g', 'CAGL0K12430g', 'gene-YFL026W']",4,4
Cluster9391,gene-YKL044W,['gene-YKL044W'],1,1
Cluster9392,orf19.5730 gene-YDR539W,"['orf19.5730', 'gene-YDR539W']",2,2
Cluster9393,gene-YLR023C CAGL0D03322g gene:KLLA0_F15510g orf19.5754,"['gene-YLR023C', 'CAGL0D03322g', 'gene:KLLA0_F15510g', 'orf19.5754']",4,4
Cluster9394,orf19.3328 gene:KLLA0_D11264g CAGL0H08866g gene-YMR172W,"['orf19.3328', 'gene:KLLA0_D11264g', 'CAGL0H08866g', 'gene-YMR172W']",4,4
Cluster9395,orf19.4261 gene-YPR041W CAGL0D03718g gene:KLLA0_E06095g,"['orf19.4261', 'gene-YPR041W', 'CAGL0D03718g', 'gene:KLLA0_E06095g']",4,4
Cluster9396,orf19.1531 CAGL0F06479g gene-YMR061W gene:KLLA0_F26290g,"['orf19.1531', 'CAGL0F06479g', 'gene-YMR061W', 'gene:KLLA0_F26290g']",4,4
Cluster9397,gene:KLLA0_B11187g gene-YPR133W-A CAGL0D04834g orf19.6247.1,"['gene:KLLA0_B11187g', 'gene-YPR133W-A', 'CAGL0D04834g', 'orf19.6247.1']",4,4
Cluster9398,orf19.1681 gene:KLLA0_F05335g,"['orf19.1681', 'gene:KLLA0_F05335g']",2,2
Cluster9399,orf19.1667.1 gene:KLLA0_F05137g CAGL0J08976g gene-YLR218C,"['orf19.1667.1', 'gene:KLLA0_F05137g', 'CAGL0J08976g', 'gene-YLR218C']",4,4
Cluster9400,gene:KLLA0_E11265g CAGL0J06468g gene-YML100W gene-YMR261C CAGL0H02387g orf19.5348,"['gene:KLLA0_E11265g', 'CAGL0J06468g', 'gene-YML100W', 'gene-YMR261C', 'CAGL0H02387g', 'orf19.5348']",6,4
Cluster9401,orf19.1360 CAGL0K04829g gene-YNL213C gene:KLLA0_D19184g,"['orf19.1360', 'CAGL0K04829g', 'gene-YNL213C', 'gene:KLLA0_D19184g']",4,4
Cluster9402,gene-YNL258C CAGL0J07964g gene:KLLA0_C02695g orf19.2370,"['gene-YNL258C', 'CAGL0J07964g', 'gene:KLLA0_C02695g', 'orf19.2370']",4,4
Cluster9403,CAGL0K08866g gene-YOR261C gene:KLLA0_C09526g orf19.3168,"['CAGL0K08866g', 'gene-YOR261C', 'gene:KLLA0_C09526g', 'orf19.3168']",4,4
Cluster9404,orf19.4471 gene-YDR200C CAGL0F05489g gene:KLLA0_D18799g,"['orf19.4471', 'gene-YDR200C', 'CAGL0F05489g', 'gene:KLLA0_D18799g']",4,4
Cluster9405,CAGL0F03685g gene-YPL172C gene:KLLA0_C09548g orf19.3167,"['CAGL0F03685g', 'gene-YPL172C', 'gene:KLLA0_C09548g', 'orf19.3167']",4,4
Cluster9406,orf19.4866 CAGL0G01320g gene-YNL053W,"['orf19.4866', 'CAGL0G01320g', 'gene-YNL053W']",3,3
Cluster9407,gene-YOL027C CAGL0F01243g gene:KLLA0_B11748g,"['gene-YOL027C', 'CAGL0F01243g', 'gene:KLLA0_B11748g']",3,3
Cluster9408,gene-YMR178W CAGL0D03696g gene:KLLA0_C16137g orf19.5757,"['gene-YMR178W', 'CAGL0D03696g', 'gene:KLLA0_C16137g', 'orf19.5757']",4,4
Cluster9409,orf19.5117 gene:KLLA0_C05566g CAGL0I00418g gene-YGL055W,"['orf19.5117', 'gene:KLLA0_C05566g', 'CAGL0I00418g', 'gene-YGL055W']",4,4
Cluster9410,orf19.1828 gene:KLLA0_E22375g CAGL0I03300g gene-YEL029C,"['orf19.1828', 'gene:KLLA0_E22375g', 'CAGL0I03300g', 'gene-YEL029C']",4,4
Cluster9411,gene:KLLA0_F15620g gene-YLR019W CAGL0D03234g gene-YLL010C CAGL0D05610g orf19.5406,"['gene:KLLA0_F15620g', 'gene-YLR019W', 'CAGL0D03234g', 'gene-YLL010C', 'CAGL0D05610g', 'orf19.5406']",6,4
Cluster9412,orf19.1376 gene-YMR183C CAGL0E06160g gene:KLLA0_C15961g,"['orf19.1376', 'gene-YMR183C', 'CAGL0E06160g', 'gene:KLLA0_C15961g']",4,4
Cluster9413,orf19.3411 gene-YNR027W CAGL0M10725g gene:KLLA0_C08701g,"['orf19.3411', 'gene-YNR027W', 'CAGL0M10725g', 'gene:KLLA0_C08701g']",4,4
Cluster9414,orf19.118 gene:KLLA0_F07095g,"['orf19.118', 'gene:KLLA0_F07095g']",2,2
Cluster9415,orf19.135 gene-YBR102C CAGL0K12166g gene:KLLA0_E11353g,"['orf19.135', 'gene-YBR102C', 'CAGL0K12166g', 'gene:KLLA0_E11353g']",4,4
Cluster9416,orf19.3221 gene:KLLA0_F03190g gene-YJR109C CAGL0C04917g,"['orf19.3221', 'gene:KLLA0_F03190g', 'gene-YJR109C', 'CAGL0C04917g']",4,4
Cluster9417,gene:KLLA0_E15357g CAGL0L05676g gene-YJL130C orf19.2360,"['gene:KLLA0_E15357g', 'CAGL0L05676g', 'gene-YJL130C', 'orf19.2360']",4,4
Cluster9418,orf19.5168 gene:KLLA0_A10901g CAGL0A01958g gene-YOL022C,"['orf19.5168', 'gene:KLLA0_A10901g', 'CAGL0A01958g', 'gene-YOL022C']",4,4
Cluster9419,orf19.231 CAGL0D02068g gene-YKL135C gene:KLLA0_E12255g,"['orf19.231', 'CAGL0D02068g', 'gene-YKL135C', 'gene:KLLA0_E12255g']",4,4
Cluster9420,orf19.6684 gene-YGL037C CAGL0A01716g gene:KLLA0_F22242g,"['orf19.6684', 'gene-YGL037C', 'CAGL0A01716g', 'gene:KLLA0_F22242g']",4,4
Cluster9421,orf19.3066 gene-YNR067C CAGL0M04565g gene:KLLA0_F11704g,"['orf19.3066', 'gene-YNR067C', 'CAGL0M04565g', 'gene:KLLA0_F11704g']",4,4
Cluster9422,orf19.3417 gene:KLLA0_D17050g gene-YLR144C,"['orf19.3417', 'gene:KLLA0_D17050g', 'gene-YLR144C']",3,3
Cluster9423,gene-YOR223W CAGL0J04092g gene:KLLA0_D07095g orf19.3517,"['gene-YOR223W', 'CAGL0J04092g', 'gene:KLLA0_D07095g', 'orf19.3517']",4,4
Cluster9424,orf19.6745 gene:KLLA0_F18832g gene-YDR050C CAGL0H08327g,"['orf19.6745', 'gene:KLLA0_F18832g', 'gene-YDR050C', 'CAGL0H08327g']",4,4
Cluster9425,orf19.4232 gene:KLLA0_C02409g CAGL0G03861g gene-YGR046W,"['orf19.4232', 'gene:KLLA0_C02409g', 'CAGL0G03861g', 'gene-YGR046W']",4,4
Cluster9426,CAGL0L02541g gene-YIL161W gene:KLLA0_F10857g,"['CAGL0L02541g', 'gene-YIL161W', 'gene:KLLA0_F10857g']",3,3
Cluster9427,orf19.136 gene-YBR043C gene:KLLA0_B06798g,"['orf19.136', 'gene-YBR043C', 'gene:KLLA0_B06798g']",3,3
Cluster9428,orf19.351 gene:KLLA0_E03895g CAGL0L08382g gene-YPR153W,"['orf19.351', 'gene:KLLA0_E03895g', 'CAGL0L08382g', 'gene-YPR153W']",4,4
