species1,gene1,species2,gene2,source,pillar_id,gene_pair
K. lactis,KLLA0B14058g,C. albicans,orf19.1108,CGOB/YGOB_bridge,-1,"('KLLA0B14058g', 'orf19.1108')"
C. albicans,orf19.6173,K. lactis,KLLA0F15928g,CGOB/YGOB_bridge,-1,"('orf19.6173', 'KLLA0F15928g')"
K. lactis,KLLA0F15928g,C. albicans,orf19.6173,CGOB/YGOB_bridge,-1,"('KLLA0F15928g', 'orf19.6173')"
C. albicans,orf19.2251,K. lactis,KLLA0E23167g,CGOB/YGOB_bridge,-1,"('orf19.2251', 'KLLA0E23167g')"
K. lactis,KLLA0E23167g,C. albicans,orf19.2251,CGOB/YGOB_bridge,-1,"('KLLA0E23167g', 'orf19.2251')"
C. albicans,orf19.6634,K. lactis,KLLA0D09152g,CGOB/YGOB_bridge,-1,"('orf19.6634', 'KLLA0D09152g')"
K. lactis,KLLA0D09152g,C. albicans,orf19.6634,CGOB/YGOB_bridge,-1,"('KLLA0D09152g', 'orf19.6634')"
C. albicans,orf19.1083,K. lactis,KLLA0F17215g,CGOB/YGOB_bridge,-1,"('orf19.1083', 'KLLA0F17215g')"
K. lactis,KLLA0F17215g,C. albicans,orf19.1083,CGOB/YGOB_bridge,-1,"('KLLA0F17215g', 'orf19.1083')"
C. albicans,orf19.7322,K. lactis,KLLA0C16159g,CGOB/YGOB_bridge,-1,"('orf19.7322', 'KLLA0C16159g')"
K. lactis,KLLA0C16159g,C. albicans,orf19.7322,CGOB/YGOB_bridge,-1,"('KLLA0C16159g', 'orf19.7322')"
C. albicans,orf19.7558,K. lactis,KLLA0E04379g,CGOB/YGOB_bridge,-1,"('orf19.7558', 'KLLA0E04379g')"
K. lactis,KLLA0E04379g,C. albicans,orf19.7558,CGOB/YGOB_bridge,-1,"('KLLA0E04379g', 'orf19.7558')"
C. albicans,orf19.2688,K. lactis,KLLA0D06677g,CGOB/YGOB_bridge,-1,"('orf19.2688', 'KLLA0D06677g')"
K. lactis,KLLA0D06677g,C. albicans,orf19.2688,CGOB/YGOB_bridge,-1,"('KLLA0D06677g', 'orf19.2688')"
C. albicans,orf19.4225,K. lactis,KLLA0D10593g,CGOB/YGOB_bridge,-1,"('orf19.4225', 'KLLA0D10593g')"
K. lactis,KLLA0D10593g,C. albicans,orf19.4225,CGOB/YGOB_bridge,-1,"('KLLA0D10593g', 'orf19.4225')"
C. albicans,orf19.1110,K. lactis,KLLA0E03257g,CGOB/YGOB_bridge,-1,"('orf19.1110', 'KLLA0E03257g')"
K. lactis,KLLA0E03257g,C. albicans,orf19.1110,CGOB/YGOB_bridge,-1,"('KLLA0E03257g', 'orf19.1110')"
C. albicans,orf19.7292,K. lactis,KLLA0C03850g,CGOB/YGOB_bridge,-1,"('orf19.7292', 'KLLA0C03850g')"
K. lactis,KLLA0C03850g,C. albicans,orf19.7292,CGOB/YGOB_bridge,-1,"('KLLA0C03850g', 'orf19.7292')"
C. albicans,orf19.6355,K. lactis,KLLA0F17237g,CGOB/YGOB_bridge,-1,"('orf19.6355', 'KLLA0F17237g')"
K. lactis,KLLA0F17237g,C. albicans,orf19.6355,CGOB/YGOB_bridge,-1,"('KLLA0F17237g', 'orf19.6355')"
C. albicans,orf19.3555,K. lactis,KLLA0C04257g,CGOB/YGOB_bridge,-1,"('orf19.3555', 'KLLA0C04257g')"
K. lactis,KLLA0C04257g,C. albicans,orf19.3555,CGOB/YGOB_bridge,-1,"('KLLA0C04257g', 'orf19.3555')"
C. albicans,orf19.6081,K. lactis,KLLA0C14113g,CGOB/YGOB_bridge,-1,"('orf19.6081', 'KLLA0C14113g')"
K. lactis,KLLA0C14113g,C. albicans,orf19.6081,CGOB/YGOB_bridge,-1,"('KLLA0C14113g', 'orf19.6081')"
C. albicans,orf19.4195.1,K. lactis,KLLA0B08437g,CGOB/YGOB_bridge,-1,"('orf19.4195.1', 'KLLA0B08437g')"
K. lactis,KLLA0B08437g,C. albicans,orf19.4195.1,CGOB/YGOB_bridge,-1,"('KLLA0B08437g', 'orf19.4195.1')"
C. albicans,orf19.99,K. lactis,KLLA0F24728g,CGOB/YGOB_bridge,-1,"('orf19.99', 'KLLA0F24728g')"
K. lactis,KLLA0F24728g,C. albicans,orf19.99,CGOB/YGOB_bridge,-1,"('KLLA0F24728g', 'orf19.99')"
C. albicans,orf19.956,K. lactis,KLLA0F19096g,CGOB/YGOB_bridge,-1,"('orf19.956', 'KLLA0F19096g')"
K. lactis,KLLA0F19096g,C. albicans,orf19.956,CGOB/YGOB_bridge,-1,"('KLLA0F19096g', 'orf19.956')"
C. albicans,orf19.2778,K. lactis,KLLA0E18151g,CGOB/YGOB_bridge,-1,"('orf19.2778', 'KLLA0E18151g')"
K. lactis,KLLA0E18151g,C. albicans,orf19.2778,CGOB/YGOB_bridge,-1,"('KLLA0E18151g', 'orf19.2778')"
C. albicans,orf19.4358,K. lactis,KLLA0C16555g,CGOB/YGOB_bridge,-1,"('orf19.4358', 'KLLA0C16555g')"
K. lactis,KLLA0C16555g,C. albicans,orf19.4358,CGOB/YGOB_bridge,-1,"('KLLA0C16555g', 'orf19.4358')"
C. albicans,orf19.7061,K. lactis,KLLA0E13971g,CGOB/YGOB_bridge,-1,"('orf19.7061', 'KLLA0E13971g')"
K. lactis,KLLA0E13971g,C. albicans,orf19.7061,CGOB/YGOB_bridge,-1,"('KLLA0E13971g', 'orf19.7061')"
C. albicans,orf19.5999,K. lactis,KLLA0A05621g,CGOB/YGOB_bridge,-1,"('orf19.5999', 'KLLA0A05621g')"
K. lactis,KLLA0A05621g,C. albicans,orf19.5999,CGOB/YGOB_bridge,-1,"('KLLA0A05621g', 'orf19.5999')"
C. albicans,orf19.5657,K. lactis,KLLA0D12232g,CGOB/YGOB_bridge,-1,"('orf19.5657', 'KLLA0D12232g')"
K. lactis,KLLA0D12232g,C. albicans,orf19.5657,CGOB/YGOB_bridge,-1,"('KLLA0D12232g', 'orf19.5657')"
C. albicans,orf19.4851,K. lactis,KLLA0E18657g,CGOB/YGOB_bridge,-1,"('orf19.4851', 'KLLA0E18657g')"
K. lactis,KLLA0E18657g,C. albicans,orf19.4851,CGOB/YGOB_bridge,-1,"('KLLA0E18657g', 'orf19.4851')"
C. albicans,orf19.5551,K. lactis,KLLA0B13629g,CGOB/YGOB_bridge,-1,"('orf19.5551', 'KLLA0B13629g')"
K. lactis,KLLA0B13629g,C. albicans,orf19.5551,CGOB/YGOB_bridge,-1,"('KLLA0B13629g', 'orf19.5551')"
C. albicans,orf19.2222,K. lactis,KLLA0E13531g,CGOB/YGOB_bridge,-1,"('orf19.2222', 'KLLA0E13531g')"
K. lactis,KLLA0E13531g,C. albicans,orf19.2222,CGOB/YGOB_bridge,-1,"('KLLA0E13531g', 'orf19.2222')"
C. albicans,orf19.6126,K. lactis,KLLA0D16522g,CGOB/YGOB_bridge,-1,"('orf19.6126', 'KLLA0D16522g')"
K. lactis,KLLA0D16522g,C. albicans,orf19.6126,CGOB/YGOB_bridge,-1,"('KLLA0D16522g', 'orf19.6126')"
C. albicans,orf19.5995,K. lactis,KLLA0F00880g,CGOB/YGOB_bridge,-1,"('orf19.5995', 'KLLA0F00880g')"
K. lactis,KLLA0F00880g,C. albicans,orf19.5995,CGOB/YGOB_bridge,-1,"('KLLA0F00880g', 'orf19.5995')"
C. albicans,orf19.4275,K. lactis,KLLA0F13068g,CGOB/YGOB_bridge,-1,"('orf19.4275', 'KLLA0F13068g')"
K. lactis,KLLA0F13068g,C. albicans,orf19.4275,CGOB/YGOB_bridge,-1,"('KLLA0F13068g', 'orf19.4275')"
C. albicans,orf19.2410,K. lactis,KLLA0C17204g,CGOB/YGOB_bridge,-1,"('orf19.2410', 'KLLA0C17204g')"
K. lactis,KLLA0C17204g,C. albicans,orf19.2410,CGOB/YGOB_bridge,-1,"('KLLA0C17204g', 'orf19.2410')"
C. albicans,orf19.7409,K. lactis,KLLA0B00935g,CGOB/YGOB_bridge,-1,"('orf19.7409', 'KLLA0B00935g')"
K. lactis,KLLA0B00935g,C. albicans,orf19.7409,CGOB/YGOB_bridge,-1,"('KLLA0B00935g', 'orf19.7409')"
C. albicans,orf19.606,K. lactis,KLLA0A02519g,CGOB/YGOB_bridge,-1,"('orf19.606', 'KLLA0A02519g')"
K. lactis,KLLA0A02519g,C. albicans,orf19.606,CGOB/YGOB_bridge,-1,"('KLLA0A02519g', 'orf19.606')"
C. albicans,orf19.542.2,K. lactis,KLLA0B11814g,CGOB/YGOB_bridge,-1,"('orf19.542.2', 'KLLA0B11814g')"
K. lactis,KLLA0B11814g,C. albicans,orf19.542.2,CGOB/YGOB_bridge,-1,"('KLLA0B11814g', 'orf19.542.2')"
C. albicans,orf19.2233,K. lactis,KLLA0F08228g,CGOB/YGOB_bridge,-1,"('orf19.2233', 'KLLA0F08228g')"
K. lactis,KLLA0F08228g,C. albicans,orf19.2233,CGOB/YGOB_bridge,-1,"('KLLA0F08228g', 'orf19.2233')"
C. albicans,orf19.6745,K. lactis,KLLA0F18832g,CGOB/YGOB_bridge,-1,"('orf19.6745', 'KLLA0F18832g')"
K. lactis,KLLA0F18832g,C. albicans,orf19.6745,CGOB/YGOB_bridge,-1,"('KLLA0F18832g', 'orf19.6745')"
C. albicans,orf19.5175,K. lactis,KLLA0F27687g,CGOB/YGOB_bridge,-1,"('orf19.5175', 'KLLA0F27687g')"
K. lactis,KLLA0F27687g,C. albicans,orf19.5175,CGOB/YGOB_bridge,-1,"('KLLA0F27687g', 'orf19.5175')"
C. albicans,orf19.2942,K. lactis,KLLA0E16281g,CGOB/YGOB_bridge,-1,"('orf19.2942', 'KLLA0E16281g')"
K. lactis,KLLA0E16281g,C. albicans,orf19.2942,CGOB/YGOB_bridge,-1,"('KLLA0E16281g', 'orf19.2942')"
C. albicans,orf19.900,K. lactis,KLLA0E11793g,CGOB/YGOB_bridge,-1,"('orf19.900', 'KLLA0E11793g')"
K. lactis,KLLA0E11793g,C. albicans,orf19.900,CGOB/YGOB_bridge,-1,"('KLLA0E11793g', 'orf19.900')"
C. albicans,orf19.391,K. lactis,KLLA0A04169g,CGOB/YGOB_bridge,-1,"('orf19.391', 'KLLA0A04169g')"
K. lactis,KLLA0A04169g,C. albicans,orf19.391,CGOB/YGOB_bridge,-1,"('KLLA0A04169g', 'orf19.391')"
C. albicans,orf19.3341,K. lactis,KLLA0A07040g,CGOB/YGOB_bridge,-1,"('orf19.3341', 'KLLA0A07040g')"
K. lactis,KLLA0A07040g,C. albicans,orf19.3341,CGOB/YGOB_bridge,-1,"('KLLA0A07040g', 'orf19.3341')"
C. albicans,orf19.5985,K. lactis,KLLA0C04510g,CGOB/YGOB_bridge,-1,"('orf19.5985', 'KLLA0C04510g')"
K. lactis,KLLA0C04510g,C. albicans,orf19.5985,CGOB/YGOB_bridge,-1,"('KLLA0C04510g', 'orf19.5985')"
C. albicans,orf19.4776,K. lactis,KLLA0F04213g,CGOB/YGOB_bridge,-1,"('orf19.4776', 'KLLA0F04213g')"
K. lactis,KLLA0F04213g,C. albicans,orf19.4776,CGOB/YGOB_bridge,-1,"('KLLA0F04213g', 'orf19.4776')"
C. albicans,orf19.5031,K. lactis,KLLA0E09505g,CGOB/YGOB_bridge,-1,"('orf19.5031', 'KLLA0E09505g')"
K. lactis,KLLA0E09505g,C. albicans,orf19.5031,CGOB/YGOB_bridge,-1,"('KLLA0E09505g', 'orf19.5031')"
C. albicans,orf19.5861,K. lactis,KLLA0A06468g,CGOB/YGOB_bridge,-1,"('orf19.5861', 'KLLA0A06468g')"
K. lactis,KLLA0A06468g,C. albicans,orf19.5861,CGOB/YGOB_bridge,-1,"('KLLA0A06468g', 'orf19.5861')"
C. albicans,orf19.497,K. lactis,KLLA0A11682g,CGOB/YGOB_bridge,-1,"('orf19.497', 'KLLA0A11682g')"
K. lactis,KLLA0A11682g,C. albicans,orf19.497,CGOB/YGOB_bridge,-1,"('KLLA0A11682g', 'orf19.497')"
C. albicans,orf19.2796,K. lactis,KLLA0B12309g,CGOB/YGOB_bridge,-1,"('orf19.2796', 'KLLA0B12309g')"
K. lactis,KLLA0B12309g,C. albicans,orf19.2796,CGOB/YGOB_bridge,-1,"('KLLA0B12309g', 'orf19.2796')"
C. albicans,orf19.1631,K. lactis,KLLA0A01738g,CGOB/YGOB_bridge,-1,"('orf19.1631', 'KLLA0A01738g')"
K. lactis,KLLA0A01738g,C. albicans,orf19.1631,CGOB/YGOB_bridge,-1,"('KLLA0A01738g', 'orf19.1631')"
C. albicans,orf19.317,K. lactis,KLLA0C16621g,CGOB/YGOB_bridge,-1,"('orf19.317', 'KLLA0C16621g')"
K. lactis,KLLA0C16621g,C. albicans,orf19.317,CGOB/YGOB_bridge,-1,"('KLLA0C16621g', 'orf19.317')"
C. albicans,orf19.2590,K. lactis,KLLA0B00407g,CGOB/YGOB_bridge,-1,"('orf19.2590', 'KLLA0B00407g')"
K. lactis,KLLA0B00407g,C. albicans,orf19.2590,CGOB/YGOB_bridge,-1,"('KLLA0B00407g', 'orf19.2590')"
C. albicans,orf19.6020,K. lactis,KLLA0F06402g,CGOB/YGOB_bridge,-1,"('orf19.6020', 'KLLA0F06402g')"
K. lactis,KLLA0F06402g,C. albicans,orf19.6020,CGOB/YGOB_bridge,-1,"('KLLA0F06402g', 'orf19.6020')"
C. albicans,orf19.3278,K. lactis,KLLA0F23133g,CGOB/YGOB_bridge,-1,"('orf19.3278', 'KLLA0F23133g')"
K. lactis,KLLA0F23133g,C. albicans,orf19.3278,CGOB/YGOB_bridge,-1,"('KLLA0F23133g', 'orf19.3278')"
C. albicans,orf19.154,K. lactis,KLLA0A05753g,CGOB/YGOB_bridge,-1,"('orf19.154', 'KLLA0A05753g')"
K. lactis,KLLA0A05753g,C. albicans,orf19.154,CGOB/YGOB_bridge,-1,"('KLLA0A05753g', 'orf19.154')"
C. albicans,orf19.1160,K. lactis,KLLA0A09295g,CGOB/YGOB_bridge,-1,"('orf19.1160', 'KLLA0A09295g')"
K. lactis,KLLA0A09295g,C. albicans,orf19.1160,CGOB/YGOB_bridge,-1,"('KLLA0A09295g', 'orf19.1160')"
C. albicans,orf19.6668,K. lactis,KLLA0E11199g,CGOB/YGOB_bridge,-1,"('orf19.6668', 'KLLA0E11199g')"
K. lactis,KLLA0E11199g,C. albicans,orf19.6668,CGOB/YGOB_bridge,-1,"('KLLA0E11199g', 'orf19.6668')"
C. albicans,orf19.2727,K. lactis,KLLA0C17842g,CGOB/YGOB_bridge,-1,"('orf19.2727', 'KLLA0C17842g')"
K. lactis,KLLA0C17842g,C. albicans,orf19.2727,CGOB/YGOB_bridge,-1,"('KLLA0C17842g', 'orf19.2727')"
C. albicans,orf19.2135,K. lactis,KLLA0C02189g,CGOB/YGOB_bridge,-1,"('orf19.2135', 'KLLA0C02189g')"
K. lactis,KLLA0C02189g,C. albicans,orf19.2135,CGOB/YGOB_bridge,-1,"('KLLA0C02189g', 'orf19.2135')"
C. albicans,orf19.1849,K. lactis,KLLA0E08229g,CGOB/YGOB_bridge,-1,"('orf19.1849', 'KLLA0E08229g')"
K. lactis,KLLA0E08229g,C. albicans,orf19.1849,CGOB/YGOB_bridge,-1,"('KLLA0E08229g', 'orf19.1849')"
C. albicans,orf19.4003,K. lactis,KLLA0E14851g,CGOB/YGOB_bridge,-1,"('orf19.4003', 'KLLA0E14851g')"
K. lactis,KLLA0E14851g,C. albicans,orf19.4003,CGOB/YGOB_bridge,-1,"('KLLA0E14851g', 'orf19.4003')"
C. albicans,orf19.393,K. lactis,KLLA0F15268g,CGOB/YGOB_bridge,-1,"('orf19.393', 'KLLA0F15268g')"
K. lactis,KLLA0F15268g,C. albicans,orf19.393,CGOB/YGOB_bridge,-1,"('KLLA0F15268g', 'orf19.393')"
C. albicans,orf19.364,K. lactis,KLLA0B04752g,CGOB/YGOB_bridge,-1,"('orf19.364', 'KLLA0B04752g')"
K. lactis,KLLA0B04752g,C. albicans,orf19.364,CGOB/YGOB_bridge,-1,"('KLLA0B04752g', 'orf19.364')"
C. albicans,orf19.7660,K. lactis,KLLA0C03696g,CGOB/YGOB_bridge,-1,"('orf19.7660', 'KLLA0C03696g')"
K. lactis,KLLA0C03696g,C. albicans,orf19.7660,CGOB/YGOB_bridge,-1,"('KLLA0C03696g', 'orf19.7660')"
C. albicans,orf19.2785,K. lactis,KLLA0E18107g,CGOB/YGOB_bridge,-1,"('orf19.2785', 'KLLA0E18107g')"
K. lactis,KLLA0E18107g,C. albicans,orf19.2785,CGOB/YGOB_bridge,-1,"('KLLA0E18107g', 'orf19.2785')"
C. albicans,orf19.4488,K. lactis,KLLA0A06424g,CGOB/YGOB_bridge,-1,"('orf19.4488', 'KLLA0A06424g')"
K. lactis,KLLA0A06424g,C. albicans,orf19.4488,CGOB/YGOB_bridge,-1,"('KLLA0A06424g', 'orf19.4488')"
C. albicans,orf19.2641,K. lactis,KLLA0E22925g,CGOB/YGOB_bridge,-1,"('orf19.2641', 'KLLA0E22925g')"
K. lactis,KLLA0E22925g,C. albicans,orf19.2641,CGOB/YGOB_bridge,-1,"('KLLA0E22925g', 'orf19.2641')"
C. albicans,orf19.6074,K. lactis,KLLA0D12386g,CGOB/YGOB_bridge,-1,"('orf19.6074', 'KLLA0D12386g')"
K. lactis,KLLA0D12386g,C. albicans,orf19.6074,CGOB/YGOB_bridge,-1,"('KLLA0D12386g', 'orf19.6074')"
C. albicans,orf19.2387,K. lactis,KLLA0F02948g,CGOB/YGOB_bridge,-1,"('orf19.2387', 'KLLA0F02948g')"
K. lactis,KLLA0F02948g,C. albicans,orf19.2387,CGOB/YGOB_bridge,-1,"('KLLA0F02948g', 'orf19.2387')"
C. albicans,orf19.6314,K. lactis,KLLA0D07139g,CGOB/YGOB_bridge,-1,"('orf19.6314', 'KLLA0D07139g')"
K. lactis,KLLA0D07139g,C. albicans,orf19.6314,CGOB/YGOB_bridge,-1,"('KLLA0D07139g', 'orf19.6314')"
C. albicans,orf19.4221,K. lactis,KLLA0C16984g,CGOB/YGOB_bridge,-1,"('orf19.4221', 'KLLA0C16984g')"
K. lactis,KLLA0C16984g,C. albicans,orf19.4221,CGOB/YGOB_bridge,-1,"('KLLA0C16984g', 'orf19.4221')"
C. albicans,orf19.2342,K. lactis,KLLA0E06535g,CGOB/YGOB_bridge,-1,"('orf19.2342', 'KLLA0E06535g')"
K. lactis,KLLA0E06535g,C. albicans,orf19.2342,CGOB/YGOB_bridge,-1,"('KLLA0E06535g', 'orf19.2342')"
C. albicans,orf19.3817,K. lactis,KLLA0A07689g,CGOB/YGOB_bridge,-1,"('orf19.3817', 'KLLA0A07689g')"
K. lactis,KLLA0A07689g,C. albicans,orf19.3817,CGOB/YGOB_bridge,-1,"('KLLA0A07689g', 'orf19.3817')"
C. albicans,orf19.6057,K. lactis,KLLA0E24399g,CGOB/YGOB_bridge,-1,"('orf19.6057', 'KLLA0E24399g')"
K. lactis,KLLA0E24399g,C. albicans,orf19.6057,CGOB/YGOB_bridge,-1,"('KLLA0E24399g', 'orf19.6057')"
C. albicans,orf19.3242,K. lactis,KLLA0D17204g,CGOB/YGOB_bridge,-1,"('orf19.3242', 'KLLA0D17204g')"
K. lactis,KLLA0D17204g,C. albicans,orf19.3242,CGOB/YGOB_bridge,-1,"('KLLA0D17204g', 'orf19.3242')"
C. albicans,orf19.5559,K. lactis,KLLA0D18843g,CGOB/YGOB_bridge,-1,"('orf19.5559', 'KLLA0D18843g')"
K. lactis,KLLA0D18843g,C. albicans,orf19.5559,CGOB/YGOB_bridge,-1,"('KLLA0D18843g', 'orf19.5559')"
C. albicans,orf19.972,K. lactis,KLLA0F09713g,CGOB/YGOB_bridge,-1,"('orf19.972', 'KLLA0F09713g')"
K. lactis,KLLA0F09713g,C. albicans,orf19.972,CGOB/YGOB_bridge,-1,"('KLLA0F09713g', 'orf19.972')"
C. albicans,orf19.4650,K. lactis,KLLA0F12364g,CGOB/YGOB_bridge,-1,"('orf19.4650', 'KLLA0F12364g')"
K. lactis,KLLA0F12364g,C. albicans,orf19.4650,CGOB/YGOB_bridge,-1,"('KLLA0F12364g', 'orf19.4650')"
C. albicans,orf19.2736,K. lactis,KLLA0C11935g,CGOB/YGOB_bridge,-1,"('orf19.2736', 'KLLA0C11935g')"
K. lactis,KLLA0C11935g,C. albicans,orf19.2736,CGOB/YGOB_bridge,-1,"('KLLA0C11935g', 'orf19.2736')"
C. albicans,orf19.6096,K. lactis,KLLA0E17645g,CGOB/YGOB_bridge,-1,"('orf19.6096', 'KLLA0E17645g')"
K. lactis,KLLA0E17645g,C. albicans,orf19.6096,CGOB/YGOB_bridge,-1,"('KLLA0E17645g', 'orf19.6096')"
C. albicans,orf19.3159,K. lactis,KLLA0E17425g,CGOB/YGOB_bridge,-1,"('orf19.3159', 'KLLA0E17425g')"
K. lactis,KLLA0E17425g,C. albicans,orf19.3159,CGOB/YGOB_bridge,-1,"('KLLA0E17425g', 'orf19.3159')"
C. albicans,orf19.117,K. lactis,KLLA0D02024g,CGOB/YGOB_bridge,-1,"('orf19.117', 'KLLA0D02024g')"
K. lactis,KLLA0D02024g,C. albicans,orf19.117,CGOB/YGOB_bridge,-1,"('KLLA0D02024g', 'orf19.117')"
C. albicans,orf19.1070,K. lactis,KLLA0D14509g,CGOB/YGOB_bridge,-1,"('orf19.1070', 'KLLA0D14509g')"
K. lactis,KLLA0D14509g,C. albicans,orf19.1070,CGOB/YGOB_bridge,-1,"('KLLA0D14509g', 'orf19.1070')"
C. albicans,orf19.338,K. lactis,KLLA0B10263g,CGOB/YGOB_bridge,-1,"('orf19.338', 'KLLA0B10263g')"
K. lactis,KLLA0B10263g,C. albicans,orf19.338,CGOB/YGOB_bridge,-1,"('KLLA0B10263g', 'orf19.338')"
C. albicans,orf19.3077,K. lactis,KLLA0E21451g,CGOB/YGOB_bridge,-1,"('orf19.3077', 'KLLA0E21451g')"
K. lactis,KLLA0E21451g,C. albicans,orf19.3077,CGOB/YGOB_bridge,-1,"('KLLA0E21451g', 'orf19.3077')"
C. albicans,orf19.3201,K. lactis,KLLA0B14553g,CGOB/YGOB_bridge,-1,"('orf19.3201', 'KLLA0B14553g')"
K. lactis,KLLA0B14553g,C. albicans,orf19.3201,CGOB/YGOB_bridge,-1,"('KLLA0B14553g', 'orf19.3201')"
C. albicans,orf19.7635,K. lactis,KLLA0F15752g,CGOB/YGOB_bridge,-1,"('orf19.7635', 'KLLA0F15752g')"
K. lactis,KLLA0F15752g,C. albicans,orf19.7635,CGOB/YGOB_bridge,-1,"('KLLA0F15752g', 'orf19.7635')"
C. albicans,orf19.3449.2,K. lactis,KLLA0E16633g,CGOB/YGOB_bridge,-1,"('orf19.3449.2', 'KLLA0E16633g')"
K. lactis,KLLA0E16633g,C. albicans,orf19.3449.2,CGOB/YGOB_bridge,-1,"('KLLA0E16633g', 'orf19.3449.2')"
C. albicans,orf19.4932,K. lactis,KLLA0D05467g,CGOB/YGOB_bridge,-1,"('orf19.4932', 'KLLA0D05467g')"
K. lactis,KLLA0D05467g,C. albicans,orf19.4932,CGOB/YGOB_bridge,-1,"('KLLA0D05467g', 'orf19.4932')"
C. albicans,orf19.3573,K. lactis,KLLA0E02003g,CGOB/YGOB_bridge,-1,"('orf19.3573', 'KLLA0E02003g')"
K. lactis,KLLA0E02003g,C. albicans,orf19.3573,CGOB/YGOB_bridge,-1,"('KLLA0E02003g', 'orf19.3573')"
C. albicans,orf19.198,K. lactis,KLLA0B10868g,CGOB/YGOB_bridge,-1,"('orf19.198', 'KLLA0B10868g')"
K. lactis,KLLA0B10868g,C. albicans,orf19.198,CGOB/YGOB_bridge,-1,"('KLLA0B10868g', 'orf19.198')"
C. albicans,orf19.1531,K. lactis,KLLA0F26290g,CGOB/YGOB_bridge,-1,"('orf19.1531', 'KLLA0F26290g')"
K. lactis,KLLA0F26290g,C. albicans,orf19.1531,CGOB/YGOB_bridge,-1,"('KLLA0F26290g', 'orf19.1531')"
C. albicans,orf19.3937,K. lactis,KLLA0E06139g,CGOB/YGOB_bridge,-1,"('orf19.3937', 'KLLA0E06139g')"
K. lactis,KLLA0E06139g,C. albicans,orf19.3937,CGOB/YGOB_bridge,-1,"('KLLA0E06139g', 'orf19.3937')"
C. albicans,orf19.1569,K. lactis,KLLA0D14806g,CGOB/YGOB_bridge,-1,"('orf19.1569', 'KLLA0D14806g')"
K. lactis,KLLA0D14806g,C. albicans,orf19.1569,CGOB/YGOB_bridge,-1,"('KLLA0D14806g', 'orf19.1569')"
C. albicans,orf19.4193.1,K. lactis,KLLA0F18040g,CGOB/YGOB_bridge,-1,"('orf19.4193.1', 'KLLA0F18040g')"
K. lactis,KLLA0F18040g,C. albicans,orf19.4193.1,CGOB/YGOB_bridge,-1,"('KLLA0F18040g', 'orf19.4193.1')"
C. albicans,orf19.7310,K. lactis,KLLA0D10439g,CGOB/YGOB_bridge,-1,"('orf19.7310', 'KLLA0D10439g')"
K. lactis,KLLA0D10439g,C. albicans,orf19.7310,CGOB/YGOB_bridge,-1,"('KLLA0D10439g', 'orf19.7310')"
C. albicans,orf19.4931,K. lactis,KLLA0C03025g,CGOB/YGOB_bridge,-1,"('orf19.4931', 'KLLA0C03025g')"
K. lactis,KLLA0C03025g,C. albicans,orf19.4931,CGOB/YGOB_bridge,-1,"('KLLA0C03025g', 'orf19.4931')"
C. albicans,orf19.6590,K. lactis,KLLA0C14784g,CGOB/YGOB_bridge,-1,"('orf19.6590', 'KLLA0C14784g')"
K. lactis,KLLA0C14784g,C. albicans,orf19.6590,CGOB/YGOB_bridge,-1,"('KLLA0C14784g', 'orf19.6590')"
C. albicans,orf19.3639,K. lactis,KLLA0E10363g,CGOB/YGOB_bridge,-1,"('orf19.3639', 'KLLA0E10363g')"
K. lactis,KLLA0E10363g,C. albicans,orf19.3639,CGOB/YGOB_bridge,-1,"('KLLA0E10363g', 'orf19.3639')"
C. albicans,orf19.3861,K. lactis,KLLA0D04818g,CGOB/YGOB_bridge,-1,"('orf19.3861', 'KLLA0D04818g')"
K. lactis,KLLA0D04818g,C. albicans,orf19.3861,CGOB/YGOB_bridge,-1,"('KLLA0D04818g', 'orf19.3861')"
C. albicans,orf19.4937,K. lactis,KLLA0D03498g,CGOB/YGOB_bridge,-1,"('orf19.4937', 'KLLA0D03498g')"
K. lactis,KLLA0D03498g,C. albicans,orf19.4937,CGOB/YGOB_bridge,-1,"('KLLA0D03498g', 'orf19.4937')"
C. albicans,orf19.3198,K. lactis,KLLA0A02827g,CGOB/YGOB_bridge,-1,"('orf19.3198', 'KLLA0A02827g')"
K. lactis,KLLA0A02827g,C. albicans,orf19.3198,CGOB/YGOB_bridge,-1,"('KLLA0A02827g', 'orf19.3198')"
C. albicans,orf19.3468,K. lactis,KLLA0F03817g,CGOB/YGOB_bridge,-1,"('orf19.3468', 'KLLA0F03817g')"
K. lactis,KLLA0F03817g,C. albicans,orf19.3468,CGOB/YGOB_bridge,-1,"('KLLA0F03817g', 'orf19.3468')"
C. albicans,orf19.3422,K. lactis,KLLA0B10582g,CGOB/YGOB_bridge,-1,"('orf19.3422', 'KLLA0B10582g')"
K. lactis,KLLA0B10582g,C. albicans,orf19.3422,CGOB/YGOB_bridge,-1,"('KLLA0B10582g', 'orf19.3422')"
C. albicans,orf19.2990,K. lactis,KLLA0C05324g,CGOB/YGOB_bridge,-1,"('orf19.2990', 'KLLA0C05324g')"
K. lactis,KLLA0C05324g,C. albicans,orf19.2990,CGOB/YGOB_bridge,-1,"('KLLA0C05324g', 'orf19.2990')"
C. albicans,orf19.2277,K. lactis,KLLA0D03190g,CGOB/YGOB_bridge,-1,"('orf19.2277', 'KLLA0D03190g')"
