species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. albicans,orf19.6053,S. cerevisiae,YLR299W,CGOB,12007,"('orf19.6053', 'YLR299W')"
S. cerevisiae,YLR299W,C. albicans,orf19.6053,CGOB,12007,"('YLR299W', 'orf19.6053')"
C. albicans,orf19.423,S. cerevisiae,YOL149W,CGOB,12008,"('orf19.423', 'YOL149W')"
S. cerevisiae,YOL149W,C. albicans,orf19.423,CGOB,12008,"('YOL149W', 'orf19.423')"
C. albicans,orf19.7159,S. cerevisiae,YMR185W,CGOB,12009,"('orf19.7159', 'YMR185W')"
S. cerevisiae,YMR185W,C. albicans,orf19.7159,CGOB,12009,"('YMR185W', 'orf19.7159')"
C. albicans,orf19.7154,S. cerevisiae,YJL069C,CGOB,12013,"('orf19.7154', 'YJL069C')"
S. cerevisiae,YJL069C,C. albicans,orf19.7154,CGOB,12013,"('YJL069C', 'orf19.7154')"
C. albicans,orf19.7153,S. cerevisiae,YKL205W,CGOB,12014,"('orf19.7153', 'YKL205W')"
S. cerevisiae,YKL205W,C. albicans,orf19.7153,CGOB,12014,"('YKL205W', 'orf19.7153')"
C. albicans,orf19.7150,S. cerevisiae,YBR066C,CGOB,12017,"('orf19.7150', 'YBR066C')"
S. cerevisiae,YBR066C,C. albicans,orf19.7150,CGOB,12017,"('YBR066C', 'orf19.7150')"
C. albicans,orf19.7149,S. cerevisiae,YMR258C,CGOB,12018,"('orf19.7149', 'YMR258C')"
S. cerevisiae,YMR258C,C. albicans,orf19.7149,CGOB,12018,"('YMR258C', 'orf19.7149')"
C. albicans,orf19.422,S. cerevisiae,YOL148C,CGOB,12019,"('orf19.422', 'YOL148C')"
S. cerevisiae,YOL148C,C. albicans,orf19.422,CGOB,12019,"('YOL148C', 'orf19.422')"
C. albicans,orf19.7144,S. cerevisiae,YKR084C,CGOB,12021,"('orf19.7144', 'YKR084C')"
S. cerevisiae,YKR084C,C. albicans,orf19.7144,CGOB,12021,"('YKR084C', 'orf19.7144')"
C. albicans,orf19.7141,S. cerevisiae,YOR075W,CGOB,12022,"('orf19.7141', 'YOR075W')"
S. cerevisiae,YOR075W,C. albicans,orf19.7141,CGOB,12022,"('YOR075W', 'orf19.7141')"
C. albicans,orf19.7139,S. cerevisiae,YGR129W,CGOB,12024,"('orf19.7139', 'YGR129W')"
S. cerevisiae,YGR129W,C. albicans,orf19.7139,CGOB,12024,"('YGR129W', 'orf19.7139')"
C. albicans,orf19.7136,S. cerevisiae,YGR116W,CGOB,12025,"('orf19.7136', 'YGR116W')"
S. cerevisiae,YGR116W,C. albicans,orf19.7136,CGOB,12025,"('YGR116W', 'orf19.7136')"
C. albicans,orf19.7131,S. cerevisiae,YHL021C,CGOB,12026,"('orf19.7131', 'YHL021C')"
S. cerevisiae,YHL021C,C. albicans,orf19.7131,CGOB,12026,"('YHL021C', 'orf19.7131')"
C. albicans,orf19.7128,S. cerevisiae,YJL004C,CGOB,12028,"('orf19.7128', 'YJL004C')"
S. cerevisiae,YJL004C,C. albicans,orf19.7128,CGOB,12028,"('YJL004C', 'orf19.7128')"
C. albicans,orf19.7538,S. cerevisiae,YHR031C,CGOB,12036,"('orf19.7538', 'YHR031C')"
S. cerevisiae,YHR031C,C. albicans,orf19.7538,CGOB,12036,"('YHR031C', 'orf19.7538')"
C. albicans,orf19.7531,S. cerevisiae,YMR090W,CGOB,12039,"('orf19.7531', 'YMR090W')"
S. cerevisiae,YMR090W,C. albicans,orf19.7531,CGOB,12039,"('YMR090W', 'orf19.7531')"
C. albicans,orf19.7529,S. cerevisiae,YFL024C,CGOB,12040,"('orf19.7529', 'YFL024C')"
S. cerevisiae,YFL024C,C. albicans,orf19.7529,CGOB,12040,"('YFL024C', 'orf19.7529')"
C. albicans,orf19.7523,S. cerevisiae,YHR030C,CGOB,12043,"('orf19.7523', 'YHR030C')"
S. cerevisiae,YHR030C,C. albicans,orf19.7523,CGOB,12043,"('YHR030C', 'orf19.7523')"
C. albicans,orf19.7520,S. cerevisiae,YIL160C,CGOB,12046,"('orf19.7520', 'YIL160C')"
S. cerevisiae,YIL160C,C. albicans,orf19.7520,CGOB,12046,"('YIL160C', 'orf19.7520')"
C. albicans,orf19.7514,S. cerevisiae,YKR097W,CGOB,12051,"('orf19.7514', 'YKR097W')"
S. cerevisiae,YKR097W,C. albicans,orf19.7514,CGOB,12051,"('YKR097W', 'orf19.7514')"
C. albicans,orf19.418,S. cerevisiae,YHR186C,CGOB,12052,"('orf19.418', 'YHR186C')"
S. cerevisiae,YHR186C,C. albicans,orf19.418,CGOB,12052,"('YHR186C', 'orf19.418')"
C. albicans,orf19.7511,S. cerevisiae,YJL039C,CGOB,12055,"('orf19.7511', 'YJL039C')"
S. cerevisiae,YJL039C,C. albicans,orf19.7511,CGOB,12055,"('YJL039C', 'orf19.7511')"
C. albicans,orf19.7509.2,S. cerevisiae,YDR378C,CGOB,12056,"('orf19.7509.2', 'YDR378C')"
S. cerevisiae,YDR378C,C. albicans,orf19.7509.2,CGOB,12056,"('YDR378C', 'orf19.7509.2')"
C. albicans,orf19.7509.1,S. cerevisiae,YDR377W,CGOB,12057,"('orf19.7509.1', 'YDR377W')"
S. cerevisiae,YDR377W,C. albicans,orf19.7509.1,CGOB,12057,"('YDR377W', 'orf19.7509.1')"
C. albicans,orf19.7510,S. cerevisiae,YLR096W,CGOB,12058,"('orf19.7510', 'YLR096W')"
S. cerevisiae,YLR096W,C. albicans,orf19.7510,CGOB,12058,"('YLR096W', 'orf19.7510')"
C. albicans,orf19.7506,S. cerevisiae,YLR095C,CGOB,12060,"('orf19.7506', 'YLR095C')"
S. cerevisiae,YLR095C,C. albicans,orf19.7506,CGOB,12060,"('YLR095C', 'orf19.7506')"
C. albicans,orf19.7504,S. cerevisiae,YGR161C,CGOB,12061,"('orf19.7504', 'YGR161C')"
S. cerevisiae,YGR161C,C. albicans,orf19.7504,CGOB,12061,"('YGR161C', 'orf19.7504')"
C. albicans,orf19.7503,S. cerevisiae,YLR308W,CGOB,12062,"('orf19.7503', 'YLR308W')"
S. cerevisiae,YLR308W,C. albicans,orf19.7503,CGOB,12062,"('YLR308W', 'orf19.7503')"
C. albicans,orf19.417,S. cerevisiae,YGR257C,CGOB,12063,"('orf19.417', 'YGR257C')"
S. cerevisiae,YGR257C,C. albicans,orf19.417,CGOB,12063,"('YGR257C', 'orf19.417')"
C. albicans,orf19.7501,S. cerevisiae,YKR048C,CGOB,12065,"('orf19.7501', 'YKR048C')"
S. cerevisiae,YKR048C,C. albicans,orf19.7501,CGOB,12065,"('YKR048C', 'orf19.7501')"
C. albicans,orf19.7500,S. cerevisiae,YPL147W,CGOB,12066,"('orf19.7500', 'YPL147W')"
S. cerevisiae,YPL147W,C. albicans,orf19.7500,CGOB,12066,"('YPL147W', 'orf19.7500')"
C. albicans,orf19.7499,S. cerevisiae,YLR328W,CGOB,12068,"('orf19.7499', 'YLR328W')"
S. cerevisiae,YLR328W,C. albicans,orf19.7499,CGOB,12068,"('YLR328W', 'orf19.7499')"
C. albicans,orf19.7498,S. cerevisiae,YGL009C,CGOB,12069,"('orf19.7498', 'YGL009C')"
S. cerevisiae,YGL009C,C. albicans,orf19.7498,CGOB,12069,"('YGL009C', 'orf19.7498')"
C. albicans,orf19.7497,S. cerevisiae,YGR003W,CGOB,12070,"('orf19.7497', 'YGR003W')"
S. cerevisiae,YGR003W,C. albicans,orf19.7497,CGOB,12070,"('YGR003W', 'orf19.7497')"
C. albicans,orf19.7492,S. cerevisiae,YGR002C,CGOB,12073,"('orf19.7492', 'YGR002C')"
S. cerevisiae,YGR002C,C. albicans,orf19.7492,CGOB,12073,"('YGR002C', 'orf19.7492')"
C. albicans,orf19.7491,S. cerevisiae,YLL002W,CGOB,12075,"('orf19.7491', 'YLL002W')"
S. cerevisiae,YLL002W,C. albicans,orf19.7491,CGOB,12075,"('YLL002W', 'orf19.7491')"
C. albicans,orf19.7490,S. cerevisiae,YOL137W,CGOB,12076,"('orf19.7490', 'YOL137W')"
S. cerevisiae,YOL137W,C. albicans,orf19.7490,CGOB,12076,"('YOL137W', 'orf19.7490')"
C. albicans,orf19.7489.3,S. cerevisiae,YGL220W,CGOB,12077,"('orf19.7489.3', 'YGL220W')"
S. cerevisiae,YGL220W,C. albicans,orf19.7489.3,CGOB,12077,"('YGL220W', 'orf19.7489.3')"
C. albicans,orf19.7489,S. cerevisiae,YDL240W,CGOB,12078,"('orf19.7489', 'YDL240W')"
S. cerevisiae,YDL240W,C. albicans,orf19.7489,CGOB,12078,"('YDL240W', 'orf19.7489')"
C. albicans,orf19.7488,S. cerevisiae,YHR148W,CGOB,12079,"('orf19.7488', 'YHR148W')"
S. cerevisiae,YHR148W,C. albicans,orf19.7488,CGOB,12079,"('YHR148W', 'orf19.7488')"
C. albicans,orf19.7486,S. cerevisiae,YHR147C,CGOB,12081,"('orf19.7486', 'YHR147C')"
S. cerevisiae,YHR147C,C. albicans,orf19.7486,CGOB,12081,"('YHR147C', 'orf19.7486')"
C. albicans,orf19.7485,S. cerevisiae,YGR220C,CGOB,12082,"('orf19.7485', 'YGR220C')"
S. cerevisiae,YGR220C,C. albicans,orf19.7485,CGOB,12082,"('YGR220C', 'orf19.7485')"
C. albicans,orf19.7484,S. cerevisiae,YAR015W,CGOB,12083,"('orf19.7484', 'YAR015W')"
S. cerevisiae,YAR015W,C. albicans,orf19.7484,CGOB,12083,"('YAR015W', 'orf19.7484')"
C. albicans,orf19.7483,S. cerevisiae,YGR218W,CGOB,12084,"('orf19.7483', 'YGR218W')"
S. cerevisiae,YGR218W,C. albicans,orf19.7483,CGOB,12084,"('YGR218W', 'orf19.7483')"
C. albicans,orf19.415,S. cerevisiae,YGR235C,CGOB,12085,"('orf19.415', 'YGR235C')"
S. cerevisiae,YGR235C,C. albicans,orf19.415,CGOB,12085,"('YGR235C', 'orf19.415')"
C. albicans,orf19.7481,S. cerevisiae,YOL126C,CGOB,12087,"('orf19.7481', 'YOL126C')"
S. cerevisiae,YOL126C,C. albicans,orf19.7481,CGOB,12087,"('YOL126C', 'orf19.7481')"
C. albicans,orf19.7479,S. cerevisiae,YDR001C,CGOB,12089,"('orf19.7479', 'YDR001C')"
S. cerevisiae,YDR001C,C. albicans,orf19.7479,CGOB,12089,"('YDR001C', 'orf19.7479')"
C. albicans,orf19.7478,S. cerevisiae,YBR003W,CGOB,12090,"('orf19.7478', 'YBR003W')"
S. cerevisiae,YBR003W,C. albicans,orf19.7478,CGOB,12090,"('YBR003W', 'orf19.7478')"
C. albicans,orf19.7477,S. cerevisiae,YDR002W,CGOB,12091,"('orf19.7477', 'YDR002W')"
S. cerevisiae,YDR002W,C. albicans,orf19.7477,CGOB,12091,"('YDR002W', 'orf19.7477')"
C. albicans,orf19.7475,S. cerevisiae,YGR233C,CGOB,12092,"('orf19.7475', 'YGR233C')"
S. cerevisiae,YGR233C,C. albicans,orf19.7475,CGOB,12092,"('YGR233C', 'orf19.7475')"
C. albicans,orf19.7473,S. cerevisiae,YDL146W,CGOB,12093,"('orf19.7473', 'YDL146W')"
S. cerevisiae,YDL146W,C. albicans,orf19.7473,CGOB,12093,"('YDL146W', 'orf19.7473')"
C. albicans,orf19.7469,S. cerevisiae,YOL058W,CGOB,12095,"('orf19.7469', 'YOL058W')"
S. cerevisiae,YOL058W,C. albicans,orf19.7469,CGOB,12095,"('YOL058W', 'orf19.7469')"
C. albicans,orf19.414,S. cerevisiae,YKL155C,CGOB,12096,"('orf19.414', 'YKL155C')"
S. cerevisiae,YKL155C,C. albicans,orf19.414,CGOB,12096,"('YKL155C', 'orf19.414')"
C. albicans,orf19.7468,S. cerevisiae,YIL056W,CGOB,12097,"('orf19.7468', 'YIL056W')"
S. cerevisiae,YIL056W,C. albicans,orf19.7468,CGOB,12097,"('YIL056W', 'orf19.7468')"
C. albicans,orf19.7466,S. cerevisiae,YNR016C,CGOB,12098,"('orf19.7466', 'YNR016C')"
S. cerevisiae,YNR016C,C. albicans,orf19.7466,CGOB,12098,"('YNR016C', 'orf19.7466')"
C. albicans,orf19.7463,S. cerevisiae,YCR045C,CGOB,12100,"('orf19.7463', 'YCR045C')"
S. cerevisiae,YCR045C,C. albicans,orf19.7463,CGOB,12100,"('YCR045C', 'orf19.7463')"
C. albicans,orf19.7460,S. cerevisiae,YOL125W,CGOB,12101,"('orf19.7460', 'YOL125W')"
S. cerevisiae,YOL125W,C. albicans,orf19.7460,CGOB,12101,"('YOL125W', 'orf19.7460')"
C. albicans,orf19.3287,S. cerevisiae,YMR014W,CGOB,12102,"('orf19.3287', 'YMR014W')"
S. cerevisiae,YMR014W,C. albicans,orf19.3287,CGOB,12102,"('YMR014W', 'orf19.3287')"
C. albicans,orf19.3286,S. cerevisiae,YDR221W,CGOB,12103,"('orf19.3286', 'YDR221W')"
S. cerevisiae,YDR221W,C. albicans,orf19.3286,CGOB,12103,"('YDR221W', 'orf19.3286')"
C. albicans,orf19.3283,S. cerevisiae,YKL055C,CGOB,12105,"('orf19.3283', 'YKL055C')"
S. cerevisiae,YKL055C,C. albicans,orf19.3283,CGOB,12105,"('YKL055C', 'orf19.3283')"
C. albicans,orf19.413.1,S. cerevisiae,YKL156W,CGOB,12107,"('orf19.413.1', 'YKL156W')"
S. cerevisiae,YKL156W,C. albicans,orf19.413.1,CGOB,12107,"('YKL156W', 'orf19.413.1')"
C. albicans,orf19.3281,S. cerevisiae,YER051W,CGOB,12109,"('orf19.3281', 'YER051W')"
S. cerevisiae,YER051W,C. albicans,orf19.3281,CGOB,12109,"('YER051W', 'orf19.3281')"
C. albicans,orf19.3278,S. cerevisiae,YFR015C,CGOB,12112,"('orf19.3278', 'YFR015C')"
S. cerevisiae,YFR015C,C. albicans,orf19.3278,CGOB,12112,"('YFR015C', 'orf19.3278')"
C. albicans,orf19.3276,S. cerevisiae,YCR057C,CGOB,12114,"('orf19.3276', 'YCR057C')"
S. cerevisiae,YCR057C,C. albicans,orf19.3276,CGOB,12114,"('YCR057C', 'orf19.3276')"
C. albicans,orf19.3273,S. cerevisiae,YCR059C,CGOB,12116,"('orf19.3273', 'YCR059C')"
S. cerevisiae,YCR059C,C. albicans,orf19.3273,CGOB,12116,"('YCR059C', 'orf19.3273')"
C. albicans,orf19.3272,S. cerevisiae,YCR060W,CGOB,12117,"('orf19.3272', 'YCR060W')"
S. cerevisiae,YCR060W,C. albicans,orf19.3272,CGOB,12117,"('YCR060W', 'orf19.3272')"
C. albicans,orf19.6052,S. cerevisiae,YBR155W,CGOB,12118,"('orf19.6052', 'YBR155W')"
S. cerevisiae,YBR155W,C. albicans,orf19.6052,CGOB,12118,"('YBR155W', 'orf19.6052')"
C. albicans,orf19.3268,S. cerevisiae,YKL056C,CGOB,12122,"('orf19.3268', 'YKL056C')"
S. cerevisiae,YKL056C,C. albicans,orf19.3268,CGOB,12122,"('YKL056C', 'orf19.3268')"
C. albicans,orf19.3267,S. cerevisiae,YDR126W,CGOB,12123,"('orf19.3267', 'YDR126W')"
S. cerevisiae,YDR126W,C. albicans,orf19.3267,CGOB,12123,"('YDR126W', 'orf19.3267')"
C. albicans,orf19.3265,S. cerevisiae,YDR120C,CGOB,12126,"('orf19.3265', 'YDR120C')"
S. cerevisiae,YDR120C,C. albicans,orf19.3265,CGOB,12126,"('YDR120C', 'orf19.3265')"
C. albicans,orf19.3264,S. cerevisiae,YKL011C,CGOB,12128,"('orf19.3264', 'YKL011C')"
S. cerevisiae,YKL011C,C. albicans,orf19.3264,CGOB,12128,"('YKL011C', 'orf19.3264')"
C. albicans,orf19.412,S. cerevisiae,YBR283C,CGOB,12130,"('orf19.412', 'YBR283C')"
S. cerevisiae,YBR283C,C. albicans,orf19.412,CGOB,12130,"('YBR283C', 'orf19.412')"
C. albicans,orf19.3260,S. cerevisiae,YKL088W,CGOB,12132,"('orf19.3260', 'YKL088W')"
S. cerevisiae,YKL088W,C. albicans,orf19.3260,CGOB,12132,"('YKL088W', 'orf19.3260')"
C. albicans,orf19.3259,S. cerevisiae,YIR022W,CGOB,12133,"('orf19.3259', 'YIR022W')"
S. cerevisiae,YIR022W,C. albicans,orf19.3259,CGOB,12133,"('YIR022W', 'orf19.3259')"
C. albicans,orf19.3256,S. cerevisiae,YIL147C,CGOB,12134,"('orf19.3256', 'YIL147C')"
S. cerevisiae,YIL147C,C. albicans,orf19.3256,CGOB,12134,"('YIL147C', 'orf19.3256')"
C. albicans,orf19.3252,S. cerevisiae,YIR023W,CGOB,12137,"('orf19.3252', 'YIR023W')"
S. cerevisiae,YIR023W,C. albicans,orf19.3252,CGOB,12137,"('YIR023W', 'orf19.3252')"
C. albicans,orf19.3251,S. cerevisiae,YKL013C,CGOB,12138,"('orf19.3251', 'YKL013C')"
S. cerevisiae,YKL013C,C. albicans,orf19.3251,CGOB,12138,"('YKL013C', 'orf19.3251')"
C. albicans,orf19.3250,S. cerevisiae,YKL012W,CGOB,12139,"('orf19.3250', 'YKL012W')"
S. cerevisiae,YKL012W,C. albicans,orf19.3250,CGOB,12139,"('YKL012W', 'orf19.3250')"
C. albicans,orf19.3249,S. cerevisiae,YHL003C,CGOB,12140,"('orf19.3249', 'YHL003C')"
S. cerevisiae,YHL003C,C. albicans,orf19.3249,CGOB,12140,"('YHL003C', 'orf19.3249')"
C. albicans,orf19.3247,S. cerevisiae,YJL207C,CGOB,12143,"('orf19.3247', 'YJL207C')"
S. cerevisiae,YJL207C,C. albicans,orf19.3247,CGOB,12143,"('YJL207C', 'orf19.3247')"
C. albicans,orf19.3244,S. cerevisiae,YHR116W,CGOB,12145,"('orf19.3244', 'YHR116W')"
S. cerevisiae,YHR116W,C. albicans,orf19.3244,CGOB,12145,"('YHR116W', 'orf19.3244')"
C. albicans,orf19.3243,S. cerevisiae,YPR088C,CGOB,12146,"('orf19.3243', 'YPR088C')"
S. cerevisiae,YPR088C,C. albicans,orf19.3243,CGOB,12146,"('YPR088C', 'orf19.3243')"
C. albicans,orf19.3242,S. cerevisiae,YDR167W,CGOB,12147,"('orf19.3242', 'YDR167W')"
S. cerevisiae,YDR167W,C. albicans,orf19.3242,CGOB,12147,"('YDR167W', 'orf19.3242')"
C. albicans,orf19.3241,S. cerevisiae,YDR128W,CGOB,12148,"('orf19.3241', 'YDR128W')"
S. cerevisiae,YDR128W,C. albicans,orf19.3241,CGOB,12148,"('YDR128W', 'orf19.3241')"
C. albicans,orf19.3240,S. cerevisiae,YLR100W,CGOB,12149,"('orf19.3240', 'YLR100W')"
S. cerevisiae,YLR100W,C. albicans,orf19.3240,CGOB,12149,"('YLR100W', 'orf19.3240')"
C. albicans,orf19.3239,S. cerevisiae,YMR078C,CGOB,12150,"('orf19.3239', 'YMR078C')"
S. cerevisiae,YMR078C,C. albicans,orf19.3239,CGOB,12150,"('YMR078C', 'orf19.3239')"
C. albicans,orf19.410.3,S. cerevisiae,YOL143C,CGOB,12152,"('orf19.410.3', 'YOL143C')"
S. cerevisiae,YOL143C,C. albicans,orf19.410.3,CGOB,12152,"('YOL143C', 'orf19.410.3')"
C. albicans,orf19.3237,S. cerevisiae,YKL010C,CGOB,12153,"('orf19.3237', 'YKL010C')"
S. cerevisiae,YKL010C,C. albicans,orf19.3237,CGOB,12153,"('YKL010C', 'orf19.3237')"
C. albicans,orf19.3235,S. cerevisiae,YKL007W,CGOB,12154,"('orf19.3235', 'YKL007W')"
S. cerevisiae,YKL007W,C. albicans,orf19.3235,CGOB,12154,"('YKL007W', 'orf19.3235')"
C. albicans,orf19.3234.1,S. cerevisiae,YKL006C-A,CGOB,12155,"('orf19.3234.1', 'YKL006C-A')"
S. cerevisiae,YKL006C-A,C. albicans,orf19.3234.1,CGOB,12155,"('YKL006C-A', 'orf19.3234.1')"
C. albicans,orf19.3233,S. cerevisiae,YHL002W,CGOB,12157,"('orf19.3233', 'YHL002W')"
S. cerevisiae,YHL002W,C. albicans,orf19.3233,CGOB,12157,"('YHL002W', 'orf19.3233')"
C. albicans,orf19.3231,S. cerevisiae,YBL084C,CGOB,12159,"('orf19.3231', 'YBL084C')"
S. cerevisiae,YBL084C,C. albicans,orf19.3231,CGOB,12159,"('YBL084C', 'orf19.3231')"
C. albicans,orf19.3230,S. cerevisiae,YER114C,CGOB,12160,"('orf19.3230', 'YER114C')"
S. cerevisiae,YER114C,C. albicans,orf19.3230,CGOB,12160,"('YER114C', 'orf19.3230')"
C. albicans,orf19.3228,S. cerevisiae,YER113C,CGOB,12162,"('orf19.3228', 'YER113C')"
S. cerevisiae,YER113C,C. albicans,orf19.3228,CGOB,12162,"('YER113C', 'orf19.3228')"
C. albicans,orf19.3226,S. cerevisiae,YDL046W,CGOB,12165,"('orf19.3226', 'YDL046W')"
S. cerevisiae,YDL046W,C. albicans,orf19.3226,CGOB,12165,"('YDL046W', 'orf19.3226')"
C. albicans,orf19.3225,S. cerevisiae,YCR017C,CGOB,12166,"('orf19.3225', 'YCR017C')"
S. cerevisiae,YCR017C,C. albicans,orf19.3225,CGOB,12166,"('YCR017C', 'orf19.3225')"
C. albicans,orf19.3223,S. cerevisiae,YBR039W,CGOB,12168,"('orf19.3223', 'YBR039W')"
S. cerevisiae,YBR039W,C. albicans,orf19.3223,CGOB,12168,"('YBR039W', 'orf19.3223')"
C. albicans,orf19.3222,S. cerevisiae,YGR125W,CGOB,12169,"('orf19.3222', 'YGR125W')"
S. cerevisiae,YGR125W,C. albicans,orf19.3222,CGOB,12169,"('YGR125W', 'orf19.3222')"
C. albicans,orf19.3221,S. cerevisiae,YJR109C,CGOB,12170,"('orf19.3221', 'YJR109C')"
S. cerevisiae,YJR109C,C. albicans,orf19.3221,CGOB,12170,"('YJR109C', 'orf19.3221')"
C. albicans,orf19.2518,S. cerevisiae,YBL050W,CGOB,12172,"('orf19.2518', 'YBL050W')"
S. cerevisiae,YBL050W,C. albicans,orf19.2518,CGOB,12172,"('YBL050W', 'orf19.2518')"
C. albicans,orf19.2519,S. cerevisiae,YJR112W,CGOB,12173,"('orf19.2519', 'YJR112W')"
S. cerevisiae,YJR112W,C. albicans,orf19.2519,CGOB,12173,"('YJR112W', 'orf19.2519')"
C. albicans,orf19.2494,S. cerevisiae,YBL080C,CGOB,12174,"('orf19.2494', 'YBL080C')"
S. cerevisiae,YBL080C,C. albicans,orf19.2494,CGOB,12174,"('YBL080C', 'orf19.2494')"
C. albicans,orf19.2520,S. cerevisiae,YDR337W,CGOB,12175,"('orf19.2520', 'YDR337W')"
S. cerevisiae,YDR337W,C. albicans,orf19.2520,CGOB,12175,"('YDR337W', 'orf19.2520')"
C. albicans,orf19.2524,S. cerevisiae,YOR232W,CGOB,12177,"('orf19.2524', 'YOR232W')"
S. cerevisiae,YOR232W,C. albicans,orf19.2524,CGOB,12177,"('YOR232W', 'orf19.2524')"
C. albicans,orf19.2525,S. cerevisiae,YIL094C,CGOB,12178,"('orf19.2525', 'YIL094C')"
S. cerevisiae,YIL094C,C. albicans,orf19.2525,CGOB,12178,"('YIL094C', 'orf19.2525')"
C. albicans,orf19.2527,S. cerevisiae,YNL035C,CGOB,12179,"('orf19.2527', 'YNL035C')"
S. cerevisiae,YNL035C,C. albicans,orf19.2527,CGOB,12179,"('YNL035C', 'orf19.2527')"
C. albicans,orf19.2528,S. cerevisiae,YNL039W,CGOB,12180,"('orf19.2528', 'YNL039W')"
S. cerevisiae,YNL039W,C. albicans,orf19.2528,CGOB,12180,"('YNL039W', 'orf19.2528')"
C. albicans,orf19.2529,S. cerevisiae,YNL038W,CGOB,12181,"('orf19.2529', 'YNL038W')"
S. cerevisiae,YNL038W,C. albicans,orf19.2529,CGOB,12181,"('YNL038W', 'orf19.2529')"
C. albicans,orf19.2531,S. cerevisiae,YIL136W,CGOB,12184,"('orf19.2531', 'YIL136W')"
S. cerevisiae,YIL136W,C. albicans,orf19.2531,CGOB,12184,"('YIL136W', 'orf19.2531')"
C. albicans,orf19.2492,S. cerevisiae,YKL178C,CGOB,12185,"('orf19.2492', 'YKL178C')"
S. cerevisiae,YKL178C,C. albicans,orf19.2492,CGOB,12185,"('YKL178C', 'orf19.2492')"
C. albicans,orf19.2532,S. cerevisiae,YER087W,CGOB,12186,"('orf19.2532', 'YER087W')"
S. cerevisiae,YER087W,C. albicans,orf19.2532,CGOB,12186,"('YER087W', 'orf19.2532')"
C. albicans,orf19.2533.1,S. cerevisiae,YER019C-A,CGOB,12187,"('orf19.2533.1', 'YER019C-A')"
S. cerevisiae,YER019C-A,C. albicans,orf19.2533.1,CGOB,12187,"('YER019C-A', 'orf19.2533.1')"
C. albicans,orf19.2534,S. cerevisiae,YBL051C,CGOB,12188,"('orf19.2534', 'YBL051C')"
S. cerevisiae,YBL051C,C. albicans,orf19.2534,CGOB,12188,"('YBL051C', 'orf19.2534')"
C. albicans,orf19.2538,S. cerevisiae,YER089C,CGOB,12190,"('orf19.2538', 'YER089C')"
S. cerevisiae,YER089C,C. albicans,orf19.2538,CGOB,12190,"('YER089C', 'orf19.2538')"
C. albicans,orf19.2540,S. cerevisiae,YBL052C,CGOB,12192,"('orf19.2540', 'YBL052C')"
S. cerevisiae,YBL052C,C. albicans,orf19.2540,CGOB,12192,"('YBL052C', 'orf19.2540')"
C. albicans,orf19.2541,S. cerevisiae,YBL055C,CGOB,12193,"('orf19.2541', 'YBL055C')"
S. cerevisiae,YBL055C,C. albicans,orf19.2541,CGOB,12193,"('YBL055C', 'orf19.2541')"
C. albicans,orf19.2544,S. cerevisiae,YBL057C,CGOB,12195,"('orf19.2544', 'YBL057C')"
S. cerevisiae,YBL057C,C. albicans,orf19.2544,CGOB,12195,"('YBL057C', 'orf19.2544')"
C. albicans,orf19.2489,S. cerevisiae,YER110C,CGOB,12196,"('orf19.2489', 'YER110C')"
S. cerevisiae,YER110C,C. albicans,orf19.2489,CGOB,12196,"('YER110C', 'orf19.2489')"
C. albicans,orf19.2545,S. cerevisiae,YER088C,CGOB,12197,"('orf19.2545', 'YER088C')"
S. cerevisiae,YER088C,C. albicans,orf19.2545,CGOB,12197,"('YER088C', 'orf19.2545')"
C. albicans,orf19.2546,S. cerevisiae,YER090W,CGOB,12198,"('orf19.2546', 'YER090W')"
S. cerevisiae,YER090W,C. albicans,orf19.2546,CGOB,12198,"('YER090W', 'orf19.2546')"
C. albicans,orf19.2549,S. cerevisiae,YBL058W,CGOB,12200,"('orf19.2549', 'YBL058W')"
S. cerevisiae,YBL058W,C. albicans,orf19.2549,CGOB,12200,"('YBL058W', 'orf19.2549')"
C. albicans,orf19.2551,S. cerevisiae,YER091C,CGOB,12201,"('orf19.2551', 'YER091C')"
S. cerevisiae,YER091C,C. albicans,orf19.2551,CGOB,12201,"('YER091C', 'orf19.2551')"
C. albicans,orf19.2555,S. cerevisiae,YML106W,CGOB,12204,"('orf19.2555', 'YML106W')"
S. cerevisiae,YML106W,C. albicans,orf19.2555,CGOB,12204,"('YML106W', 'orf19.2555')"
C. albicans,orf19.2557,S. cerevisiae,YML105C,CGOB,12205,"('orf19.2557', 'YML105C')"
S. cerevisiae,YML105C,C. albicans,orf19.2557,CGOB,12205,"('YML105C', 'orf19.2557')"
C. albicans,orf19.2488,S. cerevisiae,YDR021W,CGOB,12207,"('orf19.2488', 'YDR021W')"
S. cerevisiae,YDR021W,C. albicans,orf19.2488,CGOB,12207,"('YDR021W', 'orf19.2488')"
C. albicans,orf19.2559,S. cerevisiae,YFL009W,CGOB,12208,"('orf19.2559', 'YFL009W')"
S. cerevisiae,YFL009W,C. albicans,orf19.2559,CGOB,12208,"('YFL009W', 'orf19.2559')"
C. albicans,orf19.2560,S. cerevisiae,YPL160W,CGOB,12209,"('orf19.2560', 'YPL160W')"
S. cerevisiae,YPL160W,C. albicans,orf19.2560,CGOB,12209,"('YPL160W', 'orf19.2560')"
