cluster_id,gene_id,species,homology_class
Cluster972,gene:KLLA0_B03762g,K_lactis,pure_ortholog
Cluster974,orf19.3038,C_albicans,pure_ortholog
Cluster974,gene:KLLA0_E10143g,K_lactis,pure_ortholog
Cluster974,CAGL0G05335g,C_glabrata,pure_ortholog
Cluster974,gene-YDR074W,S_cerevisiae,pure_ortholog
Cluster975,orf19.6071,C_albicans,pure_ortholog
Cluster975,gene-YOL076W,S_cerevisiae,pure_ortholog
Cluster975,CAGL0I07997g,C_glabrata,pure_ortholog
Cluster975,gene:KLLA0_E17777g,K_lactis,pure_ortholog
Cluster976,gene-YGR210C,S_cerevisiae,pure_ortholog
Cluster976,CAGL0K00781g,C_glabrata,pure_ortholog
Cluster976,gene:KLLA0_E16237g,K_lactis,pure_ortholog
Cluster976,orf19.4846,C_albicans,pure_ortholog
Cluster977,gene:KLLA0_B03784g,K_lactis,pure_ortholog
Cluster977,CAGL0M00242g,C_glabrata,pure_ortholog
Cluster977,gene-YJR142W,S_cerevisiae,pure_ortholog
Cluster977,orf19.4112,C_albicans,pure_ortholog
Cluster978,orf19.4491,C_albicans,pure_ortholog
Cluster978,gene-YJL167W,S_cerevisiae,pure_ortholog
Cluster978,CAGL0L00319g,C_glabrata,pure_ortholog
Cluster978,gene:KLLA0_A06732g,K_lactis,pure_ortholog
Cluster979,orf19.6804,C_albicans,pure_ortholog
Cluster979,CAGL0H00869g,C_glabrata,pure_ortholog
Cluster979,gene-YPL243W,S_cerevisiae,pure_ortholog
Cluster979,gene:KLLA0_D12870g,K_lactis,pure_ortholog
Cluster98,gene:KLLA0_E05919g,K_lactis,pure_ortholog
Cluster98,gene-YBL050W,S_cerevisiae,pure_ortholog
Cluster98,CAGL0F04653g,C_glabrata,pure_ortholog
Cluster98,orf19.2518,C_albicans,pure_ortholog
Cluster987,CAGL0H08217g,C_glabrata,pure_ortholog
Cluster987,gene-YOR026W,S_cerevisiae,pure_ortholog
Cluster987,gene:KLLA0_A07106g,K_lactis,pure_ortholog
Cluster987,orf19.2655,C_albicans,pure_ortholog
Cluster988,gene-YBL008W,S_cerevisiae,pure_ortholog
Cluster988,CAGL0E02805g,C_glabrata,pure_ortholog
Cluster988,gene:KLLA0_A04928g,K_lactis,pure_ortholog
Cluster988,orf19.2099,C_albicans,pure_ortholog
Cluster99,gene:KLLA0_A10769g,K_lactis,pure_ortholog
Cluster99,gene-YFR011C,S_cerevisiae,pure_ortholog
Cluster99,CAGL0K10516g,C_glabrata,pure_ortholog
Cluster99,orf19.6062.3,C_albicans,pure_ortholog
Cluster990,orf19.988,C_albicans,pure_ortholog
Cluster990,CAGL0E02981g,C_glabrata,pure_ortholog
Cluster990,gene-YGR149W,S_cerevisiae,pure_ortholog
Cluster990,gene:KLLA0_E10825g,K_lactis,pure_ortholog
Cluster991,CAGL0L01221g,C_glabrata,pure_ortholog
Cluster991,gene-YEL043W,S_cerevisiae,pure_ortholog
Cluster991,gene:KLLA0_F16819g,K_lactis,pure_ortholog
Cluster991,orf19.985,C_albicans,pure_ortholog
Cluster992,orf19.7626,C_albicans,pure_ortholog
Cluster992,CAGL0E01463g,C_glabrata,pure_ortholog
Cluster992,gene-YOL139C,S_cerevisiae,pure_ortholog
Cluster992,gene:KLLA0_E21011g,K_lactis,pure_ortholog
Cluster993,gene-YPL217C,S_cerevisiae,pure_ortholog
Cluster993,CAGL0E05874g,C_glabrata,pure_ortholog
Cluster993,gene:KLLA0_B02068g,K_lactis,pure_ortholog
Cluster993,orf19.2504,C_albicans,pure_ortholog
Cluster994,CAGL0L03003g,C_glabrata,pure_ortholog
Cluster994,gene-YKR026C,S_cerevisiae,pure_ortholog
Cluster994,gene:KLLA0_F13970g,K_lactis,pure_ortholog
Cluster994,orf19.6904,C_albicans,pure_ortholog
Cluster995,gene-YNL267W,S_cerevisiae,pure_ortholog
Cluster995,CAGL0J08140g,C_glabrata,pure_ortholog
Cluster995,gene:KLLA0_C02387g,K_lactis,pure_ortholog
Cluster995,orf19.3199,C_albicans,pure_ortholog
Cluster997,gene-YER124C,S_cerevisiae,pure_ortholog
Cluster997,CAGL0K02277g,C_glabrata,pure_ortholog
Cluster997,gene:KLLA0_E13553g,K_lactis,pure_ortholog
Cluster997,orf19.3629,C_albicans,pure_ortholog
Cluster8912,gene-YDR272W,S_cerevisiae,ohnolog
Cluster8912,gene-YOR040W,S_cerevisiae,ohnolog
Cluster383,gene-YPL134C,S_cerevisiae,ohnolog
Cluster383,gene-YOR222W,S_cerevisiae,ohnolog
Cluster2516,gene-YML070W,S_cerevisiae,ohnolog
Cluster2516,gene-YFL053W,S_cerevisiae,ohnolog
Cluster9309,gene-YDR003W,S_cerevisiae,ohnolog
Cluster9309,gene-YBR005W,S_cerevisiae,ohnolog
Cluster5696,gene-YDR178W,S_cerevisiae,ohnolog
Cluster5696,gene-YOR297C,S_cerevisiae,ohnolog
Cluster5696,CAGL0F05863g,C_glabrata,ohnolog
Cluster5696,CAGL0A03784g,C_glabrata,ohnolog
Cluster4261,gene-YOR226C,S_cerevisiae,ohnolog
Cluster4261,gene-YPL135W,S_cerevisiae,ohnolog
Cluster4261,CAGL0J04048g,C_glabrata,ohnolog
Cluster4261,CAGL0M02629g,C_glabrata,ohnolog
Cluster1857,gene-YLR108C,S_cerevisiae,ohnolog
Cluster1857,gene-YDR132C,S_cerevisiae,ohnolog
Cluster1857,CAGL0M11682g,C_glabrata,ohnolog
Cluster1857,CAGL0L06446g,C_glabrata,ohnolog
Cluster7299,gene-YLR210W,S_cerevisiae,ohnolog
Cluster7299,gene-YDL155W,S_cerevisiae,ohnolog
Cluster7299,CAGL0J08822g,C_glabrata,ohnolog
Cluster7299,CAGL0I03564g,C_glabrata,ohnolog
Cluster7339,gene-YBR216C,S_cerevisiae,ohnolog
Cluster7339,gene-YGL060W,S_cerevisiae,ohnolog
Cluster7339,CAGL0K06743g,C_glabrata,ohnolog
Cluster7339,CAGL0F06985g,C_glabrata,ohnolog
Cluster1682,gene-YEL054C,S_cerevisiae,ohnolog
Cluster1682,gene-YDR418W,S_cerevisiae,ohnolog
Cluster9054,gene-YMR318C,S_cerevisiae,ohnolog
Cluster9054,gene-YCR105W,S_cerevisiae,ohnolog
Cluster9054,CAGL0H06853g,C_glabrata,ohnolog
Cluster9054,CAGL0M14047g,C_glabrata,ohnolog
Cluster837,gene-YOR047C,S_cerevisiae,ohnolog
Cluster837,gene-YDR277C,S_cerevisiae,ohnolog
Cluster4199,CAGL0H03949g,C_glabrata,ohnolog
Cluster4199,CAGL0B04675g,C_glabrata,ohnolog
Cluster8216,gene-YLR371W,S_cerevisiae,ohnolog
Cluster8216,gene-YGR070W,S_cerevisiae,ohnolog
Cluster8865,gene-YOR054C,S_cerevisiae,ohnolog
Cluster8865,gene-YKR072C,S_cerevisiae,ohnolog
Cluster8865,CAGL0G01969g,C_glabrata,ohnolog
Cluster8865,CAGL0L10208g,C_glabrata,ohnolog
Cluster8035,gene-YBL027W,S_cerevisiae,ohnolog
Cluster8035,gene-YBR084C-A,S_cerevisiae,ohnolog
Cluster3364,gene-YMR273C,S_cerevisiae,ohnolog
Cluster3364,gene-YML109W,S_cerevisiae,ohnolog
Cluster3364,CAGL0F03421g,C_glabrata,ohnolog
Cluster3364,CAGL0J06688g,C_glabrata,ohnolog
Cluster581,gene-YDL182W,S_cerevisiae,ohnolog
Cluster581,gene-YDL131W,S_cerevisiae,ohnolog
Cluster581,CAGL0J06402g,C_glabrata,ohnolog
Cluster581,CAGL0J09240g,C_glabrata,ohnolog
Cluster4435,CAGL0F03707g,C_glabrata,ohnolog
Cluster4435,CAGL0C02893g,C_glabrata,ohnolog
Cluster6317,gene-YML028W,S_cerevisiae,ohnolog
Cluster6317,gene-YDR453C,S_cerevisiae,ohnolog
Cluster6317,CAGL0K06259g,C_glabrata,ohnolog
Cluster6317,CAGL0G07271g,C_glabrata,ohnolog
Cluster9506,gene-YDL192W,S_cerevisiae,ohnolog
Cluster9506,gene-YDL137W,S_cerevisiae,ohnolog
Cluster9506,CAGL0I03916g,C_glabrata,ohnolog
Cluster9506,CAGL0J09064g,C_glabrata,ohnolog
Cluster8863,CAGL0F00715g,C_glabrata,ohnolog
Cluster8863,CAGL0G06248g,C_glabrata,ohnolog
Cluster9216,CAGL0H01529g,C_glabrata,ohnolog
Cluster9216,CAGL0J03520g,C_glabrata,ohnolog
Cluster7224,gene-YDR345C,S_cerevisiae,ohnolog
Cluster7224,gene-YHR092C,S_cerevisiae,ohnolog
Cluster7224,CAGL0A02321g,C_glabrata,ohnolog
Cluster7224,CAGL0A01804g,C_glabrata,ohnolog
Cluster5386,gene-YBR066C,S_cerevisiae,ohnolog
Cluster5386,gene-YDR043C,S_cerevisiae,ohnolog
Cluster5386,CAGL0K12078g,C_glabrata,ohnolog
Cluster5386,CAGL0L07480g,C_glabrata,ohnolog
Cluster8915,gene-YCR040W,S_cerevisiae,ohnolog
Cluster8915,gene-YCL066W,S_cerevisiae,ohnolog
Cluster8915,CAGL0B00242g,C_glabrata,ohnolog
Cluster8915,CAGL0B01243g,C_glabrata,ohnolog
Cluster3256,gene-YPR114W,S_cerevisiae,ohnolog
Cluster3256,gene-YJR116W,S_cerevisiae,ohnolog
Cluster3256,CAGL0B04191g,C_glabrata,ohnolog
Cluster3256,CAGL0H00572g,C_glabrata,ohnolog
Cluster2309,gene-YOR133W,S_cerevisiae,ohnolog
Cluster2309,gene-YDR385W,S_cerevisiae,ohnolog
Cluster6459,gene-YLR249W,S_cerevisiae,ohnolog
Cluster6459,gene-YNL014W,S_cerevisiae,ohnolog
Cluster7067,gene-YDL188C,S_cerevisiae,ohnolog
Cluster7067,gene-YDL134C,S_cerevisiae,ohnolog
Cluster6644,gene-YER081W,S_cerevisiae,ohnolog
Cluster6644,gene-YIL074C,S_cerevisiae,ohnolog
Cluster7702,gene-YHR208W,S_cerevisiae,ohnolog
Cluster7702,gene-YJR148W,S_cerevisiae,ohnolog
Cluster7702,CAGL0M00176g,C_glabrata,ohnolog
Cluster7702,CAGL0F09207g,C_glabrata,ohnolog
Cluster3006,gene-YDR222W,S_cerevisiae,ohnolog
Cluster3006,gene-YLR225C,S_cerevisiae,ohnolog
Cluster7068,gene-YGR279C,S_cerevisiae,ohnolog
Cluster7068,gene-YMR305C,S_cerevisiae,ohnolog
Cluster7068,CAGL0G00308g,C_glabrata,ohnolog
Cluster7068,CAGL0M13805g,C_glabrata,ohnolog
Cluster4730,gene-YHR117W,S_cerevisiae,ohnolog
Cluster4730,gene-YNL121C,S_cerevisiae,ohnolog
Cluster4730,CAGL0L12936g,C_glabrata,ohnolog
Cluster4730,CAGL0L04048g,C_glabrata,ohnolog
Cluster8645,gene-YDR463W,S_cerevisiae,ohnolog
Cluster8645,gene-YHR006W,S_cerevisiae,ohnolog
Cluster8645,CAGL0K06413g,C_glabrata,ohnolog
Cluster8645,CAGL0E04312g,C_glabrata,ohnolog
Cluster5887,gene-YNL283C,S_cerevisiae,ohnolog
Cluster5887,gene-YHL028W,S_cerevisiae,ohnolog
Cluster2267,gene-YNL154C,S_cerevisiae,ohnolog
Cluster2267,gene-YHR135C,S_cerevisiae,ohnolog
Cluster2267,CAGL0G06138g,C_glabrata,ohnolog
Cluster2267,CAGL0J05940g,C_glabrata,ohnolog
Cluster839,CAGL0H03751g,C_glabrata,ohnolog
Cluster839,CAGL0B04895g,C_glabrata,ohnolog
Cluster8778,gene-YGL147C,S_cerevisiae,ohnolog
Cluster8778,gene-YNL067W,S_cerevisiae,ohnolog
Cluster8778,CAGL0E04994g,C_glabrata,ohnolog
Cluster8778,CAGL0G08734g,C_glabrata,ohnolog
Cluster3922,gene-YMR198W,S_cerevisiae,ohnolog
Cluster3922,gene-YPL253C,S_cerevisiae,ohnolog
Cluster3922,CAGL0L10626g,C_glabrata,ohnolog
Cluster3922,CAGL0H00638g,C_glabrata,ohnolog
Cluster2966,CAGL0H03971g,C_glabrata,ohnolog
Cluster2966,CAGL0B03685g,C_glabrata,ohnolog
Cluster5792,gene-YAL034C,S_cerevisiae,ohnolog
Cluster5792,gene-YOR338W,S_cerevisiae,ohnolog
Cluster5792,CAGL0M11902g,C_glabrata,ohnolog
Cluster5792,CAGL0E05456g,C_glabrata,ohnolog
Cluster4900,gene-YNCG0046W,S_cerevisiae,ohnolog
Cluster4900,gene-YNCH0015W,S_cerevisiae,ohnolog
Cluster7791,gene-YKL148C,S_cerevisiae,ohnolog
Cluster7791,gene-YJL045W,S_cerevisiae,ohnolog
Cluster1684,CAGL0F00803g,C_glabrata,ohnolog
Cluster1684,CAGL0H06215g,C_glabrata,ohnolog
Cluster2671,gene-YOR237W,S_cerevisiae,ohnolog
Cluster2671,gene-YPL145C,S_cerevisiae,ohnolog
Cluster2671,CAGL0J03916g,C_glabrata,ohnolog
Cluster2671,CAGL0M02431g,C_glabrata,ohnolog
Cluster1664,CAGL0K04609g,C_glabrata,ohnolog
Cluster1664,CAGL0K04565g,C_glabrata,ohnolog
Cluster3806,gene-YOR339C,S_cerevisiae,ohnolog
Cluster3806,gene-YGR133W,S_cerevisiae,ohnolog
Cluster6519,CAGL0H00242g,C_glabrata,ohnolog
Cluster6519,CAGL0G09911g,C_glabrata,ohnolog
Cluster7051,CAGL0I09086g,C_glabrata,ohnolog
Cluster7051,CAGL0I09108g,C_glabrata,ohnolog
Cluster714,gene-YDR458C,S_cerevisiae,ohnolog
Cluster714,gene-YML034W,S_cerevisiae,ohnolog
Cluster714,CAGL0K06325g,C_glabrata,ohnolog
Cluster714,CAGL0G07403g,C_glabrata,ohnolog
Cluster1620,gene-YDR441C,S_cerevisiae,ohnolog
Cluster1620,gene-YML022W,S_cerevisiae,ohnolog
Cluster1620,CAGL0J10494g,C_glabrata,ohnolog
Cluster1620,CAGL0G07106g,C_glabrata,ohnolog
Cluster3484,gene-YGL101W,S_cerevisiae,ohnolog
Cluster3484,gene-YBR242W,S_cerevisiae,ohnolog
Cluster3484,CAGL0C01749g,C_glabrata,ohnolog
Cluster3484,CAGL0J10362g,C_glabrata,ohnolog
Cluster5011,gene-YDR111C,S_cerevisiae,ohnolog
Cluster5011,gene-YLR089C,S_cerevisiae,ohnolog
Cluster8300,gene-YDR507C,S_cerevisiae,ohnolog
Cluster8300,gene-YCL024W,S_cerevisiae,ohnolog
Cluster3590,CAGL0A04213g,C_glabrata,ohnolog
Cluster3590,CAGL0I05082g,C_glabrata,ohnolog
Cluster8418,gene-YDL079C,S_cerevisiae,ohnolog
Cluster8418,gene-YMR139W,S_cerevisiae,ohnolog
Cluster8260,gene-YOL017W,S_cerevisiae,ohnolog
Cluster8260,gene-YFR013W,S_cerevisiae,ohnolog
Cluster8260,CAGL0F04763g,C_glabrata,ohnolog
Cluster8260,CAGL0K10582g,C_glabrata,ohnolog
Cluster6582,gene-YOR190W,S_cerevisiae,ohnolog
Cluster6582,gene-YLR300W,S_cerevisiae,ohnolog
Cluster6582,CAGL0I00484g,C_glabrata,ohnolog
Cluster6582,CAGL0G09515g,C_glabrata,ohnolog
Cluster5628,gene-YPL137C,S_cerevisiae,ohnolog
Cluster5628,gene-YOR227W,S_cerevisiae,ohnolog
Cluster5628,CAGL0M02607g,C_glabrata,ohnolog
Cluster5628,CAGL0J04026g,C_glabrata,ohnolog
Cluster4150,gene-YKR076W,S_cerevisiae,ohnolog
Cluster4150,gene-YMR251W,S_cerevisiae,ohnolog
Cluster6607,gene-YOR172W,S_cerevisiae,ohnolog
Cluster6607,gene-YOR162C,S_cerevisiae,ohnolog
Cluster6607,CAGL0L04576g,C_glabrata,ohnolog
Cluster6607,CAGL0L04400g,C_glabrata,ohnolog
Cluster6453,gene-YGR221C,S_cerevisiae,ohnolog
Cluster6453,gene-YHR149C,S_cerevisiae,ohnolog
Cluster6453,CAGL0I01848g,C_glabrata,ohnolog
Cluster6453,CAGL0B02145g,C_glabrata,ohnolog
Cluster1614,gene-YDR009W,S_cerevisiae,ohnolog
Cluster1614,gene-YBR020W,S_cerevisiae,ohnolog
Cluster1683,gene-YPL037C,S_cerevisiae,ohnolog
Cluster1683,gene-YDR252W,S_cerevisiae,ohnolog
Cluster3325,gene-YMR186W,S_cerevisiae,ohnolog
Cluster3325,gene-YPL240C,S_cerevisiae,ohnolog
Cluster1605,gene-YPL021W,S_cerevisiae,ohnolog
Cluster1605,gene-YCR018C,S_cerevisiae,ohnolog
Cluster7166,gene-YDL161W,S_cerevisiae,ohnolog
Cluster7166,gene-YLR206W,S_cerevisiae,ohnolog
Cluster9177,gene-YPR080W,S_cerevisiae,ohnolog
Cluster9177,gene-YBR118W,S_cerevisiae,ohnolog
Cluster9177,CAGL0K07832g,C_glabrata,ohnolog
Cluster9177,CAGL0D01188g,C_glabrata,ohnolog
Cluster2624,gene-YHR152W,S_cerevisiae,ohnolog
Cluster2624,gene-YGR230W,S_cerevisiae,ohnolog
Cluster2624,CAGL0I01914g,C_glabrata,ohnolog
Cluster2624,CAGL0L06512g,C_glabrata,ohnolog
Cluster3339,gene-YPR157W,S_cerevisiae,ohnolog
Cluster3339,gene-YGR141W,S_cerevisiae,ohnolog
Cluster6658,CAGL0D03586g,C_glabrata,ohnolog
Cluster6658,CAGL0J04664g,C_glabrata,ohnolog
Cluster8886,gene-YDL246C,S_cerevisiae,ohnolog
Cluster8886,gene-YJR159W,S_cerevisiae,ohnolog
Cluster1926,CAGL0L12892g,C_glabrata,ohnolog
Cluster1926,CAGL0M13101g,C_glabrata,ohnolog
Cluster2924,CAGL0E03674g,C_glabrata,ohnolog
Cluster2924,CAGL0G03927g,C_glabrata,ohnolog
Cluster4975,gene-YER064C,S_cerevisiae,ohnolog
Cluster4975,gene-YIL056W,S_cerevisiae,ohnolog
Cluster4975,CAGL0J03014g,C_glabrata,ohnolog
Cluster4975,CAGL0M12496g,C_glabrata,ohnolog
Cluster851,gene-YOR178C,S_cerevisiae,ohnolog
Cluster851,gene-YLR273C,S_cerevisiae,ohnolog
Cluster851,CAGL0H04037g,C_glabrata,ohnolog
Cluster851,CAGL0F04917g,C_glabrata,ohnolog
Cluster9107,gene-YLR357W,S_cerevisiae,ohnolog
Cluster9107,gene-YGR056W,S_cerevisiae,ohnolog
Cluster9107,CAGL0B02816g,C_glabrata,ohnolog
Cluster9107,CAGL0K04389g,C_glabrata,ohnolog
Cluster4630,gene-YBR119W,S_cerevisiae,ohnolog
Cluster4630,gene-YIR009W,S_cerevisiae,ohnolog
Cluster4630,CAGL0D01166g,C_glabrata,ohnolog
Cluster4630,CAGL0L09449g,C_glabrata,ohnolog
Cluster1624,gene-YOR192C,S_cerevisiae,ohnolog
Cluster1624,gene-YLR237W,S_cerevisiae,ohnolog
Cluster1624,CAGL0M14113g,C_glabrata,ohnolog
Cluster1624,CAGL0L13354g,C_glabrata,ohnolog
Cluster582,gene-YMR205C,S_cerevisiae,ohnolog
Cluster582,gene-YGR240C,S_cerevisiae,ohnolog
Cluster582,CAGL0I05698g,C_glabrata,ohnolog
Cluster582,CAGL0F08041g,C_glabrata,ohnolog
Cluster5467,gene-YGR034W,S_cerevisiae,ohnolog
Cluster5467,gene-YLR344W,S_cerevisiae,ohnolog
Cluster7525,gene-YBL003C,S_cerevisiae,ohnolog
Cluster7525,gene-YDR225W,S_cerevisiae,ohnolog
Cluster7525,CAGL0C04411g,C_glabrata,ohnolog
Cluster7525,CAGL0K11440g,C_glabrata,ohnolog
Cluster5839,CAGL0H05005g,C_glabrata,ohnolog
Cluster5839,CAGL0D00946g,C_glabrata,ohnolog
Cluster543,CAGL0K02805g,C_glabrata,ohnolog
Cluster543,CAGL0M10307g,C_glabrata,ohnolog
Cluster6716,CAGL0L10582g,C_glabrata,ohnolog
Cluster6716,CAGL0H00682g,C_glabrata,ohnolog
Cluster6907,gene-YNCP0012W,S_cerevisiae,ohnolog
Cluster6907,gene-YNCE0015C,S_cerevisiae,ohnolog
Cluster7263,gene-YMR120C,S_cerevisiae,ohnolog
Cluster7263,gene-YLR028C,S_cerevisiae,ohnolog
Cluster4367,gene-YKR052C,S_cerevisiae,ohnolog
Cluster4367,gene-YJL133W,S_cerevisiae,ohnolog
Cluster4367,CAGL0K08250g,C_glabrata,ohnolog
Cluster4367,CAGL0L05742g,C_glabrata,ohnolog
Cluster1139,gene-YGL135W,S_cerevisiae,ohnolog
Cluster1139,gene-YPL220W,S_cerevisiae,ohnolog
Cluster7418,CAGL0F07381g,C_glabrata,ohnolog
Cluster7418,CAGL0F07249g,C_glabrata,ohnolog
Cluster6239,gene-YML101C,S_cerevisiae,ohnolog
Cluster6239,gene-YMR264W,S_cerevisiae,ohnolog
Cluster6239,CAGL0J06490g,C_glabrata,ohnolog
Cluster6239,CAGL0H02321g,C_glabrata,ohnolog
Cluster8686,gene-YDR541C,S_cerevisiae,ohnolog
Cluster8686,gene-YOL151W,S_cerevisiae,ohnolog
Cluster330,gene-YNL231C,S_cerevisiae,ohnolog
Cluster330,gene-YNL264C,S_cerevisiae,ohnolog
Cluster330,CAGL0J07436g,C_glabrata,ohnolog
Cluster330,CAGL0J08074g,C_glabrata,ohnolog
Cluster4411,CAGL0J02750g,C_glabrata,ohnolog
Cluster4411,CAGL0L00957g,C_glabrata,ohnolog
Cluster4368,gene-YLR293C,S_cerevisiae,ohnolog
Cluster4368,gene-YOR185C,S_cerevisiae,ohnolog
Cluster3789,gene-YOR083W,S_cerevisiae,ohnolog
Cluster3789,gene-YKR091W,S_cerevisiae,ohnolog
Cluster7240,gene-YCL050C,S_cerevisiae,ohnolog
Cluster7240,gene-YDR530C,S_cerevisiae,ohnolog
Cluster5094,gene-YNL095C,S_cerevisiae,ohnolog
Cluster5094,gene-YOR092W,S_cerevisiae,ohnolog
Cluster5094,CAGL0L03696g,C_glabrata,ohnolog
Cluster5094,CAGL0G06468g,C_glabrata,ohnolog
Cluster400,gene-YBR189W,S_cerevisiae,ohnolog
Cluster400,gene-YPL081W,S_cerevisiae,ohnolog
Cluster3162,CAGL0H09086g,C_glabrata,ohnolog
Cluster3162,CAGL0K09812g,C_glabrata,ohnolog
Cluster5232,gene-YOL120C,S_cerevisiae,ohnolog
Cluster5232,gene-YNL301C,S_cerevisiae,ohnolog
Cluster5567,gene-YEL071W,S_cerevisiae,ohnolog
Cluster5567,gene-YDL178W,S_cerevisiae,ohnolog
Cluster3454,CAGL0G05720g,C_glabrata,ohnolog
Cluster3454,CAGL0K01661g,C_glabrata,ohnolog
Cluster5412,CAGL0I09020r,C_glabrata,ohnolog
Cluster5412,CAGL0H02761r,C_glabrata,ohnolog
Cluster1909,gene-YBR294W,S_cerevisiae,ohnolog
Cluster1909,gene-YLR092W,S_cerevisiae,ohnolog
Cluster2264,gene-YKL198C,S_cerevisiae,ohnolog
Cluster2264,gene-YJR059W,S_cerevisiae,ohnolog
Cluster2264,CAGL0H09152g,C_glabrata,ohnolog
Cluster2264,CAGL0H01837g,C_glabrata,ohnolog
Cluster4171,gene-YKL129C,S_cerevisiae,ohnolog
Cluster4171,gene-YMR109W,S_cerevisiae,ohnolog
Cluster4171,CAGL0K07590g,C_glabrata,ohnolog
Cluster4171,CAGL0K03487g,C_glabrata,ohnolog
Cluster6816,gene-YFL039C,S_cerevisiae,ohnolog
Cluster6816,gene-YHR129C,S_cerevisiae,ohnolog
Cluster7885,gene-YNR016C,S_cerevisiae,ohnolog
Cluster7885,gene-YMR207C,S_cerevisiae,ohnolog
Cluster1223,CAGL0I04312g,C_glabrata,ohnolog
Cluster1223,CAGL0J01870g,C_glabrata,ohnolog
Cluster2217,gene-YCR031C,S_cerevisiae,ohnolog
Cluster2217,gene-YJL191W,S_cerevisiae,ohnolog
Cluster7750,CAGL0G02915g,C_glabrata,ohnolog
Cluster7750,CAGL0L08932g,C_glabrata,ohnolog
Cluster868,gene-YMR121C,S_cerevisiae,ohnolog
Cluster868,gene-YLR029C,S_cerevisiae,ohnolog
Cluster412,gene-YMR118C,S_cerevisiae,ohnolog
Cluster412,gene-YKL141W,S_cerevisiae,ohnolog
Cluster2761,gene-YML024W,S_cerevisiae,ohnolog
Cluster2761,gene-YDR447C,S_cerevisiae,ohnolog
Cluster5647,gene-YLR441C,S_cerevisiae,ohnolog
Cluster5647,gene-YML063W,S_cerevisiae,ohnolog
Cluster1331,gene-YGL225W,S_cerevisiae,ohnolog
Cluster1331,gene-YER039C,S_cerevisiae,ohnolog
Cluster8813,gene-YEL041W,S_cerevisiae,ohnolog
Cluster8813,gene-YJR049C,S_cerevisiae,ohnolog
Cluster8813,CAGL0L01265g,C_glabrata,ohnolog
Cluster8813,CAGL0I01386g,C_glabrata,ohnolog
Cluster8219,CAGL0E03850g,C_glabrata,ohnolog
Cluster8219,CAGL0C03223g,C_glabrata,ohnolog
Cluster4475,gene-YER056C-A,S_cerevisiae,ohnolog
Cluster4475,gene-YIL052C,S_cerevisiae,ohnolog
Cluster6220,gene-YMR042W,S_cerevisiae,ohnolog
Cluster6220,gene-YMR043W,S_cerevisiae,ohnolog
Cluster1881,CAGL0C05027g,C_glabrata,ohnolog
Cluster1881,CAGL0K01771g,C_glabrata,ohnolog
Cluster462,gene-YLR061W,S_cerevisiae,ohnolog
Cluster462,gene-YFL034C-A,S_cerevisiae,ohnolog
Cluster7063,gene-YJL136C,S_cerevisiae,ohnolog
Cluster7063,gene-YKR057W,S_cerevisiae,ohnolog
Cluster4244,gene-YIL172C,S_cerevisiae,ohnolog
Cluster4244,gene-YGR287C,S_cerevisiae,ohnolog
Cluster1557,gene-YNL066W,S_cerevisiae,ohnolog
Cluster1557,gene-YIL123W,S_cerevisiae,ohnolog
Cluster1557,CAGL0J09922g,C_glabrata,ohnolog
Cluster1557,CAGL0G08668g,C_glabrata,ohnolog
Cluster4676,gene-YBR161W,S_cerevisiae,ohnolog
Cluster4676,gene-YPL057C,S_cerevisiae,ohnolog
Cluster4676,CAGL0M05621g,C_glabrata,ohnolog
Cluster4676,CAGL0M07315g,C_glabrata,ohnolog
Cluster5273,gene-YHR061C,S_cerevisiae,ohnolog
Cluster5273,gene-YDR309C,S_cerevisiae,ohnolog
Cluster5273,CAGL0D03762g,C_glabrata,ohnolog
Cluster5273,CAGL0J10978g,C_glabrata,ohnolog
Cluster8413,gene-YPL141C,S_cerevisiae,ohnolog
Cluster8413,gene-YOR233W,S_cerevisiae,ohnolog
Cluster9453,gene-YLR048W,S_cerevisiae,ohnolog
Cluster9453,gene-YGR214W,S_cerevisiae,ohnolog
Cluster8229,CAGL0M02893g,C_glabrata,ohnolog
Cluster8229,CAGL0L08074g,C_glabrata,ohnolog
Cluster410,gene-YJR133W,S_cerevisiae,ohnolog
Cluster410,gene-YDR399W,S_cerevisiae,ohnolog
Cluster410,CAGL0M00484g,C_glabrata,ohnolog
Cluster410,CAGL0F02563g,C_glabrata,ohnolog
Cluster7210,gene-YPL095C,S_cerevisiae,ohnolog
Cluster7210,gene-YBR177C,S_cerevisiae,ohnolog
Cluster8107,gene-YOL036W,S_cerevisiae,ohnolog
Cluster8107,gene-YIR016W,S_cerevisiae,ohnolog
Cluster8107,CAGL0F01177g,C_glabrata,ohnolog
Cluster8107,CAGL0K08690g,C_glabrata,ohnolog
Cluster1826,gene-YPL274W,S_cerevisiae,ohnolog
Cluster1826,gene-YLL061W,S_cerevisiae,ohnolog
Cluster9279,CAGL0I11000g,C_glabrata,ohnolog
Cluster9279,CAGL0E06600g,C_glabrata,ohnolog
Cluster7338,CAGL0H05995g,C_glabrata,ohnolog
Cluster7338,CAGL0J07128g,C_glabrata,ohnolog
Cluster531,gene-YLR080W,S_cerevisiae,ohnolog
Cluster531,gene-YFL048C,S_cerevisiae,ohnolog
Cluster531,CAGL0K12914g,C_glabrata,ohnolog
Cluster531,CAGL0L13244g,C_glabrata,ohnolog
