cluster_id,gene_id,species,homology_class,ortholog_partners
Cluster8243,gene:KLLA0_B14795g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.5000', 'S_cerevisiae': 'gene-YML054C', 'C_glabrata': 'CAGL0K10736g'}"
Cluster8243,gene-YML054C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.5000', 'K_lactis': 'gene:KLLA0_B14795g', 'C_glabrata': 'CAGL0K10736g'}"
Cluster8243,CAGL0K10736g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.5000', 'K_lactis': 'gene:KLLA0_B14795g', 'S_cerevisiae': 'gene-YML054C'}"
Cluster8244,gene:KLLA0_A06644g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0M08250g', 'S_cerevisiae': 'gene-YKL175W', 'C_albicans': 'orf19.1534'}"
Cluster8244,CAGL0M08250g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A06644g', 'S_cerevisiae': 'gene-YKL175W', 'C_albicans': 'orf19.1534'}"
Cluster8244,gene-YKL175W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A06644g', 'C_glabrata': 'CAGL0M08250g', 'C_albicans': 'orf19.1534'}"
Cluster8244,orf19.1534,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A06644g', 'C_glabrata': 'CAGL0M08250g', 'S_cerevisiae': 'gene-YKL175W'}"
Cluster8245,CAGL0I01320g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YJR051W', 'K_lactis': 'gene:KLLA0_F16753g', 'C_albicans': 'orf19.6882'}"
Cluster8245,gene-YJR051W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0I01320g', 'K_lactis': 'gene:KLLA0_F16753g', 'C_albicans': 'orf19.6882'}"
Cluster8245,gene:KLLA0_F16753g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0I01320g', 'S_cerevisiae': 'gene-YJR051W', 'C_albicans': 'orf19.6882'}"
Cluster8245,orf19.6882,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0I01320g', 'S_cerevisiae': 'gene-YJR051W', 'K_lactis': 'gene:KLLA0_F16753g'}"
Cluster8248,orf19.3240,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F19756g', 'S_cerevisiae': 'gene-YLR100W', 'C_glabrata': 'CAGL0M11506g'}"
Cluster8248,gene:KLLA0_F19756g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3240', 'S_cerevisiae': 'gene-YLR100W', 'C_glabrata': 'CAGL0M11506g'}"
Cluster8248,gene-YLR100W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3240', 'K_lactis': 'gene:KLLA0_F19756g', 'C_glabrata': 'CAGL0M11506g'}"
Cluster8248,CAGL0M11506g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3240', 'K_lactis': 'gene:KLLA0_F19756g', 'S_cerevisiae': 'gene-YLR100W'}"
Cluster8249,orf19.3239,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0D04268g', 'S_cerevisiae': 'gene-YMR078C', 'K_lactis': 'gene:KLLA0_B13739g'}"
Cluster8249,CAGL0D04268g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3239', 'S_cerevisiae': 'gene-YMR078C', 'K_lactis': 'gene:KLLA0_B13739g'}"
Cluster8249,gene-YMR078C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3239', 'C_glabrata': 'CAGL0D04268g', 'K_lactis': 'gene:KLLA0_B13739g'}"
Cluster8249,gene:KLLA0_B13739g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3239', 'C_glabrata': 'CAGL0D04268g', 'S_cerevisiae': 'gene-YMR078C'}"
Cluster825,orf19.2960,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F25234g', 'S_cerevisiae': 'gene-YFL022C', 'C_glabrata': 'CAGL0K07656g'}"
Cluster825,gene:KLLA0_F25234g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2960', 'S_cerevisiae': 'gene-YFL022C', 'C_glabrata': 'CAGL0K07656g'}"
Cluster825,gene-YFL022C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2960', 'K_lactis': 'gene:KLLA0_F25234g', 'C_glabrata': 'CAGL0K07656g'}"
Cluster825,CAGL0K07656g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2960', 'K_lactis': 'gene:KLLA0_F25234g', 'S_cerevisiae': 'gene-YFL022C'}"
Cluster8250,gene:KLLA0_F27797g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YIL026C', 'C_glabrata': 'CAGL0I05302g', 'C_albicans': 'orf19.7232'}"
Cluster8250,gene-YIL026C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F27797g', 'C_glabrata': 'CAGL0I05302g', 'C_albicans': 'orf19.7232'}"
Cluster8250,CAGL0I05302g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F27797g', 'S_cerevisiae': 'gene-YIL026C', 'C_albicans': 'orf19.7232'}"
Cluster8250,orf19.7232,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F27797g', 'S_cerevisiae': 'gene-YIL026C', 'C_glabrata': 'CAGL0I05302g'}"
Cluster8252,CAGL0M08536g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YKL162C', 'K_lactis': 'gene:KLLA0_F16060g', 'C_albicans': 'orf19.4820'}"
Cluster8252,gene-YKL162C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0M08536g', 'K_lactis': 'gene:KLLA0_F16060g', 'C_albicans': 'orf19.4820'}"
Cluster8252,gene:KLLA0_F16060g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0M08536g', 'S_cerevisiae': 'gene-YKL162C', 'C_albicans': 'orf19.4820'}"
Cluster8252,orf19.4820,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0M08536g', 'S_cerevisiae': 'gene-YKL162C', 'K_lactis': 'gene:KLLA0_F16060g'}"
Cluster8253,gene:KLLA0_F16148g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YOR051C', 'C_glabrata': 'CAGL0L10164g', 'C_albicans': 'orf19.5812'}"
Cluster8253,gene-YOR051C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F16148g', 'C_glabrata': 'CAGL0L10164g', 'C_albicans': 'orf19.5812'}"
Cluster8253,CAGL0L10164g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F16148g', 'S_cerevisiae': 'gene-YOR051C', 'C_albicans': 'orf19.5812'}"
Cluster8253,orf19.5812,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F16148g', 'S_cerevisiae': 'gene-YOR051C', 'C_glabrata': 'CAGL0L10164g'}"
Cluster8254,orf19.646,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0K05357g', 'S_cerevisiae': 'gene-YPR035W', 'K_lactis': 'gene:KLLA0_E06293g'}"
Cluster8254,CAGL0K05357g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.646', 'S_cerevisiae': 'gene-YPR035W', 'K_lactis': 'gene:KLLA0_E06293g'}"
Cluster8254,gene-YPR035W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.646', 'C_glabrata': 'CAGL0K05357g', 'K_lactis': 'gene:KLLA0_E06293g'}"
Cluster8254,gene:KLLA0_E06293g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.646', 'C_glabrata': 'CAGL0K05357g', 'S_cerevisiae': 'gene-YPR035W'}"
Cluster8255,gene-YOR052C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0L10186g', 'K_lactis': 'gene:KLLA0_F16214g', 'C_albicans': 'orf19.5813'}"
Cluster8255,CAGL0L10186g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YOR052C', 'K_lactis': 'gene:KLLA0_F16214g', 'C_albicans': 'orf19.5813'}"
Cluster8255,gene:KLLA0_F16214g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YOR052C', 'C_glabrata': 'CAGL0L10186g', 'C_albicans': 'orf19.5813'}"
Cluster8255,orf19.5813,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YOR052C', 'C_glabrata': 'CAGL0L10186g', 'K_lactis': 'gene:KLLA0_F16214g'}"
Cluster8256,gene:KLLA0_D09020g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0K07986g', 'S_cerevisiae': 'gene-YPR088C', 'C_albicans': 'orf19.3243'}"
Cluster8256,CAGL0K07986g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09020g', 'S_cerevisiae': 'gene-YPR088C', 'C_albicans': 'orf19.3243'}"
Cluster8256,gene-YPR088C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09020g', 'C_glabrata': 'CAGL0K07986g', 'C_albicans': 'orf19.3243'}"
Cluster8256,orf19.3243,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D09020g', 'C_glabrata': 'CAGL0K07986g', 'S_cerevisiae': 'gene-YPR088C'}"
Cluster8257,orf19.3247,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YJL207C', 'C_glabrata': 'CAGL0I06358g', 'K_lactis': 'gene:KLLA0_C03179g'}"
Cluster8257,gene-YJL207C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3247', 'C_glabrata': 'CAGL0I06358g', 'K_lactis': 'gene:KLLA0_C03179g'}"
Cluster8257,CAGL0I06358g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3247', 'S_cerevisiae': 'gene-YJL207C', 'K_lactis': 'gene:KLLA0_C03179g'}"
Cluster8257,gene:KLLA0_C03179g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3247', 'S_cerevisiae': 'gene-YJL207C', 'C_glabrata': 'CAGL0I06358g'}"
Cluster8259,gene:KLLA0_F24024g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0I02728g', 'S_cerevisiae': 'gene-YHR116W', 'C_albicans': 'orf19.3244'}"
Cluster8259,CAGL0I02728g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F24024g', 'S_cerevisiae': 'gene-YHR116W', 'C_albicans': 'orf19.3244'}"
Cluster8259,gene-YHR116W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F24024g', 'C_glabrata': 'CAGL0I02728g', 'C_albicans': 'orf19.3244'}"
Cluster8259,orf19.3244,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F24024g', 'C_glabrata': 'CAGL0I02728g', 'S_cerevisiae': 'gene-YHR116W'}"
Cluster8262,gene:KLLA0_F13442g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0K11374g', 'S_cerevisiae': 'gene-YDR228C', 'C_albicans': 'orf19.5213'}"
Cluster8262,CAGL0K11374g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F13442g', 'S_cerevisiae': 'gene-YDR228C', 'C_albicans': 'orf19.5213'}"
Cluster8262,gene-YDR228C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F13442g', 'C_glabrata': 'CAGL0K11374g', 'C_albicans': 'orf19.5213'}"
Cluster8262,orf19.5213,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F13442g', 'C_glabrata': 'CAGL0K11374g', 'S_cerevisiae': 'gene-YDR228C'}"
Cluster8264,gene:KLLA0_B02981g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0D00638g', 'S_cerevisiae': 'gene-YDL074C', 'C_albicans': 'orf19.976'}"
Cluster8264,CAGL0D00638g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_B02981g', 'S_cerevisiae': 'gene-YDL074C', 'C_albicans': 'orf19.976'}"
Cluster8264,gene-YDL074C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_B02981g', 'C_glabrata': 'CAGL0D00638g', 'C_albicans': 'orf19.976'}"
Cluster8264,orf19.976,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_B02981g', 'C_glabrata': 'CAGL0D00638g', 'S_cerevisiae': 'gene-YDL074C'}"
Cluster8265,gene:KLLA0_E07019g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YER116C', 'C_glabrata': 'CAGL0G03553g', 'C_albicans': 'orf19.5438'}"
Cluster8265,gene-YER116C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E07019g', 'C_glabrata': 'CAGL0G03553g', 'C_albicans': 'orf19.5438'}"
Cluster8265,CAGL0G03553g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E07019g', 'S_cerevisiae': 'gene-YER116C', 'C_albicans': 'orf19.5438'}"
Cluster8265,orf19.5438,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E07019g', 'S_cerevisiae': 'gene-YER116C', 'C_glabrata': 'CAGL0G03553g'}"
Cluster8266,gene:KLLA0_E18239g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0L05368g', 'S_cerevisiae': 'gene-YKL012W', 'C_albicans': 'orf19.3250'}"
Cluster8266,CAGL0L05368g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E18239g', 'S_cerevisiae': 'gene-YKL012W', 'C_albicans': 'orf19.3250'}"
Cluster8266,gene-YKL012W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E18239g', 'C_glabrata': 'CAGL0L05368g', 'C_albicans': 'orf19.3250'}"
Cluster8266,orf19.3250,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E18239g', 'C_glabrata': 'CAGL0L05368g', 'S_cerevisiae': 'gene-YKL012W'}"
Cluster8267,gene:KLLA0_F20548g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0D04026g', 'S_cerevisiae': 'gene-YGR019W', 'C_albicans': 'orf19.802'}"
Cluster8267,CAGL0D04026g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F20548g', 'S_cerevisiae': 'gene-YGR019W', 'C_albicans': 'orf19.802'}"
Cluster8267,gene-YGR019W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F20548g', 'C_glabrata': 'CAGL0D04026g', 'C_albicans': 'orf19.802'}"
Cluster8267,orf19.802,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F20548g', 'C_glabrata': 'CAGL0D04026g', 'S_cerevisiae': 'gene-YGR019W'}"
Cluster8269,gene:KLLA0_E24091g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0H05687g', 'S_cerevisiae': 'gene-YPL092W', 'C_albicans': 'orf19.1867'}"
Cluster8269,CAGL0H05687g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E24091g', 'S_cerevisiae': 'gene-YPL092W', 'C_albicans': 'orf19.1867'}"
Cluster8269,gene-YPL092W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E24091g', 'C_glabrata': 'CAGL0H05687g', 'C_albicans': 'orf19.1867'}"
Cluster8269,orf19.1867,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E24091g', 'C_glabrata': 'CAGL0H05687g', 'S_cerevisiae': 'gene-YPL092W'}"
Cluster8270,gene:KLLA0_F24420g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0L13090g', 'S_cerevisiae': 'gene-YHR124W', 'C_albicans': 'orf19.513'}"
Cluster8270,CAGL0L13090g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F24420g', 'S_cerevisiae': 'gene-YHR124W', 'C_albicans': 'orf19.513'}"
Cluster8270,gene-YHR124W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F24420g', 'C_glabrata': 'CAGL0L13090g', 'C_albicans': 'orf19.513'}"
Cluster8270,orf19.513,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F24420g', 'C_glabrata': 'CAGL0L13090g', 'S_cerevisiae': 'gene-YHR124W'}"
Cluster8273,gene:KLLA0_E22771g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YEL021W', 'C_glabrata': 'CAGL0I03080g', 'C_albicans': 'orf19.1716'}"
Cluster8273,gene-YEL021W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E22771g', 'C_glabrata': 'CAGL0I03080g', 'C_albicans': 'orf19.1716'}"
Cluster8273,CAGL0I03080g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E22771g', 'S_cerevisiae': 'gene-YEL021W', 'C_albicans': 'orf19.1716'}"
Cluster8273,orf19.1716,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E22771g', 'S_cerevisiae': 'gene-YEL021W', 'C_glabrata': 'CAGL0I03080g'}"
Cluster8275,gene:KLLA0_E13047g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YKR092C', 'C_glabrata': 'CAGL0G02409g', 'C_albicans': 'orf19.2859'}"
Cluster8275,gene-YKR092C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E13047g', 'C_glabrata': 'CAGL0G02409g', 'C_albicans': 'orf19.2859'}"
Cluster8275,CAGL0G02409g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E13047g', 'S_cerevisiae': 'gene-YKR092C', 'C_albicans': 'orf19.2859'}"
Cluster8275,orf19.2859,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E13047g', 'S_cerevisiae': 'gene-YKR092C', 'C_glabrata': 'CAGL0G02409g'}"
Cluster8279,orf19.3276,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C08976g', 'S_cerevisiae': 'gene-YCR057C', 'C_glabrata': 'CAGL0K09284g'}"
Cluster8279,gene:KLLA0_C08976g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3276', 'S_cerevisiae': 'gene-YCR057C', 'C_glabrata': 'CAGL0K09284g'}"
Cluster8279,gene-YCR057C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3276', 'K_lactis': 'gene:KLLA0_C08976g', 'C_glabrata': 'CAGL0K09284g'}"
Cluster8279,CAGL0K09284g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3276', 'K_lactis': 'gene:KLLA0_C08976g', 'S_cerevisiae': 'gene-YCR057C'}"
Cluster8280,orf19.2277,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D03190g', 'S_cerevisiae': 'gene-YPL203W', 'C_glabrata': 'CAGL0G09020g'}"
Cluster8280,gene:KLLA0_D03190g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2277', 'S_cerevisiae': 'gene-YPL203W', 'C_glabrata': 'CAGL0G09020g'}"
Cluster8280,gene-YPL203W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2277', 'K_lactis': 'gene:KLLA0_D03190g', 'C_glabrata': 'CAGL0G09020g'}"
Cluster8280,CAGL0G09020g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2277', 'K_lactis': 'gene:KLLA0_D03190g', 'S_cerevisiae': 'gene-YPL203W'}"
Cluster8281,orf19.7529,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YFL024C', 'C_glabrata': 'CAGL0K12386g', 'K_lactis': 'gene:KLLA0_F25146g'}"
Cluster8281,gene-YFL024C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7529', 'C_glabrata': 'CAGL0K12386g', 'K_lactis': 'gene:KLLA0_F25146g'}"
Cluster8281,CAGL0K12386g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7529', 'S_cerevisiae': 'gene-YFL024C', 'K_lactis': 'gene:KLLA0_F25146g'}"
Cluster8281,gene:KLLA0_F25146g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7529', 'S_cerevisiae': 'gene-YFL024C', 'C_glabrata': 'CAGL0K12386g'}"
Cluster8282,orf19.831,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0E03718g', 'S_cerevisiae': 'gene-YHL025W', 'K_lactis': 'gene:KLLA0_E11441g'}"
Cluster8282,CAGL0E03718g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.831', 'S_cerevisiae': 'gene-YHL025W', 'K_lactis': 'gene:KLLA0_E11441g'}"
Cluster8282,gene-YHL025W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.831', 'C_glabrata': 'CAGL0E03718g', 'K_lactis': 'gene:KLLA0_E11441g'}"
Cluster8282,gene:KLLA0_E11441g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.831', 'C_glabrata': 'CAGL0E03718g', 'S_cerevisiae': 'gene-YHL025W'}"
Cluster8283,orf19.3457,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E24487g', 'S_cerevisiae': 'gene-YBR175W', 'C_glabrata': 'CAGL0M06193g'}"
Cluster8283,gene:KLLA0_E24487g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3457', 'S_cerevisiae': 'gene-YBR175W', 'C_glabrata': 'CAGL0M06193g'}"
Cluster8283,gene-YBR175W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3457', 'K_lactis': 'gene:KLLA0_E24487g', 'C_glabrata': 'CAGL0M06193g'}"
Cluster8283,CAGL0M06193g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3457', 'K_lactis': 'gene:KLLA0_E24487g', 'S_cerevisiae': 'gene-YBR175W'}"
Cluster8286,gene:KLLA0_A03487g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0H06105g', 'S_cerevisiae': 'gene-YOR362C', 'C_albicans': 'orf19.6582'}"
Cluster8286,CAGL0H06105g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A03487g', 'S_cerevisiae': 'gene-YOR362C', 'C_albicans': 'orf19.6582'}"
Cluster8286,gene-YOR362C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A03487g', 'C_glabrata': 'CAGL0H06105g', 'C_albicans': 'orf19.6582'}"
Cluster8286,orf19.6582,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A03487g', 'C_glabrata': 'CAGL0H06105g', 'S_cerevisiae': 'gene-YOR362C'}"
Cluster8288,CAGL0E03784g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YHL029C', 'K_lactis': 'gene:KLLA0_D03861g', 'C_albicans': 'orf19.6769'}"
Cluster8288,gene-YHL029C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0E03784g', 'K_lactis': 'gene:KLLA0_D03861g', 'C_albicans': 'orf19.6769'}"
Cluster8288,gene:KLLA0_D03861g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0E03784g', 'S_cerevisiae': 'gene-YHL029C', 'C_albicans': 'orf19.6769'}"
Cluster8288,orf19.6769,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0E03784g', 'S_cerevisiae': 'gene-YHL029C', 'K_lactis': 'gene:KLLA0_D03861g'}"
Cluster8289,gene:KLLA0_E21407g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0I01210g', 'S_cerevisiae': 'gene-YHR109W', 'C_albicans': 'orf19.7612'}"
Cluster8289,CAGL0I01210g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E21407g', 'S_cerevisiae': 'gene-YHR109W', 'C_albicans': 'orf19.7612'}"
Cluster8289,gene-YHR109W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E21407g', 'C_glabrata': 'CAGL0I01210g', 'C_albicans': 'orf19.7612'}"
Cluster8289,orf19.7612,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E21407g', 'C_glabrata': 'CAGL0I01210g', 'S_cerevisiae': 'gene-YHR109W'}"
Cluster8290,gene-YHR191C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0M07117g', 'K_lactis': 'gene:KLLA0_B04334g', 'C_albicans': 'orf19.576'}"
Cluster8290,CAGL0M07117g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YHR191C', 'K_lactis': 'gene:KLLA0_B04334g', 'C_albicans': 'orf19.576'}"
Cluster8290,gene:KLLA0_B04334g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YHR191C', 'C_glabrata': 'CAGL0M07117g', 'C_albicans': 'orf19.576'}"
Cluster8290,orf19.576,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YHR191C', 'C_glabrata': 'CAGL0M07117g', 'K_lactis': 'gene:KLLA0_B04334g'}"
Cluster8291,orf19.7285,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YGR156W', 'C_glabrata': 'CAGL0E03179g', 'K_lactis': 'gene:KLLA0_F20526g'}"
Cluster8291,gene-YGR156W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7285', 'C_glabrata': 'CAGL0E03179g', 'K_lactis': 'gene:KLLA0_F20526g'}"
Cluster8291,CAGL0E03179g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7285', 'S_cerevisiae': 'gene-YGR156W', 'K_lactis': 'gene:KLLA0_F20526g'}"
Cluster8291,gene:KLLA0_F20526g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7285', 'S_cerevisiae': 'gene-YGR156W', 'C_glabrata': 'CAGL0E03179g'}"
Cluster8293,orf19.2559,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D07546g', 'C_glabrata': 'CAGL0L02629g', 'S_cerevisiae': 'gene-YFL009W'}"
Cluster8293,gene:KLLA0_D07546g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2559', 'C_glabrata': 'CAGL0L02629g', 'S_cerevisiae': 'gene-YFL009W'}"
Cluster8293,CAGL0L02629g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2559', 'K_lactis': 'gene:KLLA0_D07546g', 'S_cerevisiae': 'gene-YFL009W'}"
Cluster8293,gene-YFL009W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2559', 'K_lactis': 'gene:KLLA0_D07546g', 'C_glabrata': 'CAGL0L02629g'}"
Cluster8296,gene:KLLA0_F21692g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0M01760g', 'S_cerevisiae': 'gene-YOR153W', 'C_albicans': 'orf19.6000'}"
Cluster8296,CAGL0M01760g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F21692g', 'S_cerevisiae': 'gene-YOR153W', 'C_albicans': 'orf19.6000'}"
Cluster8296,gene-YOR153W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F21692g', 'C_glabrata': 'CAGL0M01760g', 'C_albicans': 'orf19.6000'}"
Cluster8296,orf19.6000,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F21692g', 'C_glabrata': 'CAGL0M01760g', 'S_cerevisiae': 'gene-YOR153W'}"
Cluster8297,gene:KLLA0_E11331g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0K12188g', 'S_cerevisiae': 'gene-YBR103W', 'C_albicans': 'orf19.132'}"
Cluster8297,CAGL0K12188g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E11331g', 'S_cerevisiae': 'gene-YBR103W', 'C_albicans': 'orf19.132'}"
