species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_C10593g,C. albicans,orf19.477,Cluster8315
K. lactis,gene:KLLA0_C16753g,C. albicans,orf19.596.1,Cluster8316
C. albicans,orf19.6322,K. lactis,gene:KLLA0_A11352g,Cluster8318
K. lactis,gene:KLLA0_E09857g,C. albicans,orf19.5879,Cluster8319
K. lactis,gene:KLLA0_C12694g,C. albicans,orf19.3283,Cluster8320
K. lactis,gene:KLLA0_E16677g,C. albicans,orf19.5660,Cluster8321
K. lactis,gene:KLLA0_E08999g,C. albicans,orf19.1734,Cluster8322
K. lactis,gene:KLLA0_D19933g,C. albicans,orf19.4633,Cluster8323
C. albicans,orf19.5651,K. lactis,gene:KLLA0_D10758g,Cluster8324
K. lactis,gene:KLLA0_E07019g,C. albicans,orf19.5438,Cluster8325
K. lactis,gene:KLLA0_E17711g,C. albicans,orf19.7644,Cluster8326
C. albicans,orf19.7322,K. lactis,gene:KLLA0_C16159g,Cluster8333
K. lactis,gene:KLLA0_C07557g,C. albicans,orf19.6934,Cluster8334
C. albicans,orf19.4812,K. lactis,gene:KLLA0_F11418g,Cluster8339
C. albicans,orf19.6886,K. lactis,gene:KLLA0_F11506g,Cluster8340
C. albicans,orf19.2447,K. lactis,gene:KLLA0_F14080g,Cluster8341
K. lactis,gene:KLLA0_F10219g,C. albicans,orf19.7664,Cluster8344
C. albicans,orf19.7239,K. lactis,gene:KLLA0_D08184g,Cluster8353
K. lactis,gene:KLLA0_D05357g,C. albicans,orf19.5007,Cluster8362
C. albicans,orf19.1990,K. lactis,gene:KLLA0_C10967g,Cluster8363
C. albicans,orf19.109,K. lactis,gene:KLLA0_E24267g,Cluster8364
K. lactis,gene:KLLA0_E09395g,C. albicans,orf19.7598,Cluster8365
K. lactis,gene:KLLA0_C11979g,C. albicans,orf19.6828,Cluster8366
C. albicans,orf19.1865,K. lactis,gene:KLLA0_C10615g,Cluster8367
K. lactis,gene:KLLA0_D08668g,C. albicans,orf19.5159,Cluster8368
K. lactis,gene:KLLA0_E16699g,C. albicans,orf19.879,Cluster8369
K. lactis,gene:KLLA0_E03147g,C. albicans,orf19.3219,Cluster8370
C. albicans,orf19.7514,K. lactis,gene:KLLA0_A00484g,Cluster8371
C. albicans,orf19.2489,K. lactis,gene:KLLA0_E20769g,Cluster8396
K. lactis,gene:KLLA0_E20659g,C. albicans,orf19.2494,Cluster8397
C. albicans,orf19.2101,K. lactis,gene:KLLA0_A04796g,Cluster8398
C. albicans,orf19.6403,K. lactis,gene:KLLA0_F07931g,Cluster8399
K. lactis,gene:KLLA0_E01849g,C. albicans,orf19.422,Cluster8402
C. albicans,orf19.3166,K. lactis,gene:KLLA0_F17930g,Cluster8403
C. albicans,orf19.138,K. lactis,gene:KLLA0_B06864g,Cluster8404
C. albicans,orf19.4516,K. lactis,gene:KLLA0_F11297g,Cluster8405
K. lactis,gene:KLLA0_D06303g,C. albicans,orf19.17,Cluster8406
K. lactis,gene:KLLA0_F03509g,C. albicans,orf19.4177,Cluster8407
K. lactis,gene:KLLA0_A10197g,C. albicans,orf19.4701,Cluster8408
K. lactis,gene:KLLA0_B06391g,C. albicans,orf19.4864,Cluster8411
K. lactis,gene:KLLA0_F10956g,C. albicans,orf19.5296,Cluster8412
K. lactis,gene:KLLA0_E21891g,C. albicans,orf19.339,Cluster8413
K. lactis,gene:KLLA0_C18447g,C. albicans,orf19.5093,Cluster8416
K. lactis,gene:KLLA0_E18767g,C. albicans,orf19.5871,Cluster8417
K. lactis,gene:KLLA0_D17424g,C. albicans,orf19.1378,Cluster8418
K. lactis,gene:KLLA0_D03036g,C. albicans,orf19.2983,Cluster8419
C. albicans,orf19.1394,K. lactis,gene:KLLA0_F10153g,Cluster8420
K. lactis,gene:KLLA0_D13728g,C. albicans,orf19.1390,Cluster8421
K. lactis,gene:KLLA0_C02915g,C. albicans,orf19.1648,Cluster8422
K. lactis,gene:KLLA0_A01089g,C. albicans,orf19.1420,Cluster8423
C. albicans,orf19.2973,K. lactis,gene:KLLA0_A03641g,Cluster8424
C. albicans,orf19.2927,K. lactis,gene:KLLA0_A06215g,Cluster8425
K. lactis,gene:KLLA0_A01023g,C. albicans,orf19.1418,Cluster8426
C. albicans,orf19.4373,K. lactis,gene:KLLA0_C15213g,Cluster8427
K. lactis,gene:KLLA0_A02761g,C. albicans,orf19.2930,Cluster8428
K. lactis,gene:KLLA0_B05467g,C. albicans,orf19.2998,Cluster8430
C. albicans,orf19.1860,K. lactis,gene:KLLA0_A05478g,Cluster8442
C. albicans,orf19.5970,K. lactis,gene:KLLA0_F14256g,Cluster8443
C. albicans,orf19.3021,K. lactis,gene:KLLA0_B12441g,Cluster8444
K. lactis,gene:KLLA0_B14080g,C. albicans,orf19.2286,Cluster8445
K. lactis,gene:KLLA0_C01210g,C. albicans,orf19.6826,Cluster8446
C. albicans,orf19.2795,K. lactis,gene:KLLA0_E01277g,Cluster8447
K. lactis,gene:KLLA0_C03674g,C. albicans,orf19.7661,Cluster8448
C. albicans,orf19.137,K. lactis,gene:KLLA0_B06820g,Cluster8449
K. lactis,gene:KLLA0_F14124g,C. albicans,orf19.5160,Cluster8450
K. lactis,gene:KLLA0_A01155g,C. albicans,orf19.642,Cluster8451
C. albicans,orf19.6442,K. lactis,gene:KLLA0_A05280g,Cluster8465
C. albicans,orf19.6250,K. lactis,gene:KLLA0_B11297g,Cluster8467
K. lactis,gene:KLLA0_E05567g,C. albicans,orf19.2770.1,Cluster8468
C. albicans,orf19.5941,K. lactis,gene:KLLA0_B04950g,Cluster8469
C. albicans,orf19.5423,K. lactis,gene:KLLA0_D14289g,Cluster8470
K. lactis,gene:KLLA0_D02772g,C. albicans,orf19.2984,Cluster8471
K. lactis,gene:KLLA0_C14806g,C. albicans,orf19.7548,Cluster8472
K. lactis,gene:KLLA0_E07129g,C. albicans,orf19.232,Cluster8473
K. lactis,gene:KLLA0_C03630g,C. albicans,orf19.3400,Cluster8474
C. albicans,orf19.4342,K. lactis,gene:KLLA0_A03091g,Cluster8475
K. lactis,gene:KLLA0_F10043g,C. albicans,orf19.5307,Cluster8498
C. albicans,orf19.6849,K. lactis,gene:KLLA0_D11726g,Cluster8521
K. lactis,gene:KLLA0_F22968g,C. albicans,orf19.4735,Cluster8534
C. albicans,orf19.4176,K. lactis,gene:KLLA0_D12782g,Cluster8535
K. lactis,gene:KLLA0_A10923g,C. albicans,orf19.5167,Cluster8537
C. albicans,orf19.1471,K. lactis,gene:KLLA0_D05082g,Cluster8538
K. lactis,gene:KLLA0_F11660g,C. albicans,orf19.5166,Cluster8539
K. lactis,gene:KLLA0_D18502g,C. albicans,orf19.3129,Cluster8542
C. albicans,orf19.2117,K. lactis,gene:KLLA0_E18701g,Cluster855
K. lactis,gene:KLLA0_D02574g,C. albicans,orf19.4181,Cluster8552
K. lactis,gene:KLLA0_C05104g,C. albicans,orf19.4180,Cluster8555
K. lactis,gene:KLLA0_F20746g,C. albicans,orf19.3132,Cluster8556
K. lactis,gene:KLLA0_F02926g,C. albicans,orf19.2385,Cluster8557
K. lactis,gene:KLLA0_C10692g,C. albicans,orf19.2264,Cluster8559
C. albicans,orf19.2599,K. lactis,gene:KLLA0_C13431g,Cluster856
C. albicans,orf19.2384,K. lactis,gene:KLLA0_F02904g,Cluster8560
K. lactis,gene:KLLA0_E01673g,C. albicans,orf19.4265,Cluster8561
K. lactis,gene:KLLA0_B04994g,C. albicans,orf19.5643,Cluster8562
C. albicans,orf19.5117,K. lactis,gene:KLLA0_C05566g,Cluster8563
C. albicans,orf19.7242,K. lactis,gene:KLLA0_F27137g,Cluster8564
K. lactis,gene:KLLA0_F25894g,C. albicans,orf19.4578,Cluster8565
C. albicans,orf19.6136,K. lactis,gene:KLLA0_B05181g,Cluster8566
C. albicans,orf19.5921,K. lactis,gene:KLLA0_E02817g,Cluster8567
K. lactis,gene:KLLA0_D19855g,C. albicans,orf19.4754,Cluster8568
K. lactis,gene:KLLA0_E06953g,C. albicans,orf19.4772,Cluster8569
C. albicans,orf19.97,K. lactis,gene:KLLA0_C02365g,Cluster858
K. lactis,gene:KLLA0_F27533g,C. albicans,orf19.3302,Cluster8585
C. albicans,orf19.4952.1,K. lactis,gene:KLLA0_C01045g,Cluster8586
C. albicans,orf19.1030,K. lactis,gene:KLLA0_B04664g,Cluster8587
C. albicans,orf19.7563,K. lactis,gene:KLLA0_E04797g,Cluster8588
K. lactis,gene:KLLA0_A11704g,C. albicans,orf19.6452,Cluster8589
C. albicans,orf19.2445,K. lactis,gene:KLLA0_B14685g,Cluster859
K. lactis,gene:KLLA0_A02453g,C. albicans,orf19.2351,Cluster8590
K. lactis,gene:KLLA0_E18833g,C. albicans,orf19.5618,Cluster8591
C. albicans,orf19.7362,K. lactis,gene:KLLA0_E03697g,Cluster8593
K. lactis,gene:KLLA0_C02343g,C. albicans,orf19.111,Cluster860
K. lactis,gene:KLLA0_C09152g,C. albicans,orf19.2248,Cluster8608
C. albicans,orf19.980,K. lactis,gene:KLLA0_B02805g,Cluster861
C. albicans,orf19.3548.1,K. lactis,gene:KLLA0_D07634g,Cluster8612
C. albicans,orf19.5663,K. lactis,gene:KLLA0_F27049g,Cluster8613
K. lactis,gene:KLLA0_F07601g,C. albicans,orf19.6405,Cluster8614
C. albicans,orf19.3345,K. lactis,gene:KLLA0_A02189g,Cluster8615
K. lactis,gene:KLLA0_F13596g,C. albicans,orf19.1618,Cluster8616
K. lactis,gene:KLLA0_B13948g,C. albicans,orf19.2290,Cluster8618
C. albicans,orf19.2555,K. lactis,gene:KLLA0_D01903g,Cluster8619
C. albicans,orf19.6464,K. lactis,gene:KLLA0_B14168g,Cluster862
K. lactis,gene:KLLA0_C10186g,C. albicans,orf19.7420,Cluster8620
K. lactis,gene:KLLA0_C10186g,C. albicans,orf19.7397.3,Cluster8620
C. albicans,orf19.357,K. lactis,gene:KLLA0_D16302g,Cluster8621
K. lactis,gene:KLLA0_F13244g,C. albicans,orf19.4268,Cluster8623
K. lactis,gene:KLLA0_E22265g,C. albicans,orf19.30,Cluster8624
C. albicans,orf19.429,K. lactis,gene:KLLA0_A07359g,Cluster8625
K. lactis,gene:KLLA0_C16423g,C. albicans,orf19.2713,Cluster8626
K. lactis,gene:KLLA0_F17094g,C. albicans,orf19.2926,Cluster8627
C. albicans,orf19.1358,K. lactis,gene:KLLA0_D14113g,Cluster8628
K. lactis,gene:KLLA0_C09911g,C. albicans,orf19.7389,Cluster8629
K. lactis,gene:KLLA0_F13288g,C. albicans,orf19.6948,Cluster863
C. albicans,orf19.5260,K. lactis,gene:KLLA0_C09284g,Cluster8630
C. albicans,orf19.668,K. lactis,gene:KLLA0_C01848g,Cluster8631
K. lactis,gene:KLLA0_C01870g,C. albicans,orf19.667.1,Cluster8632
K. lactis,gene:KLLA0_D19162g,C. albicans,orf19.6324,Cluster864
C. albicans,orf19.7523,K. lactis,gene:KLLA0_B11902g,Cluster865
C. albicans,orf19.2988,K. lactis,gene:KLLA0_F23441g,Cluster8657
C. albicans,orf19.6871,K. lactis,gene:KLLA0_F17545g,Cluster8658
C. albicans,orf19.1538,K. lactis,gene:KLLA0_A10681g,Cluster8659
K. lactis,gene:KLLA0_C13013g,C. albicans,orf19.1963,Cluster866
K. lactis,gene:KLLA0_E03653g,C. albicans,orf19.922,Cluster8666
K. lactis,gene:KLLA0_D11242g,C. albicans,orf19.5178,Cluster8667
C. albicans,orf19.1966,K. lactis,gene:KLLA0_F05962g,Cluster867
C. albicans,orf19.6663,K. lactis,gene:KLLA0_B06182g,Cluster8674
C. albicans,orf19.1782,K. lactis,gene:KLLA0_D13816g,Cluster8675
K. lactis,gene:KLLA0_D13816g,C. albicans,orf19.1372,Cluster8675
C. albicans,orf19.4006,K. lactis,gene:KLLA0_C14674g,Cluster8677
C. albicans,orf19.4006,K. lactis,gene:KLLA0_D18733g,Cluster8677
C. albicans,orf19.6086,K. lactis,gene:KLLA0_F23529g,Cluster8678
C. albicans,orf19.6086,K. lactis,gene:KLLA0_D14201g,Cluster8678
K. lactis,gene:KLLA0_D16500g,C. albicans,orf19.6966,Cluster8679
C. albicans,orf19.7041,K. lactis,gene:KLLA0_A03663g,Cluster868
C. albicans,orf19.6574,K. lactis,gene:KLLA0_C19206g,Cluster8680
K. lactis,gene:KLLA0_C06743g,C. albicans,orf19.554,Cluster8681
C. albicans,orf19.7612,K. lactis,gene:KLLA0_E21407g,Cluster8685
K. lactis,gene:KLLA0_E23695g,C. albicans,orf19.4506,Cluster869
C. albicans,orf19.2483,K. lactis,gene:KLLA0_A06149g,Cluster8690
K. lactis,gene:KLLA0_C12300g,C. albicans,orf19.5526,Cluster8691
K. lactis,gene:KLLA0_F24200g,C. albicans,orf19.4337,Cluster8694
K. lactis,gene:KLLA0_F16621g,C. albicans,orf19.1659,Cluster8696
C. albicans,orf19.772,K. lactis,gene:KLLA0_F05489g,Cluster870
K. lactis,gene:KLLA0_E06997g,C. albicans,orf19.3504,Cluster8701
K. lactis,gene:KLLA0_D03839g,C. albicans,orf19.2407,Cluster871
K. lactis,gene:KLLA0_C03564g,C. albicans,orf19.5241,Cluster8718
C. albicans,orf19.4537,K. lactis,gene:KLLA0_F09361g,Cluster8719
K. lactis,gene:KLLA0_F00330g,C. albicans,orf19.366,Cluster872
C. albicans,orf19.2185,K. lactis,gene:KLLA0_F10593g,Cluster8720
C. albicans,orf19.3556,K. lactis,gene:KLLA0_C04279g,Cluster8721
C. albicans,orf19.3865,K. lactis,gene:KLLA0_D04862g,Cluster8722
C. albicans,orf19.121,K. lactis,gene:KLLA0_B07821g,Cluster8725
C. albicans,orf19.7547,K. lactis,gene:KLLA0_C14542g,Cluster8726
K. lactis,gene:KLLA0_E04489g,C. albicans,orf19.1802,Cluster8735
C. albicans,orf19.4788,K. lactis,gene:KLLA0_C07997g,Cluster8736
K. lactis,gene:KLLA0_F11748g,C. albicans,orf19.2163,Cluster8737
C. albicans,orf19.5097,K. lactis,gene:KLLA0_D01452g,Cluster8739
C. albicans,orf19.1961,K. lactis,gene:KLLA0_C13035g,Cluster874
C. albicans,orf19.3753,K. lactis,gene:KLLA0_E20307g,Cluster8741
K. lactis,gene:KLLA0_F05775g,C. albicans,orf19.1340,Cluster8742
K. lactis,gene:KLLA0_F13904g,C. albicans,orf19.4450,Cluster8743
C. albicans,orf19.7484,K. lactis,gene:KLLA0_C04235g,Cluster8744
C. albicans,orf19.3844,K. lactis,gene:KLLA0_E13707g,Cluster8745
C. albicans,orf19.4143,K. lactis,gene:KLLA0_D05445g,Cluster8746
K. lactis,gene:KLLA0_D14157g,C. albicans,orf19.2299,Cluster8747
C. albicans,orf19.6773,K. lactis,gene:KLLA0_E00727g,Cluster8748
C. albicans,orf19.1949,K. lactis,gene:KLLA0_B13277g,Cluster875
C. albicans,orf19.6039,K. lactis,gene:KLLA0_F17798g,Cluster8759
K. lactis,gene:KLLA0_F18700g,C. albicans,orf19.1516,Cluster8760
K. lactis,gene:KLLA0_D12738g,C. albicans,orf19.385,Cluster8761
K. lactis,gene:KLLA0_C16621g,C. albicans,orf19.317,Cluster8762
K. lactis,gene:KLLA0_E03785g,C. albicans,orf19.1800,Cluster8764
C. albicans,orf19.4195,K. lactis,gene:KLLA0_B08547g,Cluster8765
K. lactis,gene:KLLA0_C04884g,C. albicans,orf19.7330,Cluster8766
K. lactis,gene:KLLA0_E00881g,C. albicans,orf19.6008,Cluster8767
K. lactis,gene:KLLA0_B12738g,C. albicans,orf19.1923,Cluster8768
C. albicans,orf19.1424,K. lactis,gene:KLLA0_E01321g,Cluster877
C. albicans,orf19.6554,K. lactis,gene:KLLA0_D06985g,Cluster8770
K. lactis,gene:KLLA0_D16830g,C. albicans,orf19.814,Cluster8771
C. albicans,orf19.2942,K. lactis,gene:KLLA0_E16281g,Cluster8772
C. albicans,orf19.4679,K. lactis,gene:KLLA0_C15873g,Cluster8773
C. albicans,orf19.7357,K. lactis,gene:KLLA0_E08757g,Cluster8774
K. lactis,gene:KLLA0_E09549g,C. albicans,orf19.5049,Cluster8775
K. lactis,gene:KLLA0_C10318g,C. albicans,orf19.7646,Cluster8776
K. lactis,gene:KLLA0_C04576g,C. albicans,orf19.3393,Cluster8777
K. lactis,gene:KLLA0_E13509g,C. albicans,orf19.2660,Cluster8778
K. lactis,gene:KLLA0_B11143g,C. albicans,orf19.2820,Cluster878
C. albicans,orf19.3795,K. lactis,gene:KLLA0_F27093g,Cluster8780
K. lactis,gene:KLLA0_D09647g,C. albicans,orf19.4581,Cluster8781
K. lactis,gene:KLLA0_E01167g,C. albicans,orf19.6180,Cluster879
C. albicans,orf19.1396,K. lactis,gene:KLLA0_F27555g,Cluster8796
C. albicans,orf19.905,K. lactis,gene:KLLA0_E08559g,Cluster8798
C. albicans,orf19.4759,K. lactis,gene:KLLA0_F03641g,Cluster880
K. lactis,gene:KLLA0_F26422g,C. albicans,orf19.5827,Cluster8800
K. lactis,gene:KLLA0_F08789g,C. albicans,orf19.4315,Cluster8801
C. albicans,orf19.2422,K. lactis,gene:KLLA0_F10395g,Cluster8802
K. lactis,gene:KLLA0_C08701g,C. albicans,orf19.3411,Cluster8804
C. albicans,orf19.1828,K. lactis,gene:KLLA0_E22375g,Cluster8805
C. albicans,orf19.4627,K. lactis,gene:KLLA0_C12771g,Cluster8806
K. lactis,gene:KLLA0_F00484g,C. albicans,orf19.5299,Cluster8808
C. albicans,orf19.6557,K. lactis,gene:KLLA0_D12628g,Cluster881
K. lactis,gene:KLLA0_B02354g,C. albicans,orf19.7326,Cluster8812
K. lactis,gene:KLLA0_C00869g,C. albicans,orf19.5576,Cluster8814
C. albicans,orf19.1534,K. lactis,gene:KLLA0_A06644g,Cluster8815
K. lactis,gene:KLLA0_F21604g,C. albicans,orf19.1164,Cluster8816
K. lactis,gene:KLLA0_B08800g,C. albicans,orf19.5169,Cluster882
C. albicans,orf19.2455,K. lactis,gene:KLLA0_F01991g,Cluster883
C. albicans,orf19.6587,K. lactis,gene:KLLA0_D16632g,Cluster8834
K. lactis,gene:KLLA0_D05489g,C. albicans,orf19.4213,Cluster8836
K. lactis,gene:KLLA0_C14476g,C. albicans,orf19.6327,Cluster8838
K. lactis,gene:KLLA0_E17007g,C. albicans,orf19.5067,Cluster8839
C. albicans,orf19.6255,K. lactis,gene:KLLA0_B11253g,Cluster884
C. albicans,orf19.5399,K. lactis,gene:KLLA0_B14498g,Cluster8844
C. albicans,orf19.1298,K. lactis,gene:KLLA0_E09087g,Cluster885
C. albicans,orf19.6558,K. lactis,gene:KLLA0_E04885g,Cluster886
K. lactis,gene:KLLA0_C10274g,C. albicans,orf19.2760,Cluster8860
C. albicans,orf19.6314,K. lactis,gene:KLLA0_D07139g,Cluster8861
C. albicans,orf19.2756,K. lactis,gene:KLLA0_E05611g,Cluster8863
C. albicans,orf19.780,K. lactis,gene:KLLA0_E08119g,Cluster8864
C. albicans,orf19.544.1,K. lactis,gene:KLLA0_B11836g,Cluster8865
C. albicans,orf19.7452,K. lactis,gene:KLLA0_F10681g,Cluster8866
K. lactis,gene:KLLA0_F10659g,C. albicans,orf19.7454,Cluster8867
C. albicans,orf19.4004,K. lactis,gene:KLLA0_F22583g,Cluster8868
K. lactis,gene:KLLA0_E08471g,C. albicans,orf19.2528,Cluster8906
C. albicans,orf19.7038,K. lactis,gene:KLLA0_C06006g,Cluster8907
K. lactis,gene:KLLA0_B13926g,C. albicans,orf19.889,Cluster8908
K. lactis,gene:KLLA0_D12958g,C. albicans,orf19.6515,Cluster8909
C. albicans,orf19.3658,K. lactis,gene:KLLA0_F12650g,Cluster8910
K. lactis,gene:KLLA0_B13860g,C. albicans,orf19.2287,Cluster8913
C. albicans,orf19.2487,K. lactis,gene:KLLA0_B06710g,Cluster8914
C. albicans,orf19.81,K. lactis,gene:KLLA0_D14993g,Cluster8915
C. albicans,orf19.939,K. lactis,gene:KLLA0_B06435g,Cluster8916
C. albicans,orf19.1304,K. lactis,gene:KLLA0_E12739g,Cluster8917
K. lactis,gene:KLLA0_E22551g,C. albicans,orf19.5892,Cluster8928
C. albicans,orf19.2415,K. lactis,gene:KLLA0_F07975g,Cluster8931
K. lactis,gene:KLLA0_B11099g,C. albicans,orf19.6247,Cluster8932
K. lactis,gene:KLLA0_C18282g,C. albicans,orf19.7497,Cluster8933
K. lactis,gene:KLLA0_B04796g,C. albicans,orf19.6867,Cluster8934
C. albicans,orf19.489,K. lactis,gene:KLLA0_C09757g,Cluster8935
C. albicans,orf19.2411,K. lactis,gene:KLLA0_F07777g,Cluster8936
K. lactis,gene:KLLA0_B01375g,C. albicans,orf19.6166,Cluster8937
C. albicans,orf19.3478,K. lactis,gene:KLLA0_B02266g,Cluster8938
K. lactis,gene:KLLA0_B13321g,C. albicans,orf19.946,Cluster8939
K. lactis,gene:KLLA0_E09791g,C. albicans,orf19.5021,Cluster8940
K. lactis,gene:KLLA0_F06941g,C. albicans,orf19.3704,Cluster8941
C. albicans,orf19.2928,K. lactis,gene:KLLA0_C12111g,Cluster8942
K. lactis,gene:KLLA0_F06094g,C. albicans,orf19.1362,Cluster8944
C. albicans,orf19.2000,K. lactis,gene:KLLA0_F27181g,Cluster8945
C. albicans,orf19.76,K. lactis,gene:KLLA0_C00737g,Cluster8966
C. albicans,orf19.135,K. lactis,gene:KLLA0_E11353g,Cluster8991
K. lactis,gene:KLLA0_C04642g,C. albicans,orf19.5488,Cluster8994
K. lactis,gene:KLLA0_E17469g,C. albicans,orf19.1349,Cluster8995
K. lactis,gene:KLLA0_D15895g,C. albicans,orf19.4024,Cluster8996
C. albicans,orf19.4468,K. lactis,gene:KLLA0_D18117g,Cluster8997
C. albicans,orf19.4022,K. lactis,gene:KLLA0_F25080g,Cluster8998
K. lactis,gene:KLLA0_F18744g,C. albicans,orf19.1517,Cluster8999
K. lactis,gene:KLLA0_C12903g,C. albicans,orf19.5987,Cluster9000
C. albicans,orf19.332,K. lactis,gene:KLLA0_F17996g,Cluster9001
C. albicans,orf19.3586,K. lactis,gene:KLLA0_E17447g,Cluster9002
K. lactis,gene:KLLA0_A05700g,C. albicans,orf19.3325.3,Cluster9003
C. albicans,orf19.4060,K. lactis,gene:KLLA0_F06556g,Cluster9004
C. albicans,orf19.3407,K. lactis,gene:KLLA0_C08756g,Cluster9007
K. lactis,gene:KLLA0_F02992g,C. albicans,orf19.547,Cluster901
K. lactis,gene:KLLA0_E08735g,C. albicans,orf19.7358,Cluster9024
C. albicans,orf19.428,K. lactis,gene:KLLA0_F01507g,Cluster9025
K. lactis,gene:KLLA0_E03587g,C. albicans,orf19.1196,Cluster9026
K. lactis,gene:KLLA0_B13112g,C. albicans,orf19.844,Cluster9027
C. albicans,orf19.5162,K. lactis,gene:KLLA0_F14190g,Cluster9028
C. albicans,orf19.3945,K. lactis,gene:KLLA0_E06227g,Cluster9029
K. lactis,gene:KLLA0_F16731g,C. albicans,orf19.2888,Cluster903
C. albicans,orf19.5276,K. lactis,gene:KLLA0_D03674g,Cluster9030
K. lactis,gene:KLLA0_C14278g,C. albicans,orf19.4347,Cluster9031
C. albicans,orf19.5459,K. lactis,gene:KLLA0_F15158g,Cluster9033
K. lactis,gene:KLLA0_D03751g,C. albicans,orf19.5449,Cluster9034
K. lactis,gene:KLLA0_E16743g,C. albicans,orf19.926,Cluster904
C. albicans,orf19.5279,K. lactis,gene:KLLA0_F08349g,Cluster9046
C. albicans,orf19.1553,K. lactis,gene:KLLA0_B04587g,Cluster905
C. albicans,orf19.166,K. lactis,gene:KLLA0_F04609g,Cluster9057
C. albicans,orf19.4106,K. lactis,gene:KLLA0_B03828g,Cluster906
C. albicans,orf19.2167,K. lactis,gene:KLLA0_F26070g,Cluster9066
C. albicans,orf19.3265.1,K. lactis,gene:KLLA0_F19646g,Cluster9067
C. albicans,orf19.4761,K. lactis,gene:KLLA0_F14663g,Cluster9068
C. albicans,orf19.652,K. lactis,gene:KLLA0_A01320g,Cluster907
K. lactis,gene:KLLA0_F06204g,C. albicans,orf19.5865,Cluster9070
K. lactis,gene:KLLA0_F26224g,C. albicans,orf19.107,Cluster9071
C. albicans,orf19.1687,K. lactis,gene:KLLA0_B00561g,Cluster9072
C. albicans,orf19.2818,K. lactis,gene:KLLA0_A07733g,Cluster9073
C. albicans,orf19.697,K. lactis,gene:KLLA0_A08382g,Cluster9074
C. albicans,orf19.5912,K. lactis,gene:KLLA0_E12519g,Cluster9075
C. albicans,orf19.7012,K. lactis,gene:KLLA0_F27247g,Cluster9076
C. albicans,orf19.6340,K. lactis,gene:KLLA0_F21098g,Cluster9077
K. lactis,gene:KLLA0_F23463g,C. albicans,orf19.2510,Cluster9078
C. albicans,orf19.4392,K. lactis,gene:KLLA0_B09680g,Cluster9079
K. lactis,gene:KLLA0_C16731g,C. albicans,orf19.1444,Cluster908
K. lactis,gene:KLLA0_D10637g,C. albicans,orf19.2809,Cluster9080
K. lactis,gene:KLLA0_E17051g,C. albicans,orf19.2799,Cluster9081
C. albicans,orf19.4677,K. lactis,gene:KLLA0_A02145g,Cluster9086
K. lactis,gene:KLLA0_D07117g,C. albicans,orf19.3516,Cluster9087
K. lactis,gene:KLLA0_C08888g,C. albicans,orf19.2495,Cluster9088
K. lactis,gene:KLLA0_C14069g,C. albicans,orf19.2495,Cluster9088
K. lactis,gene:KLLA0_C00484g,C. albicans,orf19.658,Cluster909
C. albicans,orf19.7648,K. lactis,gene:KLLA0_C10340g,Cluster9090
C. albicans,orf19.6691,K. lactis,gene:KLLA0_F21802g,Cluster9091
C. albicans,orf19.2643,K. lactis,gene:KLLA0_B03476g,Cluster9092
K. lactis,gene:KLLA0_B10010g,C. albicans,orf19.2849,Cluster9093
C. albicans,orf19.580,K. lactis,gene:KLLA0_C02827g,Cluster9094
K. lactis,gene:KLLA0_C02805g,C. albicans,orf19.3182,Cluster9095
K. lactis,gene:KLLA0_C16379g,C. albicans,orf19.2715,Cluster9096
C. albicans,orf19.6023,K. lactis,gene:KLLA0_F04279g,Cluster9097
K. lactis,gene:KLLA0_C00440g,C. albicans,orf19.1996,Cluster9098
C. albicans,orf19.5105,K. lactis,gene:KLLA0_F07579g,Cluster91
C. albicans,orf19.5666,K. lactis,gene:KLLA0_F26873g,Cluster910
K. lactis,gene:KLLA0_B13970g,C. albicans,orf19.7037,Cluster911
K. lactis,gene:KLLA0_C15059g,C. albicans,orf19.2601,Cluster9116
K. lactis,gene:KLLA0_F24310g,C. albicans,orf19.511,Cluster912
C. albicans,orf19.947,K. lactis,gene:KLLA0_B13365g,Cluster913
K. lactis,gene:KLLA0_B00539g,C. albicans,orf19.3331,Cluster914
C. albicans,orf19.5982,K. lactis,gene:KLLA0_A07227g,Cluster915
C. albicans,orf19.2014,K. lactis,gene:KLLA0_E04181g,Cluster9159
C. albicans,orf19.4650,K. lactis,gene:KLLA0_F12364g,Cluster916
C. albicans,orf19.2179.2,K. lactis,gene:KLLA0_B08173g,Cluster9160
C. albicans,orf19.5751,K. lactis,gene:KLLA0_B05621g,Cluster9161
K. lactis,gene:KLLA0_D02926g,C. albicans,orf19.1977,Cluster9168
C. albicans,orf19.3782,K. lactis,gene:KLLA0_F09581g,Cluster9170
C. albicans,orf19.5832,K. lactis,gene:KLLA0_B04158g,Cluster9172
C. albicans,orf19.5832,K. lactis,gene:KLLA0_C06655g,Cluster9172
C. albicans,orf19.1124.2,K. lactis,gene:KLLA0_F22836g,Cluster9176
K. lactis,gene:KLLA0_E23497g,C. albicans,orf19.537,Cluster9181
C. albicans,orf19.1701,K. lactis,gene:KLLA0_C13541g,Cluster9191
C. albicans,orf19.3342,K. lactis,gene:KLLA0_E03169g,Cluster92
K. lactis,gene:KLLA0_F21054g,C. albicans,orf19.4914,Cluster9210
