cgla_gene,scer_gene,cgla_cluster,scer_cluster
CAGL0F02387g,YCR037C,Cluster9807,Cluster10828
CAGL0B01287g,YCR038C,Cluster6948,Cluster7403
CAGL0B01287g,YCR038C,Cluster6948,Cluster7403
CAGL0L00297g,YCR042C,Cluster11099,Cluster11293
CAGL0L00297g,YCR042C,Cluster11099,Cluster11293
CAGL0M11880g,YCR044C,Cluster5166,Cluster10578
CAGL0M11880g,YCR044C,Cluster5166,Cluster10578
CAGL0C02717g,YAL009W,Cluster10314,Cluster293
CAGL0C02717g,YAL009W,Cluster10314,Cluster293
CAGL0L10802g,YCR045C,Cluster7214,Cluster1779
CAGL0L10802g,YCR045C,Cluster7214,Cluster1779
CAGL0L10824g,YCR046C,Cluster8115,Cluster10432
CAGL0L10824g,YCR046C,Cluster8115,Cluster10432
CAGL0L10846g,YCR047C,Cluster1266,Cluster867
CAGL0L10846g,YCR047C,Cluster1266,Cluster867
CAGL0C02981g,YCR048W,Cluster7813,Cluster8608
CAGL0C02981g,YCR048W,Cluster7813,Cluster8608
CAGL0C03025g,YCR052W,Cluster11588,Cluster4555
CAGL0C03025g,YCR052W,Cluster11588,Cluster4555
CAGL0K09328g,YCR053W,Cluster5880,Cluster8218
CAGL0K09328g,YCR053W,Cluster5880,Cluster8218
CAGL0K09306g,YCR054C,Cluster9415,Cluster10727
CAGL0K09306g,YCR054C,Cluster9415,Cluster10727
CAGL0C02739g,YAL008W,Cluster902,Cluster11417
CAGL0C02739g,YAL008W,Cluster902,Cluster11417
CAGL0K09262g,YCR059C,Cluster3899,Cluster10450
CAGL0K09262g,YCR059C,Cluster3899,Cluster10450
CAGL0K09240g,YCR060W,Cluster3890,Cluster329
CAGL0K09240g,YCR060W,Cluster3890,Cluster329
CAGL0J03630g,YCR063W,Cluster2463,Cluster6471
CAGL0J03630g,YCR063W,Cluster2463,Cluster6471
CAGL0J03564g,YCR067C,Cluster1674,Cluster93
CAGL0J03564g,YCR067C,Cluster1674,Cluster93
CAGL0J03542g,YCR068W,Cluster1675,Cluster1150
CAGL0J03542g,YCR068W,Cluster1675,Cluster1150
CAGL0J03520g,YCR069W,Cluster4441,Cluster7577
CAGL0J03520g,YCR069W,Cluster4441,Cluster7577
CAGL0J03476g,YCR072C,Cluster1672,Cluster6398
CAGL0J03476g,YCR072C,Cluster1672,Cluster6398
CAGL0M06985g,YCR075C,Cluster4625,Cluster8162
CAGL0M06985g,YCR075C,Cluster4625,Cluster8162
CAGL0I07425g,YOL104C,Cluster8830,Cluster4117
CAGL0I07425g,YOL104C,Cluster8830,Cluster4117
CAGL0M07007g,YCR076C,Cluster12084,Cluster5576
CAGL0M07007g,YCR076C,Cluster12084,Cluster5576
CAGL0M07029g,YCR077C,Cluster4988,Cluster7616
CAGL0M07029g,YCR077C,Cluster4988,Cluster7616
CAGL0I07887g,YOL082W,Cluster45,Cluster10589
CAGL0I07887g,YOL082W,Cluster45,Cluster10589
CAGL0E00649g,YCR079W,Cluster8181,Cluster2339
CAGL0E00649g,YCR079W,Cluster8181,Cluster2339
CAGL0E00627g,YCR081W,Cluster2914,Cluster1010
CAGL0E00627g,YCR081W,Cluster2914,Cluster1010
CAGL0E00583g,YCR083W,Cluster7261,Cluster4602
CAGL0E00583g,YCR083W,Cluster7261,Cluster4602
CAGL0E00561g,YCR084C,Cluster10274,Cluster4684
CAGL0E00561g,YCR084C,Cluster10274,Cluster4684
CAGL0E00539g,YCR086W,Cluster10277,Cluster11374
CAGL0E00539g,YCR086W,Cluster10277,Cluster11374
CAGL0E00517g,YCR087C-A,Cluster10273,Cluster8344
CAGL0E00517g,YCR087C-A,Cluster10273,Cluster8344
CAGL0C03575g,YCR089W,Cluster9938,Cluster10751
CAGL0C03575g,YCR089W,Cluster9938,Cluster10751
CAGL0C03509g,YCR091W,Cluster11546,Cluster6027
CAGL0C03509g,YCR091W,Cluster11546,Cluster6027
CAGL0E00473g,YCR092C,Cluster3348,Cluster422
CAGL0E00473g,YCR092C,Cluster3348,Cluster422
CAGL0F08547g,YAL003W,Cluster8030,Cluster520
CAGL0F08547g,YAL003W,Cluster8030,Cluster520
CAGL0E00451g,YCR093W,Cluster8214,Cluster6804
CAGL0E00451g,YCR093W,Cluster8214,Cluster6804
CAGL0C03487g,YCR094W,Cluster5778,Cluster8048
CAGL0C03487g,YCR094W,Cluster5778,Cluster8048
CAGL0A00803g,YAL001C,Cluster9248,Cluster8208
CAGL0A00803g,YAL001C,Cluster9248,Cluster8208
CAGL0C05577g,YDL239C,Cluster4648,Cluster6780
CAGL0C05577g,YDL239C,Cluster4648,Cluster6780
CAGL0C05555g,YDL238C,Cluster4647,Cluster2301
CAGL0C05555g,YDL238C,Cluster4647,Cluster2301
CAGL0B03641g,YEL061C,Cluster2384,Cluster5453
CAGL0B03641g,YEL061C,Cluster2384,Cluster5453
CAGL0C05533g,YDL237W,Cluster2740,Cluster9911
CAGL0C05533g,YDL237W,Cluster2740,Cluster9911
CAGL0C05511g,YDL236W,Cluster9776,Cluster3855
CAGL0C05511g,YDL236W,Cluster9776,Cluster3855
CAGL0G00660g,YAR002W,Cluster3589,Cluster4727
CAGL0G00660g,YAR002W,Cluster3589,Cluster4727
CAGL0K04873g,YDL233W,Cluster12122,Cluster11049
CAGL0K04873g,YDL233W,Cluster12122,Cluster11049
CAGL0C05445g,YDL231C,Cluster9718,Cluster6288
CAGL0C05445g,YDL231C,Cluster9718,Cluster6288
CAGL0K04741g,YDL229W,Cluster12109,Cluster12366
CAGL0K04741g,YDL229W,Cluster12109,Cluster12366
CAGL0I09306g,YBR264C,Cluster10098,Cluster11217
CAGL0I09306g,YBR264C,Cluster10098,Cluster11217
CAGL0G05445g,YDL226C,Cluster9570,Cluster11524
CAGL0G05445g,YDL226C,Cluster9570,Cluster11524
CAGL0G05489g,YDL225W,Cluster6588,Cluster7951
CAGL0G05489g,YDL225W,Cluster6588,Cluster7951
CAGL0G00682g,YAR002C-A,Cluster3594,Cluster4563
CAGL0G00682g,YAR002C-A,Cluster3594,Cluster4563
CAGL0G05566g,YDL222C,Cluster7665,Cluster10271
CAGL0G05566g,YDL222C,Cluster7665,Cluster10271
CAGL0D00198g,YAL060W,Cluster10442,Cluster3842
CAGL0D00198g,YAL060W,Cluster10442,Cluster3842
CAGL0G05588g,YDL220C,Cluster1282,Cluster12388
CAGL0G05588g,YDL220C,Cluster1282,Cluster12388
CAGL0G05610g,YDL219W,Cluster9134,Cluster415
CAGL0G05610g,YDL219W,Cluster9134,Cluster415
CAGL0G05632g,YDL218W,Cluster1287,Cluster11822
CAGL0G05632g,YDL218W,Cluster1287,Cluster11822
CAGL0G05654g,YDL217C,Cluster1840,Cluster530
CAGL0G05654g,YDL217C,Cluster1840,Cluster530
CAGL0G05698g,YDL215C,Cluster8351,Cluster2775
CAGL0G05698g,YDL215C,Cluster8351,Cluster2775
CAGL0J11308g,YDL214C,Cluster86,Cluster4340
CAGL0J11308g,YDL214C,Cluster86,Cluster4340
CAGL0G05742g,YDL213C,Cluster11725,Cluster11030
CAGL0G05742g,YDL213C,Cluster11725,Cluster11030
CAGL0G05786g,YDL212W,Cluster3860,Cluster4271
CAGL0G05786g,YDL212W,Cluster3860,Cluster4271
CAGL0J09592g,YDL209C,Cluster9524,Cluster9755
CAGL0J09592g,YDL209C,Cluster9524,Cluster9755
CAGL0J09614g,YDL208W,Cluster3857,Cluster8558
CAGL0J09614g,YDL208W,Cluster3857,Cluster8558
CAGL0J09636g,YDL207W,Cluster4411,Cluster264
CAGL0J09636g,YDL207W,Cluster4411,Cluster264
CAGL0B02717g,YLR153C,Cluster5531,Cluster7339
CAGL0B02717g,YLR153C,Cluster5531,Cluster7339
CAGL0J09680g,YDL205C,Cluster6909,Cluster3877
CAGL0J09680g,YDL205C,Cluster6909,Cluster3877
CAGL0B02585g,YDL204W,Cluster357,Cluster5041
CAGL0B02585g,YDL204W,Cluster357,Cluster5041
CAGL0G00726g,YAR007C,Cluster8300,Cluster12423
CAGL0G00726g,YAR007C,Cluster8300,Cluster12423
CAGL0J09702g,YDL203C,Cluster8650,Cluster7754
CAGL0J09702g,YDL203C,Cluster8650,Cluster7754
CAGL0J09746g,YDL201W,Cluster4052,Cluster4880
CAGL0J09746g,YDL201W,Cluster4052,Cluster4880
CAGL0J09768g,YDL200C,Cluster9130,Cluster1250
CAGL0J09768g,YDL200C,Cluster9130,Cluster1250
CAGL0J09790g,YDL198C,Cluster5897,Cluster7736
CAGL0J09790g,YDL198C,Cluster5897,Cluster7736
CAGL0J08998g,YDL195W,Cluster10042,Cluster9948
CAGL0J08998g,YDL195W,Cluster10042,Cluster9948
CAGL0I03872g,YDL194W,Cluster9569,Cluster7595
CAGL0I03872g,YDL194W,Cluster9569,Cluster7595
CAGL0I03894g,YDL193W,Cluster10526,Cluster10835
CAGL0I03894g,YDL193W,Cluster10526,Cluster10835
CAGL0G00748g,YAR008W,Cluster1122,Cluster5490
CAGL0G00748g,YAR008W,Cluster1122,Cluster5490
CAGL0J09086g,YDL191W,Cluster5783,Cluster1566
CAGL0J09086g,YDL191W,Cluster5783,Cluster1566
CAGL0I03938g,YDL188C,Cluster3649,Cluster11229
CAGL0I03938g,YDL188C,Cluster3649,Cluster11229
CAGL0J09174g,YDL186W,Cluster8122,Cluster3505
CAGL0J09174g,YDL186W,Cluster8122,Cluster3505
CAGL0I03960g,YDL185W,Cluster2546,Cluster9233
CAGL0I03960g,YDL185W,Cluster2546,Cluster9233
CAGL0I04004g,YDL183C,Cluster7888,Cluster1337
CAGL0I04004g,YDL183C,Cluster7888,Cluster1337
CAGL0I10098g,YAL063C,Cluster1694,Cluster10296
CAGL0I10098g,YAL063C,Cluster1694,Cluster10296
CAGL0I04466g,YAR014C,Cluster6590,Cluster7725
CAGL0I04466g,YAR014C,Cluster6590,Cluster7725
CAGL0J06380g,YDL181W,Cluster8665,Cluster6775
CAGL0J06380g,YDL181W,Cluster8665,Cluster6775
CAGL0J06358g,YDL180W,Cluster6461,Cluster2993
CAGL0J06358g,YDL180W,Cluster6461,Cluster2993
CAGL0J09328g,YDL179W,Cluster7100,Cluster5775
CAGL0J09328g,YDL179W,Cluster7100,Cluster5775
CAGL0J06314g,YDL178W,Cluster11394,Cluster12434
CAGL0J06314g,YDL178W,Cluster11394,Cluster12434
CAGL0J06292g,YDL177C,Cluster10770,Cluster6559
CAGL0J06292g,YDL177C,Cluster10770,Cluster6559
CAGL0F06237g,YMR043W,Cluster1420,Cluster11337
CAGL0F06237g,YMR043W,Cluster1420,Cluster11337
CAGL0J06270g,YDL176W,Cluster9612,Cluster3429
CAGL0J06270g,YDL176W,Cluster9612,Cluster3429
CAGL0I05148g,YDL174C,Cluster6149,Cluster144
CAGL0I05148g,YDL174C,Cluster6149,Cluster144
CAGL0L01067g,YDL173W,Cluster4459,Cluster225
CAGL0L01067g,YDL173W,Cluster4459,Cluster225
CAGL0L01089g,YDL171C,Cluster2930,Cluster1440
CAGL0L01089g,YDL171C,Cluster2930,Cluster1440
CAGL0L01111g,YDL168W,Cluster11322,Cluster677
CAGL0L01111g,YDL168W,Cluster11322,Cluster677
CAGL0I03366g,YDL166C,Cluster10769,Cluster5687
CAGL0I03366g,YDL166C,Cluster10769,Cluster5687
CAGL0A03498g,YLR035C,Cluster3651,Cluster2160
CAGL0A03498g,YLR035C,Cluster3651,Cluster2160
CAGL0I03410g,YDL164C,Cluster176,Cluster8342
CAGL0I03410g,YDL164C,Cluster176,Cluster8342
CAGL0L09911g,YIL169C,Cluster6094,Cluster11981
CAGL0L09911g,YIL169C,Cluster6094,Cluster11981
CAGL0A03872g,YDL161W,Cluster11939,Cluster908
CAGL0A03872g,YDL161W,Cluster11939,Cluster908
CAGL0L05786g,YPR013C,Cluster643,Cluster10976
CAGL0L05786g,YPR013C,Cluster643,Cluster10976
CAGL0G06556g,YNL097C,Cluster11598,Cluster10661
CAGL0G06556g,YNL097C,Cluster11598,Cluster10661
CAGL0L06116g,YGL185C,Cluster10369,Cluster11986
CAGL0L06116g,YGL185C,Cluster10369,Cluster11986
CAGL0F03883g,YMR215W,Cluster4693,Cluster7656
CAGL0F03883g,YMR215W,Cluster4693,Cluster7656
CAGL0K04455g,YGR059W,Cluster10530,Cluster7520
CAGL0K04455g,YGR059W,Cluster10530,Cluster7520
CAGL0K00627g,YJL193W,Cluster10380,Cluster4345
CAGL0K00627g,YJL193W,Cluster10380,Cluster4345
CAGL0I04422g,YAR018C,Cluster2927,Cluster6317
CAGL0I04422g,YAR018C,Cluster2927,Cluster6317
CAGL0I03498g,YDL159W,Cluster8044,Cluster433
CAGL0I03498g,YDL159W,Cluster8044,Cluster433
CAGL0J06374g,YDL130W,Cluster1274,Cluster7869
CAGL0J06374g,YDL130W,Cluster1274,Cluster7869
CAGL0I03520g,YDL157C,Cluster1285,Cluster2345
CAGL0I03520g,YDL157C,Cluster1285,Cluster2345
CAGL0I03542g,YDL156W,Cluster1031,Cluster1713
CAGL0I03542g,YDL156W,Cluster1031,Cluster1713
CAGL0B04829g,YCL012C,Cluster12210,Cluster952
CAGL0B04829g,YCL012C,Cluster12210,Cluster952
CAGL0I03564g,YDL155W,Cluster673,Cluster12282
CAGL0I03564g,YDL155W,Cluster673,Cluster12282
CAGL0I03608g,YDL153C,Cluster2815,Cluster6130
CAGL0I03608g,YDL153C,Cluster2815,Cluster6130
CAGL0I03652g,YDL149W,Cluster8687,Cluster10520
CAGL0I03652g,YDL149W,Cluster8687,Cluster10520
CAGL0I03696g,YDL146W,Cluster11314,Cluster11603
CAGL0I03696g,YDL146W,Cluster11314,Cluster11603
CAGL0I03432g,YDL160C-A,Cluster7700,Cluster3222
CAGL0I03432g,YDL160C-A,Cluster7700,Cluster3222
CAGL0I03740g,YDL144C,Cluster2458,Cluster2200
CAGL0I03740g,YDL144C,Cluster2458,Cluster2200
CAGL0I03762g,YDL143W,Cluster4908,Cluster6232
CAGL0I03762g,YDL143W,Cluster4908,Cluster6232
CAGL0I03784g,YDL142C,Cluster362,Cluster12344
CAGL0I03784g,YDL142C,Cluster362,Cluster12344
CAGL0I03806g,YDL141W,Cluster10627,Cluster11990
CAGL0I03806g,YDL141W,Cluster10627,Cluster11990
CAGL0K07755g,YBR111W-A,Cluster7937,Cluster12393
CAGL0K07755g,YBR111W-A,Cluster7937,Cluster12393
CAGL0I03850g,YDL139C,Cluster11477,Cluster1028
CAGL0I03850g,YDL139C,Cluster11477,Cluster1028
CAGL0J09064g,YDL137W,Cluster6327,Cluster7518
CAGL0J09064g,YDL137W,Cluster6327,Cluster7518
CAGL0I06457g,YPR170W-B,Cluster442,Cluster1561
CAGL0I06457g,YPR170W-B,Cluster442,Cluster1561
CAGL0J09284g,YDL129W,Cluster8755,Cluster1866
CAGL0J09284g,YDL129W,Cluster8755,Cluster1866
CAGL0J09306g,YDL128W,Cluster7691,Cluster11766
CAGL0J09306g,YDL128W,Cluster7691,Cluster11766
CAGL0J09372g,YDL125C,Cluster5407,Cluster12419
CAGL0J09372g,YDL125C,Cluster5407,Cluster12419
CAGL0J09416g,YDL123W,Cluster1790,Cluster3281
CAGL0J09416g,YDL123W,Cluster1790,Cluster3281
CAGL0H00704g,YPL250C,Cluster5147,Cluster7893
CAGL0H00704g,YPL250C,Cluster5147,Cluster7893
CAGL0M05643g,YDL120W,Cluster4423,Cluster11829
CAGL0M05643g,YDL120W,Cluster4423,Cluster11829
CAGL0H10538g,YDL119C,Cluster7106,Cluster10243
CAGL0H10538g,YDL119C,Cluster7106,Cluster10243
CAGL0G02535g,YKR095W-A,Cluster3018,Cluster11481
CAGL0G02535g,YKR095W-A,Cluster3018,Cluster11481
CAGL0H10494g,YDL116W,Cluster10112,Cluster885
CAGL0H10494g,YDL116W,Cluster10112,Cluster885
CAGL0B00374g,YCL058W-A,Cluster12463,Cluster4310
CAGL0B00374g,YCL058W-A,Cluster12463,Cluster4310
CAGL0H10384g,YDL111C,Cluster667,Cluster10338
CAGL0H10384g,YDL111C,Cluster667,Cluster10338
CAGL0E04950g,YDL109C,Cluster3508,Cluster3218
CAGL0E04950g,YDL109C,Cluster3508,Cluster3218
CAGL0H10318g,YDL108W,Cluster9147,Cluster6318
CAGL0H10318g,YDL108W,Cluster9147,Cluster6318
CAGL0L07436g,YDL106C,Cluster11796,Cluster1145
CAGL0L07436g,YDL106C,Cluster11796,Cluster1145
CAGL0I00264g,YIR037W,Cluster2537,Cluster12030
CAGL0I00264g,YIR037W,Cluster2537,Cluster12030
CAGL0I02442g,YGR253C,Cluster9622,Cluster9725
CAGL0I02442g,YGR253C,Cluster9622,Cluster9725
CAGL0L07370g,YDL103C,Cluster5921,Cluster8561
CAGL0L07370g,YDL103C,Cluster5921,Cluster8561
CAGL0F06919g,YIR036C,Cluster1578,Cluster1577
CAGL0F06919g,YIR036C,Cluster1578,Cluster1577
CAGL0L07326g,YDL101C,Cluster1590,Cluster54
CAGL0L07326g,YDL101C,Cluster1590,Cluster54
CAGL0L07304g,YDL100C,Cluster9591,Cluster6084
CAGL0L07304g,YDL100C,Cluster9591,Cluster6084
CAGL0L07260g,YDL098C,Cluster11518,Cluster5650
CAGL0L07260g,YDL098C,Cluster11518,Cluster5650
CAGL0L07238g,YDL097C,Cluster9582,Cluster2983
CAGL0L07238g,YDL097C,Cluster9582,Cluster2983
CAGL0L07150g,YDL092W,Cluster9588,Cluster11640
CAGL0L07150g,YDL092W,Cluster9588,Cluster11640
CAGL0L07128g,YDL091C,Cluster7629,Cluster10700
CAGL0L07128g,YDL091C,Cluster7629,Cluster10700
CAGL0L07062g,YDL088C,Cluster10289,Cluster5933
CAGL0L07062g,YDL088C,Cluster10289,Cluster5933
CAGL0L07040g,YDL087C,Cluster9535,Cluster5381
CAGL0L07040g,YDL087C,Cluster9535,Cluster5381
CAGL0L06974g,YDL086W,Cluster10064,Cluster3332
CAGL0L06974g,YDL086W,Cluster10064,Cluster3332
CAGL0I00748g,YDL085W,Cluster9940,Cluster8413
CAGL0I00748g,YDL085W,Cluster9940,Cluster8413
CAGL0L06908g,YDL084W,Cluster11613,Cluster9651
CAGL0L06908g,YDL084W,Cluster11613,Cluster9651
CAGL0L06886g,YDL082W,Cluster4749,Cluster4372
CAGL0L06886g,YDL082W,Cluster4749,Cluster4372
CAGL0L06820g,YDL079C,Cluster4898,Cluster4045
CAGL0L06820g,YDL079C,Cluster4898,Cluster4045
CAGL0L06798g,YDL078C,Cluster2172,Cluster10939
CAGL0L06798g,YDL078C,Cluster2172,Cluster10939
CAGL0D00638g,YDL074C,Cluster5420,Cluster1978
CAGL0D00638g,YDL074C,Cluster5420,Cluster1978
CAGL0D00660g,YDL073W,Cluster3109,Cluster4619
CAGL0D00660g,YDL073W,Cluster3109,Cluster4619
CAGL0C02541g,YDL070W,Cluster12215,Cluster9715
CAGL0C02541g,YDL070W,Cluster12215,Cluster9715
CAGL0D00176g,YAL062W,Cluster7770,Cluster6554
CAGL0D00176g,YAL062W,Cluster7770,Cluster6554
CAGL0D00792g,YDL065C,Cluster9587,Cluster6750
CAGL0D00792g,YDL065C,Cluster9587,Cluster6750
CAGL0D00814g,YDL064W,Cluster4851,Cluster3455
CAGL0D00814g,YDL064W,Cluster4851,Cluster3455
CAGL0D00836g,YDL063C,Cluster511,Cluster6643
CAGL0D00836g,YDL063C,Cluster511,Cluster6643
CAGL0D00924g,YDL058W,Cluster3740,Cluster7444
CAGL0D00924g,YDL058W,Cluster3740,Cluster7444
CAGL0C05027g,YAR035W,Cluster2683,Cluster10646
CAGL0C05027g,YAR035W,Cluster2683,Cluster10646
CAGL0D00990g,YDL057W,Cluster7388,Cluster2503
CAGL0D00990g,YDL057W,Cluster7388,Cluster2503
CAGL0D01012g,YDL056W,Cluster2439,Cluster4525
CAGL0D01012g,YDL056W,Cluster2439,Cluster4525
CAGL0D01056g,YDL054C,Cluster10068,Cluster879
CAGL0D01056g,YDL054C,Cluster10068,Cluster879
CAGL0H07997g,YDL049C,Cluster7927,Cluster5946
CAGL0H07997g,YDL049C,Cluster7927,Cluster5946
CAGL0H04873g,YDL048C,Cluster6456,Cluster6933
CAGL0H04873g,YDL048C,Cluster6456,Cluster6933
CAGL0K01375g,YDL045W-A,Cluster6965,Cluster10573
CAGL0K01375g,YDL045W-A,Cluster6965,Cluster10573
CAGL0K01419g,YDL044C,Cluster4493,Cluster11467
CAGL0K01419g,YDL044C,Cluster4493,Cluster11467
CAGL0K01441g,YDL043C,Cluster5256,Cluster12200
CAGL0K01441g,YDL043C,Cluster5256,Cluster12200
CAGL0C05357g,YDL042C,Cluster379,Cluster9069
CAGL0C05357g,YDL042C,Cluster379,Cluster9069
CAGL0C05291g,YDL036C,Cluster4399,Cluster7290
CAGL0C05291g,YDL036C,Cluster4399,Cluster7290
CAGL0K01507g,YDL035C,Cluster5816,Cluster3247
CAGL0K01507g,YDL035C,Cluster5816,Cluster3247
CAGL0K01529g,YDL033C,Cluster2331,Cluster10833
CAGL0K01529g,YDL033C,Cluster2331,Cluster10833
CAGL0K01573g,YDL030W,Cluster6144,Cluster10732
CAGL0K01573g,YDL030W,Cluster6144,Cluster10732
CAGL0K01639g,YDL027C,Cluster568,Cluster5785
CAGL0K01639g,YDL027C,Cluster568,Cluster5785
CAGL0K01661g,YDL025C,Cluster515,Cluster11362
CAGL0K01661g,YDL025C,Cluster515,Cluster11362
CAGL0C05137g,YDL022W,Cluster3263,Cluster6491
CAGL0C05137g,YDL022W,Cluster3263,Cluster6491
CAGL0K01705g,YDL021W,Cluster2211,Cluster9338
CAGL0K01705g,YDL021W,Cluster2211,Cluster9338
CAGL0C05049g,YDL019C,Cluster10952,Cluster523
CAGL0C05049g,YDL019C,Cluster10952,Cluster523
CAGL0K01815g,YDL017W,Cluster5511,Cluster6068
CAGL0K01815g,YDL017W,Cluster5511,Cluster6068
CAGL0K01837g,YDL015C,Cluster10707,Cluster1361
CAGL0K01837g,YDL015C,Cluster10707,Cluster1361
CAGL0K01859g,YDL014W,Cluster3636,Cluster6224
CAGL0K01859g,YDL014W,Cluster3636,Cluster6224
CAGL0C04499g,YDL006W,Cluster2038,Cluster6475
CAGL0C04499g,YDL006W,Cluster2038,Cluster6475
CAGL0C04477g,YDL005C,Cluster9975,Cluster7881
CAGL0C04477g,YDL005C,Cluster9975,Cluster7881
CAGL0C04455g,YDL004W,Cluster6263,Cluster11422
CAGL0C04455g,YDL004W,Cluster6263,Cluster11422
CAGL0C04433g,YDL003W,Cluster11015,Cluster3214
CAGL0C04433g,YDL003W,Cluster11015,Cluster3214
CAGL0M10505g,YDL002C,Cluster3655,Cluster3885
CAGL0M10505g,YDL002C,Cluster3655,Cluster3885
CAGL0M10483g,YDL001W,Cluster8077,Cluster6693
CAGL0M10483g,YDL001W,Cluster8077,Cluster6693
CAGL0F01485g,YOR009W,Cluster5382,Cluster11928
CAGL0F01485g,YOR009W,Cluster5382,Cluster11928
CAGL0M10351g,YDR005C,Cluster3648,Cluster5491
CAGL0M10351g,YDR005C,Cluster3648,Cluster5491
CAGL0H09812g,YDR006C,Cluster8452,Cluster289
CAGL0H09812g,YDR006C,Cluster8452,Cluster289
CAGL0C04092g,YDR007W,Cluster11253,Cluster7614
CAGL0C04092g,YDR007W,Cluster11253,Cluster7614
CAGL0D04466g,YDR013W,Cluster8878,Cluster215
CAGL0D04466g,YDR013W,Cluster8878,Cluster215
CAGL0D04444g,YDR014W,Cluster5942,Cluster5634
CAGL0D04444g,YDR014W,Cluster5942,Cluster5634
CAGL0D04356g,YDR019C,Cluster8605,Cluster12280
CAGL0D04356g,YDR019C,Cluster8605,Cluster12280
CAGL0M06589g,YDR020C,Cluster607,Cluster8914
CAGL0M06589g,YDR020C,Cluster607,Cluster8914
CAGL0K11726g,YDR023W,Cluster3144,Cluster2457
CAGL0K11726g,YDR023W,Cluster3144,Cluster2457
CAGL0K11902g,YDR034C,Cluster4007,Cluster501
CAGL0K11902g,YDR034C,Cluster4007,Cluster501
CAGL0K11968g,YDR036C,Cluster8414,Cluster949
CAGL0K11968g,YDR036C,Cluster8414,Cluster949
CAGL0K12012g,YDR037W,Cluster5890,Cluster3425
CAGL0K12012g,YDR037W,Cluster5890,Cluster3425
CAGL0K12056g,YDR041W,Cluster5884,Cluster6479
CAGL0K12056g,YDR041W,Cluster5884,Cluster6479
CAGL0K12100g,YDR044W,Cluster5885,Cluster4608
CAGL0K12100g,YDR044W,Cluster5885,Cluster4608
CAGL0H08415g,YDR045C,Cluster3687,Cluster11091
CAGL0H08415g,YDR045C,Cluster3687,Cluster11091
CAGL0H08371g,YDR047W,Cluster8178,Cluster10726
CAGL0H08371g,YDR047W,Cluster8178,Cluster10726
CAGL0H08305g,YDR051C,Cluster2615,Cluster4131
CAGL0H08305g,YDR051C,Cluster2615,Cluster4131
CAGL0E04598g,YDR054C,Cluster9803,Cluster7117
CAGL0E04598g,YDR054C,Cluster9803,Cluster7117
CAGL0E04686g,YDR057W,Cluster4955,Cluster12236
CAGL0E04686g,YDR057W,Cluster4955,Cluster12236
CAGL0M11154g,YDR060W,Cluster9075,Cluster8572
CAGL0M11154g,YDR060W,Cluster9075,Cluster8572
CAGL0G05093g,YDR061W,Cluster4230,Cluster5203
CAGL0G05093g,YDR061W,Cluster4230,Cluster5203
CAGL0I06875g,YDR066C,Cluster7036,Cluster5423
CAGL0I06875g,YDR066C,Cluster7036,Cluster5423
CAGL0I06765g,YDR069C,Cluster7553,Cluster1017
CAGL0I06765g,YDR069C,Cluster7553,Cluster1017
CAGL0G05291g,YDR071C,Cluster2570,Cluster5864
CAGL0G05291g,YDR071C,Cluster2570,Cluster5864
CAGL0G05313g,YDR072C,Cluster1058,Cluster5638
CAGL0G05313g,YDR072C,Cluster1058,Cluster5638
CAGL0G05329g,YDR073W,Cluster3573,Cluster9696
CAGL0G05329g,YDR073W,Cluster3573,Cluster9696
CAGL0G05335g,YDR074W,Cluster10706,Cluster9470
CAGL0G05335g,YDR074W,Cluster10706,Cluster9470
CAGL0K10208g,YDR075W,Cluster2969,Cluster11235
CAGL0K10208g,YDR075W,Cluster2969,Cluster11235
CAGL0K10186g,YDR076W,Cluster9978,Cluster8038
CAGL0K10186g,YDR076W,Cluster9978,Cluster8038
CAGL0I06644g,YDR077W,Cluster9853,Cluster8973
CAGL0I06644g,YDR077W,Cluster9853,Cluster8973
CAGL0K10142g,YDR078C,Cluster10594,Cluster10130
CAGL0K10142g,YDR078C,Cluster10594,Cluster10130
CAGL0K10120g,YDR079W,Cluster555,Cluster1319
CAGL0K10120g,YDR079W,Cluster555,Cluster1319
CAGL0K10098g,YDR079C-A,Cluster10719,Cluster1807
CAGL0K10098g,YDR079C-A,Cluster10719,Cluster1807
CAGL0K10076g,YDR080W,Cluster8058,Cluster9882
CAGL0K10076g,YDR080W,Cluster8058,Cluster9882
CAGL0K09988g,YDR084C,Cluster2436,Cluster9880
CAGL0K09988g,YDR084C,Cluster2436,Cluster9880
CAGL0H04917g,YDR088C,Cluster1496,Cluster2346
CAGL0H04917g,YDR088C,Cluster1496,Cluster2346
CAGL0G08019g,YDR090C,Cluster5298,Cluster6962
CAGL0G08019g,YDR090C,Cluster5298,Cluster6962
CAGL0B00594g,YDR524C-B,Cluster7194,Cluster10742
CAGL0B00594g,YDR524C-B,Cluster7194,Cluster10742
CAGL0G08085g,YDR093W,Cluster11240,Cluster6845
CAGL0G08085g,YDR093W,Cluster11240,Cluster6845
CAGL0L11880g,YDR096W,Cluster10214,Cluster8820
CAGL0L11880g,YDR096W,Cluster10214,Cluster8820
CAGL0G08151g,YDR098C,Cluster6397,Cluster6093
CAGL0G08151g,YDR098C,Cluster6397,Cluster6093
CAGL0L12056g,YDR099W,Cluster4947,Cluster4364
CAGL0L12056g,YDR099W,Cluster4947,Cluster4364
